"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","환경업무구분명","업종구분명","종별명","주생산품명","배출시설조업시간","배출시설연간가동일수","방지시설조업시간","방지시설연간가동일수",
"140","분뇨수집운반업","09_30_10_P","4291000","429100053199300001","1993-05-02","","01","영업/정상","11","영업","","","","","0335637600","","","강원특별자치도 정선군 정선읍 광하리 547","강원특별자치도 정선군 정선읍 망하길 9","26133","정선환경","2023-07-11 17:38:47","U","2023-07-13 02:40:00","","341717.651770362","429993.198662247","분뇨등관련영업관리","","","","","0","","0",
"141","분뇨수집운반업","09_30_10_P","4291000","429100053199500003","1995-12-14","","03","폐업","2","폐업","2017-12-11","","","","0335922590","","233-900","강원특별자치도 정선군 사북읍 사북리 317-204","","","정선산업공사","2017-12-11 09:37:13","I","2023-06-13 00:00:00","","","","분뇨등관련영업관리","","","","","0","","0",
"142","분뇨수집운반업","09_30_10_P","4301000","430100053200000002","1995-01-13","","01","영업/정상","11","영업","","","","","033-452-8777","","269-804","강원특별자치도 철원군 갈말읍 문혜리 675-20","강원특별자치도 철원군 갈말읍 호국로 5260","269-804","(주)철원환경","2025-04-17 17:00:39","U","2025-04-19 02:40:00","","228841.870526905","519831.995647723","분뇨등관련영업관리","","","","","0","","0",
"143","분뇨수집운반업","09_30_10_P","4301000","430100053201100001","2011-01-31","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 철원군 갈말읍 문혜리 881-3","강원특별자치도 철원군 갈말읍 두루미로 71","24031","(주)신환경","2025-08-04 09:03:06","U","2025-08-06 02:40:00","사람 분뇨 처리업","228174.966471762","520057.176807101","분뇨등관련영업관리","사람 분뇨 처리업","","","","0","","0",
"144","분뇨수집운반업","09_30_10_P","4301000","430100053200000005","2000-07-20","","01","영업/정상","11","영업","","","","","452-8666","","269-804","강원특별자치도 철원군 갈말읍 문혜리 441-6","강원특별자치도 철원군 갈말읍 호국로 5260","269-804","동우위생사","2025-07-24 14:09:46","U","2025-07-26 02:40:00","","229145.739695118","520293.631318784","분뇨등관련영업관리","","","","","0","","0",
"145","분뇨수집운반업","09_30_10_P","4301000","430100053199000001","1990-07-25","","03","폐업","2","폐업","2005-02-28","","","","033 458 6845","","269-800","강원특별자치도 철원군 갈말읍 군탄리 936-7","","","대성위생사","2021-06-29 14:29:45","I","2023-06-13 00:00:00","기타 서비스업","","","분뇨등관련영업관리","기타 서비스업","","","","0","","0",
"146","분뇨수집운반업","09_30_10_P","4301000","430100053200000001","1990-07-25","","03","폐업","2","폐업","2005-02-28","","","","033 458 6845","","269-800","강원특별자치도 철원군 갈말읍 군탄리 936-7","강원특별자치도 철원군 갈말읍 명성로 240","","대성위생사","2005-02-28 14:24:54","I","2023-06-13 00:00:00","하수처리, 폐기물처리 및 청소관련 서비스업","226907.630954078","516706.786565447","분뇨등관련영업관리","하수처리, 폐기물처리 및 청소관련 서비스업","","","","0","","0",
"147","분뇨수집운반업","09_30_10_P","4301000","430100053200000003","2001-10-25","","03","폐업","2","폐업","2006-02-13","","","","033452 0039","","269-804","강원특별자치도 철원군 갈말읍 문혜리 441-6","강원특별자치도 철원군 갈말읍 호국로 5260","","로타리 위생공사","2006-02-13 10:17:06","I","2023-06-13 00:00:00","하수처리, 폐기물처리 및 청소관련 서비스업","229145.739695118","520293.631318784","분뇨등관련영업관리","하수처리, 폐기물처리 및 청소관련 서비스업","","","","0","","0",
"148","분뇨수집운반업","09_30_10_P","4301000","430100053200000004","1996-03-12","","03","폐업","2","폐업","2005-02-28","","","","033452 0038","","269-800","강원특별자치도 철원군 갈말읍 군탄리 936-1","","","철원위생공사","2005-02-28 14:25:25","I","2023-06-13 00:00:00","하수처리, 폐기물처리 및 청소관련 서비스업","226937.269411126","516612.04376088","분뇨등관련영업관리","하수처리, 폐기물처리 및 청소관련 서비스업","","","","0","","0",
"149","분뇨수집운반업","09_30_10_P","4301000","430100053200000006","1992-08-01","","03","폐업","2","폐업","2004-03-12","","","","","","269-800","강원특별자치도 철원군 갈말읍 군탄리 936-7","강원특별자치도 철원군 갈말읍 명성로 240","","로타리상사","2019-12-19 17:26:19","I","2023-06-13 00:00:00","","226907.630954078","516706.786565447","분뇨등관련영업관리","","","","","0","","0",
"150","분뇨수집운반업","09_30_10_P","4301000","430100053201500001","2015-04-24","","03","폐업","2","폐업","2015-04-24","","","","033-455-9110","","269-804","강원특별자치도 철원군 갈말읍 문혜리 441-6","강원특별자치도 철원군 갈말읍 호국로 5260","269-804","(주)철원환경","2016-09-13 14:32:11","I","2023-06-13 00:00:00","","229145.739695118","520293.631318784","분뇨등관련영업관리","","","","","0","","0",
"151","분뇨수집운반업","09_30_10_P","4301000","430100053201100004","2011-08-30","","04","취소/말소/만료/정지/중지","4","폐쇄","","","","","033-455-9110","","269-804","강원특별자치도 철원군 갈말읍 문혜리 441-6","강원특별자치도 철원군 갈말읍 호국로 5260","269-804","(주)철원환경","2016-09-13 14:27:12","I","2023-06-13 00:00:00","","229145.739695118","520293.631318784","분뇨등관련영업관리","","","","","0","","0",
"152","분뇨수집운반업","09_30_10_P","4311000","431100053202300001","2023-08-24","","01","영업/정상","11","영업","","","","","442-3092","","","강원특별자치도 화천군 화천읍 하리 50-37 화천위생공사","강원특별자치도 화천군 화천읍 중앙로6길 13-6, 화천위생공사","24127","한일위생공사","2023-08-24 08:52:43","I","2023-08-26 00:18:22","","261880.72640378","511413.934952857","분뇨등관련영업관리","","","","","0","","0",
"153","분뇨수집운반업","09_30_10_P","4311000","431100053200000002","2000-09-01","","01","영업/정상","11","영업","","","","","","","209-804","강원특별자치도 화천군 화천읍 하리 57-2","","","평화위생공사","2008-07-30 18:43:36","I","2023-06-13 00:00:00","","","","분뇨등관련영업관리","","","","","0","","0",
"154","분뇨수집운반업","09_30_10_P","4311000","431100053199600001","1996-09-14","","01","영업/정상","11","영업","","","","","","","209-804","강원특별자치도 화천군 화천읍 하리 57-2","","","화천위생공사","2009-04-16 16:48:50","I","2023-06-13 00:00:00","","","","분뇨등관련영업관리","","","","","0","","0",
"155","분뇨수집운반업","09_30_10_P","4311000","431100053199700001","1997-03-12","","01","영업/정상","11","영업","","","","","442-3092","","","강원특별자치도 화천군 화천읍 하리 50-37 화천위생공사","강원특별자치도 화천군 화천읍 중앙로6길 13-6, 화천위생공사","24127","한일위생공사","2022-02-09 16:12:36","I","2023-06-13 00:00:00","","261880.72640378","511413.934952857","분뇨등관련영업관리","","","","","0","","0",
"156","분뇨수집운반업","09_30_10_P","4311000","431100053199600002","1996-09-14","","01","영업/정상","11","영업","","","","","","","209-804","강원특별자치도 화천군 화천읍 하리 57-2","","","화천위생공사","2021-04-28 09:27:59","I","2023-06-13 00:00:00","","","","분뇨등관련영업관리","","","","","0","","0",
"157","분뇨수집운반업","09_30_10_P","4311000","431100053199700002","1997-03-12","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 화천군 화천읍 하리 50-37 화천위생공사","강원특별자치도 화천군 화천읍 중앙로6길 13-6, 화천위생공사","24127","한일위생공사","2023-08-23 08:14:46","U","2023-08-25 02:40:00","","261880.72640378","511413.934952857","분뇨등관련영업관리","","","","","0","","0",
"158","분뇨수집운반업","09_30_10_P","4311000","431100053200000001","2000-09-01","","01","영업/정상","11","영업","","","","","","","209-804","강원특별자치도 화천군 화천읍 하리 57-2","","","평화위생공사","2021-04-28 09:27:51","I","2023-06-13 00:00:00","","","","분뇨등관련영업관리","","","","","0","","0",
"159","분뇨수집운반업","09_30_10_P","4321000","432100053199800001","1998-02-09","","01","영업/정상","11","영업","","","","","","","255-800","강원특별자치도 양구군 양구읍 상리 277","","","양구용역","2000-09-08 18:03:15","I","2023-06-13 00:00:00","분뇨 처리업","","","분뇨등관련영업관리","분뇨 처리업","","","","0","","0",
"160","분뇨수집운반업","09_30_10_P","4321000","432100053199700001","1997-11-01","","01","영업/정상","11","영업","","","","","4820468","","255-800","강원특별자치도 양구군 양구읍 송청리","","","양구위생공사","2000-09-18 18:39:47","I","2023-06-13 00:00:00","분뇨 처리업","","","분뇨등관련영업관리","분뇨 처리업","","","","0","","0",
"161","분뇨수집운반업","09_30_10_P","4321000","432100053200600001","2006-12-20","","01","영업/정상","11","영업","","","","","4820468","","255-806","강원특별자치도 양구군 양구읍 정림리 166-22","","","양구정화조","2013-12-18 09:40:09","I","2023-06-13 00:00:00","","","","분뇨등관련영업관리","","","","","0","","0",
"162","분뇨수집운반업","09_30_10_P","4321000","432100053199400001","1994-05-06","","01","영업/정상","11","영업","","","","","033 482 0468","","255-800","강원특별자치도 양구군 양구읍 송청리 62-24","강원특별자치도 양구군 양구읍 중심로 28","","양구위생공사","2007-08-10 16:42:49","I","2023-06-13 00:00:00","","287342.086444056","510578.002919693","분뇨등관련영업관리","","","","","0","","0",
"163","분뇨수집운반업","09_30_10_P","4321000","432100053199800002","1998-04-10","","01","영업/정상","11","영업","","","","","","","255-800","강원특별자치도 양구군 양구읍 상리 277","","","양구용역","2000-09-08 18:30:27","I","2023-06-13 00:00:00","분뇨 처리업","","","분뇨등관련영업관리","분뇨 처리업","","","","0","","0",
"164","분뇨수집운반업","09_30_10_P","4321000","432100053200600003","2006-12-20","","01","영업/정상","11","영업","","","","","","","255-813","강원특별자치도 양구군 국토정중앙면 도촌리 157-3","","","양구분뇨사","2006-12-21 13:53:17","I","2023-06-13 00:00:00","분뇨 처리업","289642.968945022","509066.159880134","분뇨등관련영업관리","분뇨 처리업","","","","0","","0",
"165","분뇨수집운반업","09_30_10_P","4331000","433100053201100001","2011-12-13","","01","영업/정상","11","영업","","","","","0334612803","","252-808","강원특별자치도 인제군 인제읍 합강리 339-18","강원특별자치도 인제군 인제읍 인제로 281","","인제합강위생사","2018-10-23 14:45:16","I","2023-06-13 00:00:00","분뇨 처리업","303463.659003699","508524.517869954","분뇨등관련영업관리","분뇨 처리업","","","","0","","0",
"166","분뇨수집운반업","09_30_10_P","4331000","433100053199900002","1999-04-09","","01","영업/정상","11","영업","","","","","033-461-2454","","252-800","강원특별자치도 인제군 인제읍 상동리 379-13","","","살구미위생사","2016-10-07 15:07:36","I","2023-06-13 00:00:00","","","","분뇨등관련영업관리","","","","","0","","0",
"167","분뇨수집운반업","09_30_10_P","4331000","433100053199900004","1999-04-16","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 인제군 인제읍 상동리 362-10","강원특별자치도 인제군 인제읍 인제로205번길 3","24631","원통위생사","2023-07-06 13:43:53","U","2023-07-08 02:40:00","","302834.201147955","508076.546380137","분뇨등관련영업관리","","","","","0","","0",
"168","분뇨수집운반업","09_30_10_P","4331000","433100053199900001","1999-04-05","","01","영업/정상","11","영업","","","","","033-461-2454","","252-800","강원특별자치도 인제군 인제읍 상동리 379-13","","","살구미위생사","2014-10-20 13:39:17","I","2023-06-13 00:00:00","","","","분뇨등관련영업관리","","","","","0","","0",
"169","분뇨수집운반업","09_30_10_P","4331000","433100053199900003","1999-04-16","","01","영업/정상","11","영업","","","","","461-5700","","","강원특별자치도 인제군 북면 원통리 288-20","강원특별자치도 인제군 북면 갈골로 167","24622","원통위생사","2023-07-06 13:34:09","U","2023-07-08 02:40:00","분뇨 처리업","307073.217683901","514385.833277383","분뇨등관련영업관리","분뇨 처리업","","","","0","","0",
"170","분뇨수집운반업","09_30_10_P","4331000","433100053199100007","1991-01-01","","01","영업/정상","11","영업","","","","","461-7773","","","강원특별자치도 인제군 인제읍 상동리 362-10","강원특별자치도 인제군 인제읍 인제로205번길 3","24631","용화위생사","2020-01-02 13:39:14","I","2023-06-13 00:00:00","","302834.201147955","508076.546380137","분뇨등관련영업관리","","","","","0","","0",
"171","분뇨수집운반업","09_30_10_P","4331000","433100053201900001","2019-12-31","","01","영업/정상","11","영업","","","","","033461 5700","","","강원특별자치도 인제군 인제읍 상동리 362-10","강원특별자치도 인제군 인제읍 인제로205번길 3","24631","원통위생사","2020-01-02 12:50:48","I","2023-06-13 00:00:00","","302834.201147955","508076.546380137","분뇨등관련영업관리","","","","","0","","0",
"172","분뇨수집운반업","09_30_10_P","4331000","433100053199700008","1997-06-05","","01","영업/정상","11","영업","","","","","461-7773","","","강원특별자치도 인제군 인제읍 합강리 370 양우내안애","강원특별자치도 인제군 인제읍 인제로 258, 102동 4층 1호 (양우내안애)","24637","용화위생사","2023-07-06 13:41:28","U","2023-07-08 02:40:00","","303338.529521023","508296.233559341","분뇨등관련영업관리","","","","","0","","0",
"173","분뇨수집운반업","09_30_10_P","4331000","433100053200700001","2007-10-01","","01","영업/정상","11","영업","","","","","462-0013","","","강원특별자치도 인제군 북면 원통리 193","강원특별자치도 인제군 북면 어두원길 91","24608","인제위생공사","2020-01-03 13:56:31","I","2023-06-13 00:00:00","","307802.587186142","516425.189431977","분뇨등관련영업관리","","","","","0","","0",
"174","분뇨수집운반업","09_30_10_P","4331000","433100053199900005","1999-04-07","","01","영업/정상","11","영업","","","","","033-461-2609","","","강원특별자치도 인제군 북면 용대리 884-4","강원특별자치도 인제군 북면 백담로 87","24606","인제분뇨사","2020-11-08 19:20:27","I","2023-06-13 00:00:00","분뇨 처리업","318324.841891585","522085.211167253","분뇨등관련영업관리","분뇨 처리업","","","","0","","0",
"175","분뇨수집운반업","09_30_10_P","4341000","434100053199800001","1998-01-07","","01","영업/정상","11","영업","","","","","033 681 1234","","219-803","강원특별자치도 고성군 간성읍 신안리 188-54","강원특별자치도 고성군 간성읍 수성로 67","","(합명)수성정화","2021-06-17 09:58:11","I","2023-06-13 00:00:00","","328278.604607913","542527.02276147","분뇨등관련영업관리","","","","","0","","0",
"176","분뇨수집운반업","09_30_10_P","4341000","434100053199900001","1999-02-06","","03","폐업","2","폐업","2011-10-18","","","","033635 8390","","219-830","강원특별자치도 고성군 토성면 용촌리 59-1 1통","강원특별자치도 고성군 토성면 버리깨길 31","","(주)고성용역환경","2011-10-18 14:55:13","I","2023-06-13 00:00:00","","338579.375531331","526521.904539731","분뇨등관련영업관리","","","","","0","","0",
"177","분뇨수집운반업","09_30_10_P","4341000","434100053199000002","2004-12-01","","03","폐업","2","폐업","2017-06-28","","","","0336822730","","219-901","강원특별자치도 고성군 거진읍 거진리 4통8반","강원특별자치도 고성군 거진읍 거진길 62","219-901","흥업정화공사","2017-06-28 18:08:40","I","2023-06-13 00:00:00","","327097.005564149","550509.434047704","분뇨등관련영업관리","","","","","0","","0",
"178","분뇨수집운반업","09_30_10_P","4341000","434100053199500001","1995-04-14","","03","폐업","2","폐업","2016-12-01","","","","0336813278","","219-900","강원특별자치도 고성군 거진읍 거진리 7통1반","강원특별자치도 고성군 거진읍 대대2길 6-4","219-903","고성정화공사","2016-12-01 11:41:10","I","2023-06-13 00:00:00","","327375.95573235","543683.647300818","분뇨등관련영업관리","","","","","0","","0",
"179","분뇨수집운반업","09_30_10_P","4341000","434100053199500002","1995-04-14","","03","폐업","2","폐업","2016-12-01","","","","0336813278","","219-900","강원특별자치도 고성군 거진읍 거진리 7통1반","강원특별자치도 고성군 거진읍 대대2길 6-4","219-903","고성정화공사","2016-12-01 11:46:14","I","2023-06-13 00:00:00","","327375.95573235","543683.647300818","분뇨등관련영업관리","","","","","0","","0",
"180","분뇨수집운반업","09_30_10_P","4341000","434100053200400001","2004-11-05","","03","폐업","2","폐업","2016-12-01","","","","033 682 7616","","219-803","강원특별자치도 고성군 간성읍 신안리 134","강원특별자치도 고성군 간성읍 탑동길 4-15","","교동정화조","2016-12-01 11:45:38","I","2023-06-13 00:00:00","분뇨 처리업","328909.204306511","542646.6228761","분뇨등관련영업관리","분뇨 처리업","","","","0","","0",
"181","분뇨수집운반업","09_30_10_P","4341000","434100053200400002","2004-11-05","","03","폐업","2","폐업","2016-12-01","","","","033 682 7616","","219-803","강원특별자치도 고성군 간성읍 신안리 134","강원특별자치도 고성군 간성읍 탑동길 4-15","","교동정화조","2016-12-01 11:42:16","I","2023-06-13 00:00:00","","328909.204306511","542646.6228761","분뇨등관련영업관리","","","","","0","","0",
"182","분뇨수집운반업","09_30_10_P","4351000","435100053199300001","1993-06-09","","02","휴업","1","휴업","","2013-07-01","2015-04-01","","","","215-800","강원특별자치도 양양군 양양읍 연창리 318-9","","","현남정화사","2015-03-30 15:07:39","I","2023-06-13 00:00:00","","","","분뇨등관련영업관리","","","","","0","","0",
"183","분뇨수집운반업","09_30_10_P","4351000","435100053199800002","1998-09-14","","02","휴업","1","휴업","","2013-07-01","2026-03-31","","","","215-800","강원특별자치도 양양군 양양읍 연창리 318-9","","","현남정화사","2025-03-28 13:08:48","U","2025-03-30 02:40:00","","","","분뇨등관련영업관리","","","","","0","","0",
"184","분뇨수집운반업","09_30_10_P","4351000","435100053201700001","2017-04-21","","01","영업/정상","11","영업","","","","","003306716044","","","강원특별자치도 양양군 양양읍 서문리 204-1","강원특별자치도 양양군 양양읍 서문1길 6","25028","삼성정화사","2019-08-21 11:37:57","I","2023-06-13 00:00:00","","341702.329069836","509045.869316641","분뇨등관련영업관리","","","","","0","","0",
"185","분뇨수집운반업","09_30_10_P","4351000","435100053199900001","1999-12-28","","01","영업/정상","11","영업","","","","","033-673-6055","","","강원특별자치도 양양군 양양읍 서문리 204-1","강원특별자치도 양양군 양양읍 서문1길 6","25028","삼성정화사","2025-03-13 11:13:38","U","2025-03-15 02:40:00","하수, 폐수 및 분뇨 처리업","341702.329069836","509045.869316641","분뇨등관련영업관리","하수, 폐수 및 분뇨 처리업","","","","0","","0",
"186","분뇨수집운반업","09_30_10_P","4351000","435100053199100001","1991-07-22","","01","영업/정상","11","영업","","","","","","","","강원특별자치도 양양군 양양읍 내곡리 262 e편한세상 양양아파트 103동 2003호","강원특별자치도 양양군 양양읍 한고개길 17-18, 103동 2003호 (e편한세상 양양아파트)","25060","미화정화사","2023-03-30 10:49:45","I","2023-06-13 00:00:00","","341398.254717072","509683.417629348","분뇨등관련영업관리","","","","","0","","0",
"187","분뇨수집운반업","09_30_10_P","4351000","435100053199800001","1998-07-30","","01","영업/정상","11","영업","","","","","033-670-0400","","","강원특별자치도 양양군 양양읍 내곡리 83-1","강원특별자치도 양양군 양양읍 내곡길 29","25019","깔끔이환경","2022-10-07 09:36:47","I","2023-06-13 00:00:00","","341162.349746293","509381.577713257","분뇨등관련영업관리","","","","","0","","0",
"188","분뇨수집운반업","09_30_10_P","4351000","435100053198800001","1988-04-25","","01","영업/정상","11","영업","","","","","033-671-0017","","","강원특별자치도 양양군 양양읍 월리 449-3","강원특별자치도 양양군 양양읍 남대천로 99-14, 105동 302호 (명지푸르미아파트)","25032","합동정화사","2022-10-07 09:25:20","I","2023-06-13 00:00:00","","341818.144547631","507968.378705954","분뇨등관련영업관리","","","","","0","","0",
"189","분뇨수집운반업","09_30_10_P","4351000","435100053199700001","1997-12-30","","01","영업/정상","11","영업","","","","","033-672-0313","","","강원특별자치도 양양군 양양읍 월리 449-1 명지푸르미아파트 105동 1503호","강원특별자치도 양양군 양양읍 남대천로 99-14, 105동 1503호 (명지푸르미아파트)","25032","금성정화사","2023-01-10 13:50:06","I","2023-06-13 00:00:00","","341793.156486262","507902.353083881","분뇨등관련영업관리","","","","","0","","0",
"190","분뇨수집운반업","09_30_10_P","4351000","435100053200400001","2004-12-16","","01","영업/정상","11","영업","","","","","033-671-2950","","","강원특별자치도 양양군 손양면 수산리 79","강원특별자치도 양양군 손양면 수산2길 6","25042","금성환경","2022-10-29 11:53:52","I","2023-06-13 00:00:00","","346492.117495282","509717.143811109","분뇨등관련영업관리","","","","","0","","0",
"191","분뇨수집운반업","09_30_10_P","4351000","435100053200100001","2001-04-09","","03","폐업","2","폐업","2007-06-01","","","","03367358851","","","강원특별자치도 양양군 손양면 삽존리 44","","","(주)강원","2001-04-09 13:45:04","I","2023-06-13 00:00:00","축산폐기물 처리업","343975.074314223","503721.843181143","분뇨등관련영업관리","축산폐기물 처리업","","","","0","","0",
