"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"140","동물위탁관리업","02_03_10_P","4191000","419000004820220012","2022-07-22","","03","폐업","0002","폐업","2023-05-24","","","","033-762-7949","0","","강원특별자치도 원주시 단계동 **-*","강원특별자치도 원주시 원문로***번길 **(단계동)","26407","사랑이애견미용","2023-05-24 15:58:20","I","2023-06-13 00:00:00","","282835.418953412","429197.867185244","동물위탁관리업","동물위탁관리업","000","0",
"141","동물위탁관리업","02_03_10_P","4191000","419000004820220013","2022-08-17","","03","폐업","0002","폐업","2023-01-16","","","","","0","","강원특별자치도 원주시 단계동 ***-*","강원특별자치도 원주시 평원초교길 *(단계동)","26423","봉스 펫살롱X용품","2023-01-16 15:58:21","I","2023-06-13 00:00:00","","282322.863930698","427992.542223056","동물위탁관리업","동물위탁관리업","000","0",
"142","동물위탁관리업","02_03_10_P","4191000","419100004820240010","2024-08-02","","03","폐업","0002","폐업","2024-12-03","","","","","0","","강원특별자치도 원주시 지정면 판대리 ***-*","강원특별자치도 원주시 지정면 지정로 ****, 나동","26357","컴투펫 위탁보호센터 강원원주점","2024-12-06 14:17:31","U","2024-12-08 02:40:00","","269366.723810148","432197.116529113","동물위탁관리업","동물위탁관리업","000","0",
"143","동물위탁관리업","02_03_10_P","4191000","419100004820240002","2024-02-01","","03","폐업","0002","폐업","2025-02-04","","","","","0","","강원특별자치도 원주시 호저면 주산리 ***","강원특별자치도 원주시 호저면 자은동길 ***","26303","블루라운지","2025-02-05 16:51:45","U","2025-02-07 02:40:00","","281654.967584251","434421.066419325","동물위탁관리업","동물위탁관리업","000","0",
"144","동물위탁관리업","02_03_10_P","4191000","419000004820180020","2018-10-04","","04","취소/말소/만료/정지/중지","0004","말소","2025-03-17","","","","","0","","강원특별자치도 원주시 단구동 ****-*","강원특별자치도 원주시 토지길 ** (단구동)","26490","왈와리 (단구점)","2025-03-18 19:17:05","U","2025-03-20 02:40:00","","284850.944884013","424779.665059016","동물위탁관리업","동물위탁관리업","000","0",
"145","동물위탁관리업","02_03_10_P","4191000","419000004820200022","2020-07-28","","04","취소/말소/만료/정지/중지","0004","말소","2025-03-17","","","","070-7379-1114","0","","강원특별자치도 원주시 지정면 가곡리 ****-*","강원특별자치도 원주시 지정면 신지정로 ***, ***호","26353","개맘대로","2025-03-18 19:13:18","U","2025-03-20 02:40:00","","277469.792049797","430608.241911545","동물위탁관리업","동물위탁관리업","000","0",
"146","동물위탁관리업","02_03_10_P","4201000","420000004820180038","2018-11-19","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 옥가로 ** (옥천동)","25551","도그라운드","2022-11-17 17:07:35","I","2023-06-13 00:00:00","","367299.506139867","474652.749976211","동물위탁관리업","동물위탁관리업","000","0",
"147","동물위탁관리업","02_03_10_P","4201000","420000004820180032","2018-10-29","","01","영업/정상","0000","정상","","","","","655-5482","0","","강원특별자치도 강릉시 포남동 ****-*","강원특별자치도 강릉시 경강로 **** (포남동)","25546","리본매는 아롱이","2022-04-28 18:08:31","I","2023-06-13 00:00:00","","368095.400890876","475300.150438605","동물위탁관리업","동물위탁관리업","000","0",
"148","동물위탁관리업","02_03_10_P","4201000","420000004820180036","2018-11-19","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 율곡로 **** (옥천동)","25551","애견프라자","2022-04-28 18:08:31","I","2023-06-13 00:00:00","","367101.255817607","474571.00810641","동물위탁관리업","동물위탁관리업","000","0",
"149","동물위탁관리업","02_03_10_P","4201000","420000004820180040","2018-12-13","","01","영업/정상","0000","정상","","","","","647-7000","0","","강원특별자치도 강릉시 홍제동 ***-*","강원특별자치도 강릉시 사임당로 ***, *층 (홍제동)","25520","댕댕클럽","2022-04-28 18:08:31","I","2023-06-13 00:00:00","","364298.927352805","474389.630661878","동물위탁관리업","동물위탁관리업","000","0",
"150","동물위탁관리업","02_03_10_P","4201000","420000004820190001","2019-01-03","","01","영업/정상","0000","정상","","","","","641-4056","0","","강원특별자치도 강릉시 옥천동 ***-**","강원특별자치도 강릉시 경강로 **** (옥천동)","25549","요술강아지","2022-04-28 18:08:31","I","2023-06-13 00:00:00","","367749.224316719","474892.790562623","동물위탁관리업","동물위탁관리업","000","0",
"151","동물위탁관리업","02_03_10_P","4201000","420000004820180006","2018-08-13","","01","영업/정상","0000","정상","","","","","647-0072","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 경강로 ****-* (옥천동)","25554","나라애견","2022-04-28 18:08:29","I","2023-06-13 00:00:00","","367378.135612313","474435.907784127","동물위탁관리업","동물위탁관리업","000","0",
"152","동물위탁관리업","02_03_10_P","4201000","420000004820180009","2018-08-13","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 임당동 ***-*","강원특별자치도 강릉시 경강로 **** (임당동)","25539","꿈꾸는 고양이","2022-04-28 18:08:29","I","2023-06-13 00:00:00","","366864.662638138","473996.361320887","동물위탁관리업","동물위탁관리업","000","0",
"153","동물위탁관리업","02_03_10_P","4201000","420000004820180014","2018-08-27","","01","영업/정상","0000","정상","","","","","642-2959","0","","강원특별자치도 강릉시 포남동 ****-*","강원특별자치도 강릉시 성덕포남로 *** (포남동)","25546","바버독 본점","2022-04-28 18:08:30","I","2023-06-13 00:00:00","","368228.287807368","475530.27425886","동물위탁관리업","동물위탁관리업","000","0",
"154","동물위탁관리업","02_03_10_P","4201000","420000004820180026","2018-10-16","","01","영업/정상","0000","정상","","","","","646-2607","0","","강원특별자치도 강릉시 옥천동 **-*","강원특별자치도 강릉시 율곡로 **** (옥천동)","25554","애견클럽","2022-04-28 18:08:30","I","2023-06-13 00:00:00","","367350.654049498","474294.250709668","동물위탁관리업","동물위탁관리업","000","0",
"155","동물위탁관리업","02_03_10_P","4201000","420000004820180027","2018-10-17","","01","영업/정상","0000","정상","","","","","6435352","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 경강로 **** (옥천동)","25554","하얀강아지","2022-04-28 18:08:30","I","2023-06-13 00:00:00","","367372.85772861","474424.810168848","동물위탁관리업","동물위탁관리업","000","0",
"156","동물위탁관리업","02_03_10_P","4201000","420000004820180028","2018-10-23","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 구정면 학산리 ***-*","강원특별자치도 강릉시 구정면 오독떼기길 **","25623","개들의왕국","2022-04-28 18:08:30","I","2023-06-13 00:00:00","","366561.815077909","468617.973078083","동물위탁관리업","동물위탁관리업","000","0",
"157","동물위탁관리업","02_03_10_P","4201000","420000004820180030","2018-10-28","","01","영업/정상","0000","정상","","","","","647-0787","0","","강원특별자치도 강릉시 교동 ****-*","강원특별자치도 강릉시 솔올로*번길 ** (교동)","25515","강릉애견하우스","2022-04-28 18:08:31","I","2023-06-13 00:00:00","","365148.383147453","475145.096057942","동물위탁관리업","동물위탁관리업","000","0",
"158","동물위탁관리업","02_03_10_P","4201000","420000004820180031","2018-10-28","","01","영업/정상","0000","정상","","","","","070-7799-8525","0","","강원특별자치도 강릉시 교동 ****-*","강원특별자치도 강릉시 하슬라로 *** (교동)","25516","플레이독애견카페","2022-04-28 18:08:31","I","2023-06-13 00:00:00","","364964.643534119","474759.393544892","동물위탁관리업","동물위탁관리업","000","0",
"159","동물위탁관리업","02_03_10_P","4201000","420000004820190008","2019-07-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 주문진읍 교항리 ***-**","강원특별자치도 강릉시 주문진읍 신리천로 **","25420","멍 스테이","2022-04-28 18:08:32","I","2023-06-13 00:00:00","","360425.01219393","488373.888682255","동물위탁관리업","동물위탁관리업","000","0",
"160","동물위탁관리업","02_03_10_P","4201000","420000004820190018","2019-12-31","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 노암동 ***-*","강원특별자치도 강릉시 남부로***번길 ** (노암동)","25610","멍뭉이","2022-04-28 18:08:32","I","2023-06-13 00:00:00","","367065.690480501","472657.320758258","동물위탁관리업","동물위탁관리업","000","0",
"161","동물위탁관리업","02_03_10_P","4201000","420000004820200001","2020-01-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 주문진읍 향호리 ***","강원특별자치도 강릉시 주문진읍 아래강정길 *-**","25403","루아","2022-04-28 18:08:32","I","2023-06-13 00:00:00","","358525.539753343","490994.777027866","동물위탁관리업","동물위탁관리업","000","0",
"162","동물위탁관리업","02_03_10_P","4201000","420000004820200005","2020-01-28","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 주문진읍 교항리 **-**","강원특별자치도 강릉시 주문진읍 연주로 ***","25424","푸메하나","2022-04-28 18:08:33","I","2023-06-13 00:00:00","","360611.745243791","488045.474855991","동물위탁관리업","동물위탁관리업","000","0",
"163","동물위탁관리업","02_03_10_P","4201000","420000004820200007","2020-02-26","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 구정면 학산리 ****-*","강원특별자치도 강릉시 구정면 옥봉안길 *","25623","콩이네하우스","2022-04-28 18:08:33","I","2023-06-13 00:00:00","","367744.867474063","468681.929047072","동물위탁관리업","동물위탁관리업","000","0",
"164","동물위탁관리업","02_03_10_P","4201000","420000004820200009","2020-04-23","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 포남동 **-*","강원특별자치도 강릉시 산양길 ** (포남동)","25471","서당개","2022-04-28 18:08:33","I","2023-06-13 00:00:00","","368319.616744088","476947.524424759","동물위탁관리업","동물위탁관리업","000","0",
"165","동물위탁관리업","02_03_10_P","4201000","420000004820200018","2020-09-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 옥천동 ***","강원특별자치도 강릉시 경강로 ****, *층 (옥천동)","25554","행복해질 개","2022-04-28 18:08:33","I","2023-06-13 00:00:00","","367465.960527865","474529.687598195","동물위탁관리업","동물위탁관리업","000","0",
"166","동물위탁관리업","02_03_10_P","4201000","420000004820210006","2021-04-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 교동 ****-*","강원특별자치도 강릉시 교동광장로 ***, ***호 (교동)","25513","메모리펫살롱","2022-04-28 18:08:34","I","2023-06-13 00:00:00","","365466.668257208","475238.576171734","동물위탁관리업","동물위탁관리업","000","0",
"167","동물위탁관리업","02_03_10_P","4201000","420000004820210008","2021-06-21","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 유천동 *** 엘에이치선수촌*단지","강원특별자치도 강릉시 선수촌로 ***, *층 ***호 (유천동, 엘에이치선수촌*단지)","25458","날개","2022-04-28 18:08:34","I","2023-06-13 00:00:00","","364587.725719431","474889.546437664","동물위탁관리업","동물위탁관리업","000","0",
"168","동물위탁관리업","02_03_10_P","4201000","420000004820210009","2021-06-21","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 사천면 노동리 ***","강원특별자치도 강릉시 사천면 송암골길 ***","25439","파인독(pine dog)","2022-04-28 18:08:34","I","2023-06-13 00:00:00","","361340.848565113","478477.641764563","동물위탁관리업","동물위탁관리업","000","0",
"169","동물위탁관리업","02_03_10_P","4201000","420000004820210015","2021-11-18","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 견소동 ***-*","강원특별자치도 강릉시 경강로****번길 **-*(견소동)","25561","윤특 반려견 탐구생활","2023-03-06 11:12:57","I","2023-06-13 00:00:00","","370393.994887282","476274.965439564","동물위탁관리업","동물위탁관리업","000","0",
"170","동물위탁관리업","02_03_10_P","4201000","420000004820220001","2022-04-05","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 두산동 ***-**","강원특별자치도 강릉시 강변로***번길 **(두산동)","25573","코코랑","2022-04-28 18:08:35","I","2023-06-13 00:00:00","","370020.68082362","475634.510287559","동물위탁관리업","동물위탁관리업","000","0",
"171","동물위탁관리업","02_03_10_P","4201000","420000004820220002","2022-08-17","","01","영업/정상","0000","정상","","","","","033-652-2271","0","","강원특별자치도 강릉시 남항진동 **","강원특별자치도 강릉시 공항길***번길 **(남항진동)","25617","(주)위드랜드 멤버스하우스 강릉","2022-08-17 16:03:45","I","2023-06-13 00:00:00","","371843.542945996","475467.399682221","동물위탁관리업","동물위탁관리업","000","0",
"172","동물위탁관리업","02_03_10_P","4201000","420000004820230001","2023-04-10","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 교동 ***-**","강원특별자치도 강릉시 원대로*번길 **, *층 (교동)","25506","강릉 반려견 호텔 유치원 로젯펫살롱 교동본점","2024-05-21 10:33:25","U","2024-05-23 02:40:00","","366004.108857814","474393.040707187","동물위탁관리업","동물위탁관리업","000","0",
"173","동물위탁관리업","02_03_10_P","4201000","420000004820230002","2023-05-08","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 사천면 판교리 ***","강원특별자치도 강릉시 사천면 이설당*길 **-**","25435","사천견생","2024-01-29 09:41:42","U","2024-01-31 02:40:00","","363617.179895396","483343.820573302","동물위탁관리업","동물위탁관리업","000","0",
"174","동물위탁관리업","02_03_10_P","4201000","420100004820240005","2024-09-25","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 구정면 학산리 ***-***","강원특별자치도 강릉시 구정면 구정옥봉길 ***","25623","커밍퍼피","2024-09-25 09:19:14","I","2024-09-27 00:12:45","","366889.083147685","468008.301972475","동물위탁관리업","동물위탁관리업","000","0",
"175","동물위탁관리업","02_03_10_P","4201000","420100004820240004","2024-06-03","","01","영업/정상","0000","정상","","","","","070-7787-4783","0","","강원특별자치도 강릉시 성산면 위촌리 ***-*","강원특별자치도 강릉시 성산면 위촌길 ***","25447","개스토랑 인 위촌길 299","2024-06-03 16:28:19","I","2024-06-05 00:14:21","","361760.750115372","474580.54284947","동물위탁관리업","동물위탁관리업","000","0",
"176","동물위탁관리업","02_03_10_P","4201000","420100004820240003","2024-05-20","","01","영업/정상","0000","정상","","","","","0507-1337-7499","0","","강원특별자치도 강릉시 강문동 *-* 세인트존스 호텔","강원특별자치도 강릉시 창해로 ***, 세인트존스 호텔 (강문동)","25467","강릉 반려견 호텔 유치원 로젯펫살롱 세인트존스호텔점","2024-05-21 10:39:12","I","2024-05-23 00:14:32","","369147.462906176","478267.144158212","동물위탁관리업","동물위탁관리업","000","0",
"177","동물위탁관리업","02_03_10_P","4201000","420100004820250003","2025-10-27","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 교동 ***-**","강원특별자치도 강릉시 율곡로****번길 *, *층 (교동)","25491","순정이네 반려견 미용실","2025-10-27 10:54:23","I","2025-10-29 00:20:02","","367000.911790482","474800.082125599","동물위탁관리업","동물위탁관리업","000","0",
"178","동물위탁관리업","02_03_10_P","4201000","420100004820240002","2024-03-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 사천면 석교리 ***","강원특별자치도 강릉시 사천면 구라미길 ***, 가동","25434","푸른바다독스쿨","2024-03-22 09:04:44","I","2024-03-24 00:15:23","","359478.046069981","482626.765559951","동물위탁관리업","동물위탁관리업","000","0",
"179","동물위탁관리업","02_03_10_P","4201000","420100004820240001","2024-03-04","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 임당동 **-*","강원특별자치도 강릉시 문화의길*번길 *, *층 (임당동)","25533","쓰담쓰담","2024-03-04 14:34:40","I","2024-03-06 00:15:38","","366861.985001848","474104.352427283","동물위탁관리업","동물위탁관리업","000","0",
"180","동물위탁관리업","02_03_10_P","4201000","420100004820250002","2025-06-05","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 포남동 ****-**","강원특별자치도 강릉시 성덕포남로***번길 ** (포남동)","25568","로젯펫 트레이닝 센터","2025-06-05 10:03:56","I","2025-06-08 00:20:43","","368531.179943686","475774.264480428","동물위탁관리업","동물위탁관리업","000","0",
"181","동물위탁관리업","02_03_10_P","4201000","420100004820250001","2025-02-18","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 옥가로*번길 *-*, *층 (옥천동)","25551","룰루랄라 애견미용실","2025-02-18 09:12:13","I","2025-02-20 00:10:42","","367239.716982085","474485.410228381","동물위탁관리업","동물위탁관리업","000","0",
"182","동물위탁관리업","02_03_10_P","4201000","420100004820240006","2024-12-09","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 토성로 *** (옥천동)","25531","바르한 애견호텔","2024-12-09 15:41:42","I","2024-12-11 00:12:11","","367110.226234533","474465.966195531","동물위탁관리업","동물위탁관리업","000","0",
"183","동물위탁관리업","02_03_10_P","4201000","420000004820180034","2018-11-06","","03","폐업","0002","폐업","2022-07-25","","","","645-6646","0","","강원특별자치도 강릉시 교동 ***-***","강원특별자치도 강릉시 율곡로 ****-* (교동)","25503","호호애견","2022-08-03 15:08:03","I","2023-06-13 00:00:00","","366878.627756429","474781.793554272","동물위탁관리업","동물위탁관리업","000","0",
"184","동물위탁관리업","02_03_10_P","4201000","420000004820190004","2019-03-15","","03","폐업","0002","폐업","2024-01-05","","","","033-643-0003","0","","강원특별자치도 강릉시 입암동 *** ***호","강원특별자치도 강릉시 입암로 **, ***호 (입암동)","25583","엉클독","2024-01-05 10:13:04","U","2024-01-07 02:40:00","","368432.643636487","473693.374876692","동물위탁관리업","동물위탁관리업","000","0",
"185","동물위탁관리업","02_03_10_P","4201000","420000004820180002","2018-07-06","","03","폐업","0002","폐업","2023-11-30","","","","033-660-9522","0","","강원특별자치도 강릉시 강문동 *-* 세인트존스 호텔","강원특별자치도 강릉시 창해로 ***, 세인트존스 호텔 *층 (강문동)","25467","핑크레몬(키즈&amp;펫)","2023-12-11 13:21:41","U","2023-12-13 02:40:00","","369147.462906176","478267.144158212","동물위탁관리업","동물위탁관리업","000","0",
"186","동물위탁관리업","02_03_10_P","4201000","420000004820180011","2018-08-27","","03","폐업","0002","폐업","2019-02-28","","","","642-0223","0","","강원특별자치도 강릉시 교동 ****-*","강원특별자치도 강릉시 교동광장로 *** (교동)","25513","해피퍼피","2022-04-28 18:08:29","I","2023-06-13 00:00:00","","365466.668257208","475238.576171734","동물위탁관리업","동물위탁관리업","000","0",
"187","동물위탁관리업","02_03_10_P","4201000","420000004820180019","2018-09-18","","03","폐업","0002","폐업","2021-01-31","","","","647-1144","0","","강원특별자치도 강릉시 송정동 ****","강원특별자치도 강릉시 경강로****번길 **, *층 (송정동)","25561","몽몽","2022-04-28 18:08:30","I","2023-06-13 00:00:00","","369876.470275385","476385.369250926","동물위탁관리업","동물위탁관리업","000","0",
"188","동물위탁관리업","02_03_10_P","4201000","420000004820180023","2018-10-06","","03","폐업","0002","폐업","2024-03-15","","","","646-2375","0","","강원특별자치도 강릉시 구정면 여찬리 ***","강원특별자치도 강릉시 구정면 구정중앙로 ***-*","25622","개버랜드","2024-03-15 16:07:04","U","2024-03-17 02:40:00","","365153.109674068","469627.771475696","동물위탁관리업","동물위탁관리업","000","0",
"189","동물위탁관리업","02_03_10_P","4201000","420000004820180029","2018-10-24","","03","폐업","0002","폐업","2021-01-31","","","","647-1144","0","","강원특별자치도 강릉시 송정동 ****","강원특별자치도 강릉시 경강로****번길 **, *층 (송정동)","25561","몽몽","2022-04-28 18:08:31","I","2023-06-13 00:00:00","","369876.470275385","476385.369250926","동물위탁관리업","동물위탁관리업","000","0",
"190","동물위탁관리업","02_03_10_P","4201000","420000004820190011","2019-10-10","","03","폐업","0002","폐업","2021-07-06","","","","033-661-7766","0","","강원특별자치도 강릉시 연곡면 영진리 ***-**","강원특별자치도 강릉시 연곡면 영진길 **","25429","도그 스토리","2022-04-28 18:08:32","I","2023-06-13 00:00:00","","361754.163328874","486976.516953652","동물위탁관리업","동물위탁관리업","000","0",
"191","동물위탁관리업","02_03_10_P","4201000","420000004820200015","2020-09-02","","03","폐업","0002","폐업","2022-06-09","","","","","0","","강원특별자치도 강릉시 내곡동 ***-*","강원특별자치도 강릉시 남부로**번길 **-**, *층 (내곡동)","25604","갬성DOG","2022-06-14 16:30:57","I","2023-06-13 00:00:00","","366182.643461565","472630.344868276","동물위탁관리업","동물위탁관리업","000","0",
"192","동물위탁관리업","02_03_10_P","4201000","420000004820200017","2020-09-21","","03","폐업","0002","폐업","2024-05-16","","","","","0","","강원특별자치도 강릉시 포남동 ****-**","강원특별자치도 강릉시 경강로****번길 **, *층 (포남동)","25571","베리베베(Berry-BeBe)","2024-05-16 14:31:41","U","2024-05-18 02:40:00","","368402.630636381","475730.400655773","동물위탁관리업","동물위탁관리업","000","0",
"193","동물위탁관리업","02_03_10_P","4201000","420000004820200019","2020-10-26","","03","폐업","0002","폐업","2021-10-16","","","","0336535496","0","","강원특별자치도 강릉시 송정동 ****-*","강원특별자치도 강릉시 경강로 ****-** (송정동)","25561","펫그라운드","2022-04-28 18:08:33","I","2023-06-13 00:00:00","","370090.947519579","476328.268568812","동물위탁관리업","동물위탁관리업","000","0",
"194","동물위탁관리업","02_03_10_P","4201000","420000004820220003","2022-09-07","","03","폐업","0002","폐업","2023-05-16","","","","","0","","강원특별자치도 강릉시 사천면 노동리 ***-*","강원특별자치도 강릉시 사천면 중앙서로 ***","25437","베일리하우스","2023-05-16 17:51:06","I","2023-06-13 00:00:00","","361703.464083441","480981.904647187","동물위탁관리업","동물위탁관리업","000","0",
"195","동물위탁관리업","02_03_10_P","4211000","421100004820230001","2023-08-11","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 천곡동 ***-* 경훈빌딩","강원특별자치도 동해시 감추*길 *, 경훈빌딩 ***호 (천곡동)","25777","동물보육원 강원동해지부","2023-08-11 14:31:23","I","2023-08-13 00:18:33","","387257.121672227","448010.215633766","동물위탁관리업","동물위탁관리업","000","0",
"196","동물위탁관리업","02_03_10_P","4211000","421000004820180010","2018-11-30","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 북평동 ***-*","강원특별자치도 동해시 전천로 ***-** (북평동)","25814","삐삐라떼","2022-04-28 18:08:40","I","2023-06-13 00:00:00","","387180.712750085","444269.330642857","동물위탁관리업","동물위탁관리업","000","0",
"197","동물위탁관리업","02_03_10_P","4211000","421100004820240002","2024-10-12","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 만우동 **-*","강원특별자치도 동해시 장밭길 *, *층 (만우동)","25704","갑부네","2024-10-12 13:10:32","I","2024-10-14 00:12:30","","383281.781835949","454060.901895807","동물위탁관리업","동물위탁관리업","000","0",
"198","동물위탁관리업","02_03_10_P","4211000","421000004820080001","2008-04-29","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 천곡동 **** *층 *호","강원특별자치도 동해시 중앙로 ***, *층 *호 (천곡동)","25768","서울애견","2022-04-28 18:08:38","I","2023-06-13 00:00:00","","386879.049338409","448558.059133192","동물위탁관리업","동물위탁관리업","000","0",
"199","동물위탁관리업","02_03_10_P","4211000","421000004820150001","2015-01-30","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 효가동 ***-**","강원특별자치도 동해시 지양길 * (효가동)","25802","애견마을","2022-04-28 18:08:38","I","2023-06-13 00:00:00","","386417.655126531","445480.335394145","동물위탁관리업","동물위탁관리업","000","0",
"200","동물위탁관리업","02_03_10_P","4211000","421000004820170003","2017-09-07","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 발한동 **-**","강원특별자치도 동해시 발한로 *** (발한동)","25720","개구멍","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","386230.89303011","451846.570976999","동물위탁관리업","동물위탁관리업","000","0",
"201","동물위탁관리업","02_03_10_P","4211000","421000004820180003","2018-08-28","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 구미동 ***-* *층","강원특별자치도 동해시 대동로 ***-*, *층 (구미동)","25813","우리집 똥강아쥐","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","388074.382845323","444301.821387708","동물위탁관리업","동물위탁관리업","000","0",
"202","동물위탁관리업","02_03_10_P","4211000","421000004820180009","2018-11-09","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 천곡동 *** 태영 ***-*호","강원특별자치도 동해시 중앙로 ***, 태영 ***-*호 (천곡동)","25777","복댕이","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","387279.57446613","447985.540223044","동물위탁관리업","동물위탁관리업","000","0",
"203","동물위탁관리업","02_03_10_P","4211000","421000004820190001","2019-07-08","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 발한동 *-*","강원특별자치도 동해시 중앙시장길 *-* (발한동)","25715","까까 주시개","2022-10-21 16:14:13","I","2023-06-13 00:00:00","","386331.85607371","451896.809327691","동물위탁관리업","동물위탁관리업","000","0",
"204","동물위탁관리업","02_03_10_P","4211000","421000004820190002","2019-09-02","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 쇄운동 **-* *동 ***호","강원특별자치도 동해시 청운로 **, *동 ***호 (쇄운동)","25807","CUTE DOG(큐티독)","2022-04-28 18:08:40","I","2023-06-13 00:00:00","","385928.561297639","444888.317643473","동물위탁관리업","동물위탁관리업","000","0",
"205","동물위탁관리업","02_03_10_P","4211000","421000004820210005","2021-12-06","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 부곡동 **-*","강원특별자치도 동해시 발한로 **(부곡동)","25733","우리 강아지","2022-07-01 16:42:11","I","2023-06-13 00:00:00","","385836.622504066","450243.502002878","동물위탁관리업","동물위탁관리업","000","0",
"206","동물위탁관리업","02_03_10_P","4211000","421000004820220001","2022-08-03","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 북평동 *-*","강원특별자치도 동해시 전천로 ***, *층 (북평동)","25813","콩콩'짱짱 댕댕이집","2024-12-18 13:53:29","U","2024-12-20 02:40:00","","387942.920446591","444492.285506231","동물위탁관리업","동물위탁관리업","000","0",
"207","동물위탁관리업","02_03_10_P","4211000","421000004820220002","2022-09-23","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 평릉동 ***-* 주은빌","강원특별자치도 동해시 평원*길 **-*, *층 (평릉동, 주은빌)","25752","달콩이","2023-05-12 10:48:07","I","2023-06-13 00:00:00","","387026.602204751","449690.367655087","동물위탁관리업","동물위탁관리업","000","0",
"208","동물위탁관리업","02_03_10_P","4211000","421100004820240001","2024-02-13","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 천곡동 ***-**","강원특별자치도 동해시 감추*길 **, ***호 (천곡동)","25777","동네개발소","2024-02-13 17:38:06","I","2024-02-15 00:15:55","","387321.679341761","448172.021058906","동물위탁관리업","동물위탁관리업","000","0",
"209","동물위탁관리업","02_03_10_P","4211000","421100004820250006","2025-07-28","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 평릉동 ***-*","강원특별자치도 동해시 하평로 **-*, *층 *호 (평릉동)","25751","댕구르르 놀이방","2025-07-28 10:34:15","I","2025-07-30 00:20:12","","386692.471030936","449796.115502423","동물위탁관리업","동물위탁관리업","000","0",
