"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"154","동물병원","02_03_01_P","4231000","423000001020090001","2009-03-03","","01","영업/정상","0000","정상","","","","","636-0305","363.63","","강원특별자치도 속초시 교동 1022-12","강원특별자치도 속초시 엑스포로2길 22, 속초삼성동물병원메디컬센터 (교동)","24854","속초삼성동물메디컬센터","2024-12-04 09:51:25","U","2024-12-06 02:40:00","","338384.841657226","522589.028777446","동물병원","","000","0",
"155","동물병원","02_03_01_P","4231000","423000001020110001","2011-03-15","","01","영업/정상","0000","정상","","","","","636-1114","294.38","","강원특별자치도 속초시 청호동 1354-11","강원특별자치도 속초시 설악금강대교로 20 (청호동)","","호박동물병원","2024-05-21 15:20:15","U","2024-05-23 02:40:00","","339684.155686917","522188.262322771","동물병원","","000","0",
"156","동물병원","02_03_01_P","4231000","423000001020170001","2017-02-06","","01","영업/정상","0000","정상","","","","","","56","","강원특별자치도 속초시 동명동 513-86","강원특별자치도 속초시 번영로129번길 7-17 (동명동)","24828","한국동물혈액은행 동물병원","2025-06-24 14:14:33","U","2025-06-26 02:40:00","","338959.79949003","524178.886879206","동물병원","","000","0",
"157","동물병원","02_03_01_P","4231000","423000001020210001","2021-03-11","","01","영업/정상","0000","정상","","","","","033-636-7179","311","","강원특별자치도 속초시 조양동 1497-5","강원특별자치도 속초시 동해대로 4163 (조양동)","24874","나의 동물메디컬 센터","2025-03-31 09:07:48","U","2025-04-02 02:40:00","","338297.686806856","522062.092584553","동물병원","","000","0",
"158","동물병원","02_03_01_P","4231000","423000001020210002","2021-03-30","","01","영업/정상","0000","정상","","","","","033-633-4212","","","강원특별자치도 속초시 교동 690-13","강원특별자치도 속초시 동해대로 4212 (교동)","24854","고제용 동물병원","2021-04-08 17:30:30","I","2023-06-13 00:00:00","","338161.639796509","522507.665266216","동물병원","","000","0",
"159","동물병원","02_03_01_P","4231000","423000001020020001","2002-09-17","","03","폐업","0002","폐업","2003-06-12","","","","","16.5","","강원특별자치도 속초시 금호동 625-41","","","금강동물병원","2003-06-13 18:13:49","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"160","동물병원","02_03_01_P","4231000","423000001020030001","2003-06-21","","03","폐업","0002","폐업","2007-11-11","","","","636-7582","45","","강원특별자치도 속초시 금호동 625-33","강원특별자치도 속초시 번영로 71 (금호동)","","참사랑24시 동물병원","2007-11-13 08:36:41","I","2023-06-13 00:00:00","","338753.999568154","523753.09872147","동물병원","","000","0",
"161","동물병원","02_03_01_P","4241000","424000001020030003","2003-04-03","","01","영업/정상","0000","정상","","","2014-08-31","","573-5031,3","3848","","강원특별자치도 삼척시 남양동 329-12","강원특별자치도 삼척시 중앙로 217 (남양동)","25920","동해삼척태백축산업협동조합 동물병원","2019-03-06 13:58:34","I","2023-06-13 00:00:00","","391750.172534232","440027.155108403","동물병원","","L00","0",
"162","동물병원","02_03_01_P","4241000","424000001020030004","2003-04-03","","01","영업/정상","0000","정상","","","","","574-0775","36.54","","강원특별자치도 삼척시 남양동 18-16 8통4반","강원특별자치도 삼척시 중앙로 245-2 (남양동)","25921","두타동물병원","2019-03-06 13:59:34","I","2023-06-13 00:00:00","","391763.205544848","440328.132152911","동물병원","","000","0",
"163","동물병원","02_03_01_P","4241000","424000001020120001","2012-09-18","","01","영업/정상","0000","정상","","","","","574-0075","0","","강원특별자치도 삼척시 정상동 241-3","강원특별자치도 삼척시 오십천로 558-1 (정상동)","25928","삼척동물병원","2020-12-01 09:15:38","I","2023-06-13 00:00:00","","392633.261760473","439104.587443464","동물병원","","000","0",
"164","동물병원","02_03_01_P","4241000","424000001020140002","2014-05-30","","01","영업/정상","0000","정상","","","","","","47.54","","강원특별자치도 삼척시 근덕면 광태리 216-1","강원특별자치도 삼척시 근덕면 삼척로 3443-38","25936","강원동물병원","2019-03-06 14:00:46","I","2023-06-13 00:00:00","","397162.374571581","431117.920690356","동물병원","","000","0",
"165","동물병원","02_03_01_P","4241000","424100001020250002","2025-08-07","","01","영업/정상","0000","정상","","","","","","36.96","","강원특별자치도 삼척시 갈천동 227 일성 트루엘 시그니처 상가 108호","강원특별자치도 삼척시 동해대로 4360, 상가 108호 (갈천동, 일성 트루엘 시그니처)","25909","서루동물병원","2025-09-02 14:11:41","U","2025-09-04 02:40:00","","391052.171902967","442169.71145929","동물병원","","000","0",
"166","동물병원","02_03_01_P","4241000","424100001020250001","2025-03-28","","01","영업/정상","0000","정상","","","","","033-576-0142","69.46","","강원특별자치도 삼척시 교동 545","강원특별자치도 삼척시 봉황로 163 (교동)","25915","셀레네 동물병원","2025-03-28 10:04:25","I","2025-03-31 00:10:22","","391903.062575512","441097.189695775","동물병원","","000","0",
"167","동물병원","02_03_01_P","4241000","424000001020030001","2003-04-02","","03","폐업","0002","폐업","2006-12-06","","","","573-2703","25","","강원특별자치도 삼척시 남양동 6 통3반","","","삼척가축병원","2006-12-06 16:57:02","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"168","동물병원","02_03_01_P","4241000","424000001020030002","2003-04-02","","03","폐업","0002","폐업","2007-03-26","","","","572-6444","63.54","","강원특별자치도 삼척시 근덕면 교가리","","","근덕가축병원","2007-03-26 14:36:21","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"169","동물병원","02_03_01_P","4241000","424000001020060001","2006-08-24","","03","폐업","0002","폐업","2007-01-31","","","","576-0572","80.6","","강원특별자치도 삼척시 당저동 33-3","강원특별자치도 삼척시 중앙로 258 (당저동)","","쿨펫 동물병원","2007-03-26 14:31:58","I","2023-06-13 00:00:00","","391815.78579528","440452.323948572","동물병원","","000","0",
"170","동물병원","02_03_01_P","4241000","424000001020100001","2010-11-01","","03","폐업","0002","폐업","2014-06-09","","","","575-7582","104.7","","강원특별자치도 삼척시 미로면 하거노리 196-4","강원특별자치도 삼척시 미로면 강원남부로 4046","25904","성우가축병원","2014-06-12 14:07:42","I","2023-06-13 00:00:00","","387062.192466525","437305.088035532","동물병원","","000","0",
"171","동물병원","02_03_01_P","4241000","424000001020230001","2023-01-10","","03","폐업","0002","폐업","2025-07-10","","","","033-571-2610","","","강원특별자치도 삼척시 미로면 사둔리 115","강원특별자치도 삼척시 미로면 동안로 86-45","25903","삼척시동물보호센터 동물병원","2025-07-11 09:35:29","U","2025-07-13 02:40:00","","386717.941739705","438368.663350973","동물병원","","O00","0",
"172","동물병원","02_03_01_P","4251000","425000001020160001","2016-03-03","","01","영업/정상","0000","정상","","","","","","112.92","","강원특별자치도 홍천군 홍천읍 연봉리 39","강원특별자치도 홍천군 홍천읍 연봉중앙로 69, 105호 1동 1층 105호","25145","건국동물병원","2021-12-21 18:07:54","I","2023-06-13 00:00:00","","277551.368581496","464903.530529045","동물병원","","000","0",
"173","동물병원","02_03_01_P","4251000","425000001020220001","2024-06-01","","01","영업/정상","0000","정상","","","","","","82","","강원특별자치도 홍천군 홍천읍 연봉리 75","강원특별자치도 홍천군 홍천읍 설악로 1628-16, 2호","25142","하누동물병원","2024-06-10 10:57:21","U","2024-06-12 02:40:00","","277678.449487557","464564.585020264","동물병원","","000","0",
"174","동물병원","02_03_01_P","4251000","425000001019820001","1982-11-27","","01","영업/정상","0000","정상","","","","","033-434-3926","36","","강원특별자치도 홍천군 홍천읍 신장대리 55-42","강원특별자치도 홍천군 홍천읍 홍천로 360","25139","현대가축병원","2019-01-17 16:48:38","I","2023-06-13 00:00:00","","278023.56937272","465542.955347098","동물병원","","000","0",
"175","동물병원","02_03_01_P","4251000","425000001019840001","1984-12-18","","01","영업/정상","0000","정상","","","","","033-434-2206","35","","강원특별자치도 홍천군 홍천읍 신장대리 13-1","강원특별자치도 홍천군 홍천읍 번영로 61-1","25138","신흥동물병원","2019-01-17 16:50:03","I","2023-06-13 00:00:00","","278183.507083727","465707.20557578","동물병원","","000","0",
"176","동물병원","02_03_01_P","4251000","425000001020000001","2000-01-14","","01","영업/정상","0000","정상","","","","","033-439-3458","644.6","","강원특별자치도 홍천군 홍천읍 희망리 324-4","강원특별자치도 홍천군 홍천읍 꽃뫼로 82","25136","홍천축협동물병원","2024-06-07 10:47:30","U","2024-06-09 02:40:00","","277775.932425341","465755.917175022","동물병원","","L00","0",
"177","동물병원","02_03_01_P","4251000","425000001020040001","2004-03-25","","01","영업/정상","0000","정상","","","","","435-6995","157.4","","강원특별자치도 홍천군 홍천읍 신장대리 18-5","강원특별자치도 홍천군 홍천읍 홍천로 383","25138","윤성철동물병원","2023-07-19 14:47:21","U","2023-07-22 02:40:00","","278217.68918676","465649.689881047","동물병원","","000","0",
"178","동물병원","02_03_01_P","4251000","425000001020110001","2011-06-15","","01","영업/정상","0000","정상","","","","","","60","","강원특별자치도 홍천군 홍천읍 진리 22-9","강원특별자치도 홍천군 홍천읍 홍천로 420","25132","우리 동물병원","2011-10-30 17:38:52","I","2023-06-13 00:00:00","","278513.811245352","465871.111875558","동물병원","","000","0",
"179","동물병원","02_03_01_P","4251000","425000001020190001","2019-04-09","","01","영업/정상","0000","정상","","","","","033-435-7279","33","","강원특별자치도 홍천군 홍천읍 하오안리 47-13","강원특별자치도 홍천군 홍천읍 설악로 1475","25117","다나아 동물병원","2020-05-14 18:33:19","I","2023-06-13 00:00:00","","276251.014359411","464623.701714736","동물병원","","000","0",
"180","동물병원","02_03_01_P","4251000","425000001020210001","2021-07-09","","01","영업/정상","0000","정상","","","","","033-436-7582","78.69","","강원특별자치도 홍천군 홍천읍 연봉리 206-17","강원특별자치도 홍천군 홍천읍 무궁화로 44, 봄 동물병원 1동 1층","25143","봄 동물병원","2021-07-09 17:02:52","I","2023-06-13 00:00:00","","277017.893374565","464937.842666543","동물병원","","000","0",
"181","동물병원","02_03_01_P","4251000","425100001020230001","2023-09-18","","01","영업/정상","0000","정상","","","","","","213.42","","강원특별자치도 홍천군 홍천읍 갈마곡리 551-1","강원특별자치도 홍천군 홍천읍 소옥개로 66","25129","도담동물의료센터","2024-01-24 17:32:29","U","2024-01-26 02:40:00","","279329.274282394","466494.194927197","동물병원","","000","0",
"182","동물병원","02_03_01_P","4251000","425000001020210002","2021-12-21","","03","폐업","0002","폐업","2024-05-29","","","","","62.24","","강원특별자치도 홍천군 홍천읍 연봉리 75","강원특별자치도 홍천군 홍천읍 설악로 1628-16, 2호 1동 1층 2호","25142","강산동물병원","2024-05-29 10:54:44","U","2024-05-31 02:40:00","","277678.449487557","464564.585020264","동물병원","","000","0",
"183","동물병원","02_03_01_P","4251000","425000001019670001","1967-02-24","","03","폐업","0002","폐업","2004-08-09","","","","432-4057","0","","강원특별자치도 홍천군 남면 양덕원리 91","","","남면가축병원","2004-08-09 19:07:13","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"184","동물병원","02_03_01_P","4251000","425000001019720001","1972-08-29","","03","폐업","0002","폐업","2012-03-08","","","","033-433-4101","0","","강원특별자치도 홍천군 서석면 풍암리","강원특별자치도 홍천군 서석면 구룡령로 2533-5","25166","풍암가축병원","2012-03-08 15:47:40","I","2023-06-13 00:00:00","","304557.189742949","468470.452897715","동물병원","","000","0",
"185","동물병원","02_03_01_P","4251000","425000001019830001","1983-03-11","","03","폐업","0002","폐업","2005-10-31","","","","033-434-5203","0","","강원특별자치도 홍천군 홍천읍 연봉리","","","홍천가축병원","2005-10-31 15:35:17","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"186","동물병원","02_03_01_P","4251000","425000001020020001","2002-07-22","","03","폐업","0002","폐업","2005-10-31","","","","033-434-8252","40","","강원특별자치도 홍천군 홍천읍 희망리 48-11","","","강원동물병원","2005-10-31 15:38:13","I","2023-06-13 00:00:00","","278567.138914188","466098.730783559","동물병원","","000","0",
"187","동물병원","02_03_01_P","4251000","425000001020110002","2011-12-20","","03","폐업","0002","폐업","2016-03-08","","","","433-4228","141","","강원특별자치도 홍천군 서석면 풍암리 477-34","강원특별자치도 홍천군 서석면 풍암장터2길 8-1","25166","홍천축협동물병원서석지원","2016-03-08 13:43:33","I","2023-06-13 00:00:00","","304406.587512574","468408.635811638","동물병원","","L00","0",
"188","동물병원","02_03_01_P","4251000","425000001020130001","2013-10-11","","03","폐업","0002","폐업","2019-04-03","","","","","34.32","","강원특별자치도 홍천군 홍천읍 하오안리 47-13","강원특별자치도 홍천군 홍천읍 설악로 1475","25117","다다동물병원","2019-12-17 14:58:58","I","2023-06-13 00:00:00","","276251.014359411","464623.701714736","동물병원","","000","0",
"189","동물병원","02_03_01_P","4251000","425000001020140001","2014-09-03","","03","폐업","0002","폐업","2016-04-04","","","","","132.96","","강원특별자치도 홍천군 화촌면 성산리 462-28","강원특별자치도 홍천군 화촌면 성산로 150-2","25157","용천동물병원","2016-04-15 13:24:08","I","2023-06-13 00:00:00","","285208.174217011","474718.740977462","동물병원","","000","0",
"190","동물병원","02_03_01_P","4251000","425000001020160002","2016-03-03","","03","폐업","0002","폐업","2024-06-04","","","","","122","","강원특별자치도 홍천군 홍천읍 연봉리 175-23","강원특별자치도 홍천군 홍천읍 무궁화로 90","25149","강원동물병원","2024-06-04 17:53:28","U","2024-06-06 02:40:00","","277406.372042587","465162.454504547","동물병원","","000","0",
"191","동물병원","02_03_01_P","4251000","425000001020190002","2019-04-23","","03","폐업","0002","폐업","2020-06-30","","","","","411.75","","강원특별자치도 홍천군 홍천읍 신장대리 5-8","강원특별자치도 홍천군 홍천읍 꽃뫼로 105, 3층","25134","김준영 동물병원","2020-07-01 09:59:48","I","2023-06-13 00:00:00","","278011.71397285","465826.988015754","동물병원","","000","0",
"192","동물병원","02_03_01_P","4261000","426100001020230001","2023-07-05","","01","영업/정상","0000","정상","","","","","","74.24","","강원특별자치도 횡성군 횡성읍 읍하리 92","강원특별자치도 횡성군 횡성읍 문정로 9-1","25233","소나무동물병원(출장전문)","2024-08-14 17:46:38","U","2024-08-17 02:40:00","","287029.117405616","443589.498388407","동물병원","","000","0",
"193","동물병원","02_03_01_P","4261000","426000001019740001","1974-09-13","","01","영업/정상","0000","정상","","","","","","32.4","","강원특별자치도 횡성군 횡성읍 읍하리 309-1 1통","강원특별자치도 횡성군 횡성읍 태기로 6","25233","이명렬가축병원","2013-12-18 15:37:38","I","2023-06-13 00:00:00","","286955.622910671","443641.268704488","동물병원","","000","0",
"194","동물병원","02_03_01_P","4261000","426000001019830001","1983-11-16","","01","영업/정상","0000","정상","","","","","343-2892","21.2","","강원특별자치도 횡성군 횡성읍 읍하리 134-20","강원특별자치도 횡성군 횡성읍 문정로 12","25233","삼양가축병원","2019-03-06 14:23:24","I","2023-06-13 00:00:00","","287019.562313331","443556.920206796","동물병원","","000","0",
"195","동물병원","02_03_01_P","4261000","426000001019990001","1999-04-08","","01","영업/정상","0000","정상","","","","","343-8380","96.25","","강원특별자치도 횡성군 횡성읍 읍하리 548-10","강원특별자치도 횡성군 횡성읍 읍하로61번길 11","25222","예임양계병원","2020-01-17 15:25:23","I","2023-06-13 00:00:00","","287476.987054788","444079.086757029","동물병원","","000","0",
"196","동물병원","02_03_01_P","4261000","426000001020020001","2002-04-03","","01","영업/정상","0000","정상","","","","","342-4488","180","","강원특별자치도 횡성군 횡성읍 읍상리 124-3","강원특별자치도 횡성군 횡성읍 한우로 347","25231","하늘가축병원","2019-04-23 16:21:44","I","2023-06-13 00:00:00","","287583.576528334","443098.863124758","동물병원","","000","0",
"197","동물병원","02_03_01_P","4261000","426000001020020002","2002-09-18","","01","영업/정상","0000","정상","","","","","343-8484","0","","강원특별자치도 횡성군 횡성읍 읍하리 556-5","강원특별자치도 횡성군 횡성읍 중앙로 12","","대한동물병원","2007-09-03 11:25:45","I","2023-06-13 00:00:00","","287011.229148384","443430.797295863","동물병원","","000","0",
"198","동물병원","02_03_01_P","4261000","426000001020020003","2002-11-16","","01","영업/정상","0000","정상","","","","","343-8380","0","","강원특별자치도 횡성군 횡성읍 읍하리 112-42","강원특별자치도 횡성군 횡성읍 한우로 277-4","25233","횡성바엘가축병원","2019-06-21 11:05:23","I","2023-06-13 00:00:00","","287050.163121992","443503.986096224","동물병원","","000","0",
"199","동물병원","02_03_01_P","4261000","426000001020050001","2005-05-03","","01","영업/정상","0000","정상","","","","","343-9907","0","","강원특별자치도 횡성군 횡성읍 교항리 34","강원특별자치도 횡성군 횡성읍 횡성로 337","25235","횡성축협동물병원","2025-02-06 15:14:43","U","2025-02-08 02:40:00","","286738.518127161","442866.449811485","동물병원","","L00","0",
"200","동물병원","02_03_01_P","4261000","426000001020050002","2005-10-05","","01","영업/정상","0000","정상","","","","","342-7775","0","","강원특별자치도 횡성군 횡성읍 읍상리 659-8","강원특별자치도 횡성군 횡성읍 횡성로 390","25230","횡성동물병원","2015-04-15 15:46:03","I","2023-06-13 00:00:00","","287101.874683538","443269.55255219","동물병원","","000","0",
"201","동물병원","02_03_01_P","4261000","426000001020060001","2006-05-18","","01","영업/정상","0000","정상","","","","","343-5450","72.4","","강원특별자치도 횡성군 횡성읍 읍하리 556-7","강원특별자치도 횡성군 횡성읍 중앙로 14, 1층","25234","김재문동물병원","2024-11-20 11:38:12","U","2024-11-22 02:40:00","","286994.076225161","443442.608155627","동물병원","","000","0",
"202","동물병원","02_03_01_P","4261000","426000001020160002","2016-04-11","","01","영업/정상","0000","정상","","","","","345-8575","0","","강원특별자치도 횡성군 횡성읍 읍하리 548-11","강원특별자치도 횡성군 횡성읍 읍하로59번길 6","25222","하나로가축병원","2019-03-06 14:25:24","I","2023-06-13 00:00:00","","287456.027874248","444067.9274058","동물병원","","000","0",
"203","동물병원","02_03_01_P","4261000","426000001020190001","2019-11-25","","01","영업/정상","0000","정상","","","","","","126","","강원특별자치도 횡성군 횡성읍 읍하리 115-30","강원특별자치도 횡성군 횡성읍 한우로 283-5","25233","선진동물병원","2019-11-25 15:46:57","I","2023-06-13 00:00:00","","287082.781417777","443474.994087221","동물병원","","000","0",
"204","동물병원","02_03_01_P","4261000","426000001020210001","2021-12-16","","01","영업/정상","0000","정상","","","","","","73.3","","강원특별자치도 횡성군 서원면 금대리 225","강원특별자치도 횡성군 서원면 금대길 50","25200","중부동물병원약품","2024-09-13 13:47:35","U","2024-09-15 02:40:00","","280296.398792826","445313.352172955","동물병원","","000","0",
"205","동물병원","02_03_01_P","4261000","426100001020240001","2024-07-30","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 횡성군 횡성읍 읍상리 195-80","강원특별자치도 횡성군 횡성읍 앞들동2로 68","25230","우리동물병원","2024-07-30 11:35:38","I","2024-08-01 00:13:34","","286889.947394652","442825.563820625","동물병원","","000","0",
"206","동물병원","02_03_01_P","4261000","426100001020240002","2024-08-16","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 횡성군 우천면 우항리 619-5","강원특별자치도 횡성군 우천면 한우로 1203","25249","민경현동물병원","2024-08-16 09:24:33","I","2024-08-18 00:13:19","","293849.655487307","440708.300736272","동물병원","","000","0",
"207","동물병원","02_03_01_P","4261000","426100001020240003","2024-11-22","","01","영업/정상","0000","정상","","","","","033-340-6945","0","","강원특별자치도 횡성군 둔내면 현천리 1028-3","강원특별자치도 횡성군 둔내면 현궁로 101","25266","강원특별자치도 축산기술연구소 동물병원","2024-11-22 13:57:06","I","2024-11-24 00:12:14","","303025.239386832","444188.933915344","동물병원","","O00","0",
"208","동물병원","02_03_01_P","4261000","426000001019670001","1967-07-28","","03","폐업","0002","폐업","2004-07-15","","","","","32.4","","강원특별자치도 횡성군 횡성읍 읍상리 277 2통1반","강원특별자치도 횡성군 횡성읍 삼일로 4-2","25232","횡성가축병원","2013-12-18 15:37:02","I","2023-06-13 00:00:00","","287192.946947993","443525.36593856","동물병원","","000","0",
"209","동물병원","02_03_01_P","4261000","426000001020010001","2001-06-13","","03","폐업","0002","폐업","2005-04-29","","","","","0","","강원특별자치도 횡성군 횡성읍 읍하리 134 1통","강원특별자치도 횡성군 횡성읍 문정로 10-1","25233","대영동물병원","2013-12-18 15:41:36","I","2023-06-13 00:00:00","","287006.763140385","443563.362679725","동물병원","","000","0",
"210","동물병원","02_03_01_P","4261000","426000001020030001","2003-01-21","","03","폐업","0002","폐업","2005-03-25","","","","","0","","강원특별자치도 횡성군 횡성읍 읍하리 519-1","강원특별자치도 횡성군 횡성읍 읍하북로 6","","피그텍연구소동물병원","2005-03-25 10:22:52","I","2023-06-13 00:00:00","","287206.073699817","444119.635625699","동물병원","","000","0",
"211","동물병원","02_03_01_P","4261000","426000001020080001","2008-05-23","","03","폐업","0002","폐업","2008-09-17","","","","","0","","강원특별자치도 횡성군 횡성읍 읍하리 544-2","강원특별자치도 횡성군 횡성읍 문화체육로 64","","신횡성동물병원","2008-09-17 12:07:34","I","2023-06-13 00:00:00","","287431.35","444145.15","동물병원","","000","0",
"212","동물병원","02_03_01_P","4261000","426000001020080002","2008-05-30","","03","폐업","0002","폐업","2008-07-25","","","","","0","","강원특별자치도 횡성군 횡성읍 읍하리 306-7","강원특별자치도 횡성군 횡성읍 태기로 7","","명품한우컨설팅동물병원","2011-01-20 13:53:04","I","2023-06-13 00:00:00","","286971.359377805","443668.49842629","동물병원","","000","0",
"213","동물병원","02_03_01_P","4261000","426000001020090001","2009-03-18","","03","폐업","0002","폐업","2016-04-11","","","","","0","","강원특별자치도 횡성군 횡성읍 읍하리 199","강원특별자치도 횡성군 횡성읍 삼일로 60","25222","섬강가축병원","2017-12-20 09:46:54","I","2023-06-13 00:00:00","","286546.535676771","443114.04196698","동물병원","","000","0",
"214","동물병원","02_03_01_P","4261000","426000001020130001","2013-12-03","","03","폐업","0002","폐업","2016-04-11","","","","","0","","강원특별자치도 횡성군 횡성읍 읍하리 548-11","강원특별자치도 횡성군 횡성읍 읍하로59번길 6","25222","한마음가축병원","2017-10-13 19:50:07","I","2023-06-13 00:00:00","","287456.027874248","444067.9274058","동물병원","","000","0",
"215","동물병원","02_03_01_P","4261000","426000001020180001","2018-06-08","","03","폐업","0002","폐업","2018-12-20","","","","","0","","강원특별자치도 횡성군 횡성읍 읍하리 548-1","강원특별자치도 횡성군 횡성읍 읍하북로 32","25222","강원동물병원","2023-07-17 09:28:58","U","2023-07-19 02:40:00","","287455.650600081","444122.855112061","동물병원","","000","0",
"216","동물병원","02_03_01_P","4271000","427000001020170001","2017-09-04","","01","영업/정상","0000","정상","","","","","033-375-9275","79.48","","강원특별자치도 영월군 영월읍 하송리 184-1","강원특별자치도 영월군 영월읍 하송안길 37","26235","수호동물병원","2020-06-05 09:20:22","I","2023-06-13 00:00:00","","330024.385884869","409856.007709491","동물병원","","000","0",
"217","동물병원","02_03_01_P","4271000","427000001020200001","2020-06-05","","01","영업/정상","0000","정상","","","","","","49.8","","강원특별자치도 영월군 한반도면 쌍용리 1093-1","강원특별자치도 영월군 한반도면 강원남로 134","26214","류인광동물병원(출장진료전문병원)","2020-06-05 09:26:08","I","2023-06-13 00:00:00","","316227.87475674","409469.241699188","동물병원","","000","0",
"218","동물병원","02_03_01_P","4271000","427000001020060001","2006-01-13","","01","영업/정상","0000","정상","","","","","033-372-2260","121.7","","강원특별자치도 영월군 영월읍 영흥리 948-12","강원특별자치도 영월군 영월읍 단종로 5","","축협동물병원","2021-04-14 09:05:45","I","2023-06-13 00:00:00","","330292.336750313","410135.291213939","동물병원","","L00","0",
"219","동물병원","02_03_01_P","4271000","427100001020240001","2024-11-18","","01","영업/정상","0000","정상","","","","","","48.2","","강원특별자치도 영월군 영월읍 영흥리 938-4","강원특별자치도 영월군 영월읍 중앙로 62","26236","바로동물병원","2024-11-18 13:13:35","I","2024-11-20 00:11:59","","330526.583600314","410069.754572156","동물병원","","000","0",
"220","동물병원","02_03_01_P","4271000","427000001019880001","1988-05-02","","03","폐업","0002","폐업","2021-09-17","","","","033-373-0788","72","","강원특별자치도 영월군 영월읍 영흥리 845-10","강원특별자치도 영월군 영월읍 중앙로 75","","강원동물병원","2021-09-17 14:20:55","I","2023-06-13 00:00:00","","330657.036635456","410096.458826303","동물병원","","000","0",
"221","동물병원","02_03_01_P","4271000","427000001019750001","1975-09-04","","03","폐업","0002","폐업","2005-06-18","","","","","0","","강원특별자치도 영월군 주천면 주천리 1236","","","민관가축병원","2005-06-18 11:21:12","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"222","동물병원","02_03_01_P","4271000","427000001019750002","1975-06-16","","03","폐업","0002","폐업","2013-06-24","","","","","0","","강원특별자치도 영월군 영월읍 하송리","","","김가축병원","2013-06-28 09:05:03","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"223","동물병원","02_03_01_P","4271000","427000001020030001","2003-12-24","","03","폐업","0002","폐업","2005-09-21","","","","","0","","강원특별자치도 영월군 영월읍 영흥리 948-12","강원특별자치도 영월군 영월읍 단종로 5","","축협동물병원","2005-09-21 10:27:58","I","2023-06-13 00:00:00","","330292.336750313","410135.291213939","동물병원","","L00","0",
"224","동물병원","02_03_01_P","4271000","427000001020050001","2005-01-07","","03","폐업","0002","폐업","2014-09-15","","","","033-375-1551","62.64","","강원특별자치도 영월군 영월읍 덕포리 574-91","강원특별자치도 영월군 영월읍 덕포시장길 6","","한마음 동물병원","2014-09-12 15:18:57","I","2023-06-13 00:00:00","","331071.104132308","409833.903308705","동물병원","","000","0",
"225","동물병원","02_03_01_P","4271000","427000001020090001","2009-08-26","","03","폐업","0002","폐업","2010-05-05","","","","","9.75","","강원특별자치도 영월군 영월읍 영흥리 911-6","","","유 동물병원","2010-05-05 15:33:54","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"226","동물병원","02_03_01_P","4271000","427000001020100001","2010-08-11","","03","폐업","0002","폐업","2011-04-08","","","","","9.75","","강원특별자치도 영월군 영월읍 영흥리 911-6","","","위 동물병원","2011-04-08 16:14:47","I","2023-06-13 00:00:00","","","","동물병원","","000","0",
"227","동물병원","02_03_01_P","4281000","428000001020190008","2019-04-25","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 평창군 평창읍 하리 274-1 태장위너빌","강원특별자치도 평창군 평창읍 노성로 24 (태장위너빌)","25376","동성가축병원","2019-04-25 14:02:24","I","2023-06-13 00:00:00","","323138.147753983","430501.165021837","동물병원","","000","0",
"228","동물병원","02_03_01_P","4281000","428000001020030001","2003-05-13","","01","영업/정상","0000","정상","","2019-06-18","","","033-334-2312","101.06","","강원특별자치도 평창군 평창읍 하리 3","강원특별자치도 평창군 평창읍 노성로 67","25374","평창축협동물병원","2019-07-08 11:45:08","I","2023-06-13 00:00:00","","323886.72457589","431234.166027544","동물병원","","L00","0",
"229","동물병원","02_03_01_P","4281000","428000001020140001","2014-03-14","","01","영업/정상","0000","정상","","","","","0333396119","0","","강원특별자치도 평창군 대화면 신리 1190-10 서울대학교그린바이오과학기술연구원","강원특별자치도 평창군 대화면 평창대로 1597-1, 서울대학교그린바이오과학기술연구원","25354","서울대학교 대동물병원","2025-06-23 14:57:17","U","2025-06-25 02:40:00","","","","동물병원","","L00","0",
"230","동물병원","02_03_01_P","4281000","428000001020160001","2016-11-11","","01","영업/정상","0000","정상","","","","","0333300617","496.8","","강원특별자치도 평창군 대관령면 차항리 268 한우시험장","강원특별자치도 평창군 대관령면 경강로 4937, 한우시험장","25340","국립축산과학원 한우연구소 동물병원","2024-01-23 16:25:41","U","2024-01-25 02:40:00","","347837.604915098","466490.517075727","동물병원","","L00","0",
