"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"105","일반테마파크업","03_07_09_P","4281000","CDFI5271002019000001","2019-04-26","","01","영업/정상","13","영업중","","","","","0507-1312-9664","","","강원특별자치도 평창군 대관령면 용산리 130 용평리조트","강원특별자치도 평창군 대관령면 올림픽로 715, 용평리조트","25352","루지코리아","2025-04-29 13:21:06","U","2025-05-01 02:40:00","","348259.144297804","461699.273918606","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","7252","150","0","Y","","Y","Y","","","0","","","","7252",
"106","일반테마파크업","03_07_09_P","4281000","CDFI5271002019000002","2019-07-04","","01","영업/정상","13","영업중","","","","","0507-1320-6232","","","강원특별자치도 평창군 봉평면 면온리 1095-1 (주)휘닉스평창","강원특별자치도 평창군 봉평면 태기로 174 (주)휘닉스평창","25307","루지랜드","2025-04-03 09:08:20","U","2025-04-05 02:40:00","","317177.713905004","454046.509523181","허가테마파크업","","근린상업지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","롤러루지","0","","","","","","","0","","","","0",
"107","일반테마파크업","03_07_09_P","4281000","CDFI5271002020000001","2020-06-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트","25351","알펜시아 루지","2024-04-24 18:39:56","U","2024-04-26 02:40:00","","345786.815844836","462590.554819645","허가테마파크업","","","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","봅슬레이90대","1","","","","","","","0","","","","0",
"108","일반테마파크업","03_07_09_P","4281000","CDFI5271002020000002","2020-07-21","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트","25351","몽몽월드","2024-04-24 18:40:49","U","2024-04-26 02:40:00","","345786.815844836","462590.554819645","허가테마파크업","","","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"109","일반테마파크업","03_07_09_P","4281000","CDFI5271002025000004","2025-07-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 용산리 130 용평리조트, 타워콘도 1층","강원특별자치도 평창군 대관령면 올림픽로 715, 용평리조트","25352","용평 팡팡 유니버스","2025-07-31 11:25:36","I","2025-08-02 00:20:02","","348259.144297804","461699.273918606","허가테마파크업","","관리지역","1","기타","","","기타","1","0","0","0","","","0","0","","0","0","","0","1380","안전검사대상 3종, 확인검사대상 1종","0","Y","","","Y","","","0","","","","1380",
"110","일반테마파크업","03_07_09_P","4281000","CDFI5271002025000005","2025-07-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대화면 대화리 1001-52","강원특별자치도 평창군 대화면 대화4길 18","25358","평창더위사냥 축제 위원회","2025-07-31 12:51:46","I","2025-08-02 00:20:02","","328535.586733045","445316.033525039","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1","0","Y","","","Y","","","0","","","","0",
"111","일반테마파크업","03_07_09_P","4281000","CDFI5271002025000003","2025-07-18","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 용산리 130 용평리조트","강원특별자치도 평창군 대관령면 올림픽로 715, 용평리조트","25352","플레이 게임존","2025-07-18 19:07:14","I","2025-07-20 00:20:22","","348259.144297804","461699.273918606","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","매직스위 1, 우주비행기 1","0","","","","","","","0","","","","0",
"112","일반테마파크업","03_07_09_P","4281000","CDFI5271002025000001","2025-03-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 봉평면 면온리 1120 (주)휘닉스평창","강원특별자치도 평창군 봉평면 태기로 174 (주)휘닉스평창","25307","휘닉스 상상놀이터","2025-03-25 15:45:36","I","2025-03-27 00:10:23","","316185.177408679","453434.602026602","허가테마파크업","","","0","","","","","1","0","0","0","","","0","0","","0","0","","0","1340","안전성검사대상: 대형 에어바운스 2, 확인검사대상: 소형 에어바운스 2","0","Y","","","Y","","","0","","","","1340",
"113","일반테마파크업","03_07_09_P","4281000","CDFI5271002025000002","2025-04-30","","01","영업/정상","13","영업중","","","","","031-591-7657","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트","25351","(주)에이케이레저 대관령코스터","2025-04-30 14:29:27","I","2025-05-02 00:20:40","","345786.815844836","462590.554819645","허가테마파크업","","","0","","","","창고","0","0","0","0","","","0","0","","0","0","","0","0","1종","0","","","","","","","0","","","","0",
"114","일반테마파크업","03_07_09_P","4291000","CDFI5271002008000001","2008-08-08","","02","휴업","02","휴업","","2025-10-20","2026-04-30","","033-590-7929","","","강원특별자치도 정선군 고한읍 고한리 산 1-17 하이원리조트","강원특별자치도 정선군 고한읍 하이원길 265-1 (하이원리조트)","26154","알파인코스터","2025-10-22 10:10:39","U","2025-10-24 02:40:00","","363682.230125753","411480.452935215","허가테마파크업","테마파크업","관리지역","0","기타","","","근린생활시설","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"115","일반테마파크업","03_07_09_P","4291000","CDFI5271002009000001","2009-09-08","","02","휴업","02","휴업","","2025-10-29","2026-04-01","","","","233-901","강원특별자치도 정선군 사북읍 사북리 424","강원특별자치도 정선군 사북읍 하이원길 265","26154","정선테마파크","2025-10-31 09:16:35","U","2025-11-02 02:40:00","","361518.513221455","413851.267613498","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사대상 5종, 안전성비검사대상 12종,","0","Y","","Y","Y","","","0","","","","0",
"116","일반테마파크업","03_07_09_P","4291000","CDFI5271002019000002","2019-09-16","","03","폐업","03","폐업","2020-06-23","","","","033-563-7395","","","강원특별자치도 정선군 여량면 구절리 290-82","강원특별자치도 정선군 여량면 노추산로 745","26104","민규랜드","2020-06-24 14:58:50","I","2023-06-13 00:00:00","","352726.651251198","447442.188425255","허가테마파크업","","일반주거지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전검사대상 5종, 안전검사 비대상 1종","0","Y","","","Y","","","0","","","","0",
"117","일반테마파크업","03_07_09_P","4291000","CDFI5271002013000001","2013-04-26","","03","폐업","03","폐업","2018-10-30","","","","033-590-7449","","233-908","강원특별자치도 정선군 사북읍 사북리 424","강원특별자치도 정선군 사북읍 하이원길 265","26154","(주)강원랜드수영장","2018-11-07 18:12:18","I","2023-06-13 00:00:00","","361518.513221455","413851.267613498","허가테마파크업","","관리지역","22","기타","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","1802.04","2종(바디슬라이드, 튜브슬라이드)","0","Y","Y","Y","Y","","","0","","","","1802",
"118","일반테마파크업","03_07_09_P","4291000","CDFI5271002018000002","2018-07-04","","01","영업/정상","13","영업중","","","","","0335602362","","","강원특별자치도 정선군 여량면 구절리 290-82 KTX관광개발(주)정선레일바이크","강원특별자치도 정선군 여량면 노추산로 745, KTX관광개발(주)정선레일바이크","26104","벅스랜드(스카이 벅스, SKY BUGS)","2024-11-29 17:32:07","U","2024-12-01 02:40:00","","352726.651251198","447442.188425255","허가테마파크업","","관리지역","1","기타","","","문화시설","1","0","0","0","","","0","0","","0","0","","0","7503","1","0","Y","Y","Y","Y","","","0","","","","7503",
"119","일반테마파크업","03_07_09_P","4291000","CDFI5271002019000001","2019-07-03","","01","영업/정상","13","영업중","","","","","033-560-3410","","","강원특별자치도 정선군 화암면 화암리 514-1 카트체험장","강원특별자치도 정선군 화암면 소금강로 971, 카트체험장","26116","화암카트체험장","2023-01-26 17:27:18","I","2023-06-13 00:00:00","","358371.769186769","428961.942306411","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","3종(1인용 카트, 2인용 카트, 주니어 1인용 카트)","0","Y","","","Y","","","0","","","","0",
"120","일반테마파크업","03_07_09_P","4301000","CDFI5271002016000001","2016-07-27","","03","폐업","03","폐업","2019-09-23","","","","033-458-7200","","","강원특별자치도 철원군 김화읍 청양리 9-6","강원특별자치도 철원군 김화읍 호국로 6442","24055","쉬리마을 농어촌 관광 휴양단지 물놀이장","2020-02-24 16:25:54","I","2023-06-13 00:00:00","","236248.965780486","527247.55203622","허가테마파크업","","자연녹지지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","165","워터슬라이드 1종","1","Y","","Y","Y","","","0","","","","165",
"121","일반테마파크업","03_07_09_P","4301000","CDFI5271001996000001","1996-05-04","2021-04-30","04","취소/말소/만료/정지/중지","31","등록취소","","","","","0334551817","","269-811","강원특별자치도 철원군 동송읍 장흥리 20-1","강원특별자치도 철원군 동송읍 태봉로 1825","","고석정랜드","2021-04-30 09:35:29","I","2023-06-13 00:00:00","","225139.594027206","520441.891423008","허가테마파크업","테마파크업","관리지역","0","기타","","","","0","0","0","0","","","0","0","","0","0","","0","0","바이킹외17종","10","Y","N","Y","Y","","","0","","","","0",
"122","일반테마파크업","03_07_09_P","4321000","CDFI5271002023000001","2023-05-04","","03","폐업","03","폐업","2023-09-04","","","","","","","강원특별자치도 양구군 양구읍 상리 399 국민체육센터","강원특별자치도 양구군 양구읍 박수근로 366-33, 국민체육센터","24519","카니발랜드","2024-02-19 11:49:48","U","2024-02-21 02:40:00","","286020.242681973","511951.091914673","허가테마파크업","","","0","기타","","","기타","0","0","0","0","","","0","0","","0","0","","0","0","타카다디스코 1, 미니바이킹 1, 미니회전그네 1, 에어바운스 1, 미니바이킹 1(2023.8.30.추가)","0","Y","Y","Y","Y","","","0","","","","0",
"123","일반테마파크업","03_07_09_P","4321000","CDFI5271002024000002","2024-08-29","","03","폐업","03","폐업","2024-09-02","","","","","","","강원특별자치도 양구군 양구읍 상리 399 국민체육센터","강원특별자치도 양구군 양구읍 박수근로 366-33, 국민체육센터","24519","카니발 랜드","2024-10-04 10:51:58","U","2024-10-06 02:40:00","","286020.242681973","511951.091914673","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","4","0","Y","Y","","Y","","","0","","","","0",
"124","일반테마파크업","03_07_09_P","4321000","CDFI5271002024000001","2024-05-01","","03","폐업","03","폐업","2024-05-07","","","","","","","강원특별자치도 양구군 양구읍 상리 399 곰취축제장","강원특별자치도 양구군 양구읍 박수근로 366-33, 곰취축제장","24519","카니발랜드","2024-06-04 14:38:25","U","2024-06-08 02:40:00","","286020.242681973","511951.091914673","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","4종(바이킹, 타가다디스코, 회전그네, 미니에어바운스)","0","Y","","","Y","","","0","","","","0",
"125","일반테마파크업","03_07_09_P","4321000","CDFI5271002025000001","2025-05-01","","03","폐업","03","폐업","2025-07-07","","","","","","","강원특별자치도 양구군 양구읍 상리 399 국민체육센터","강원특별자치도 양구군 양구읍 박수근로 366-33, 국민체육센터","24519","카니발 랜드","2025-07-28 16:43:29","U","2025-07-30 02:40:00","","286020.242681973","511951.091914673","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","4종(타가다디스코, 회전그네, 미니바이킹, 슬라이딩카)","0","Y","","","Y","","","0","","","","0",
"126","일반테마파크업","03_07_09_P","4321000","CDFI5271002025000002","2025-08-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양구군 양구읍 상리 399 국민체육센터","강원특별자치도 양구군 양구읍 박수근로 366-33","24519","카니발 랜드","2025-08-28 11:22:00","I","2025-08-30 00:20:01","","286020.242681973","511951.091914673","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","4종(타가다디스코, 회전그네, 미니바이킹, 슬라이딩카)","0","Y","","","Y","","","0","","","","0",
"127","일반테마파크업","03_07_09_P","4331000","CDFI5271002022000001","2022-06-30","","02","휴업","02","휴업","","2025-08-24","2026-06-30","","033-460-2482","","","강원특별자치도 인제군 북면 원통리 459-4","강원특별자치도 인제군 북면 금강로11번길 19","24621","원통체육문화센터 야외물놀이장","2025-10-15 11:29:21","U","2025-10-17 02:40:00","","305746.21847538","513717.959714238","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","조합놀이대2종, 흔들놀이기구2종, 슬라이드 2종, 물총놀이대4종, 분수대4종","0","Y","","","Y","","","0","","","","0",
"128","일반테마파크업","03_07_09_P","4331000","CDFI5271002024000001","2024-06-13","","02","휴업","02","휴업","","","","","","","","강원특별자치도 인제군 남면 부평리 82-1","","","2024 인제 캠프레이크 페스티벌","2024-07-02 09:51:20","U","2024-07-04 02:40:00","","296563.743516778","500049.056131385","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 대상 1종, 확인검사 대상 1종","2","","","","","","","0","","","","0",
"129","일반테마파크업","03_07_09_P","4331000","CDFI5271002010000001","2010-04-30","","03","폐업","03","폐업","2025-07-22","","","","033-461-0141","","","강원특별자치도 인제군 인제읍 남북리 813","강원특별자치도 인제군 인제읍 비봉로44번길 75","24624","인제 나르샤파크","2025-07-23 14:57:10","U","2025-07-25 02:40:00","","302525.094023935","507100.076378649","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","바디슬라이드, 물놀이용 놀이기구","0","","","","","","","0","","","","0",
"130","일반테마파크업","03_07_09_P","4331000","CDFI5271002017000001","2017-01-20","","03","폐업","03","폐업","2017-01-31","","","","033-460-8900","","","강원특별자치도 인제군 인제읍 남북리 388","강원특별자치도 인제군 인제읍 비봉로44번길 100 (하늘내린센터)","24624","인제군문화재단","2017-04-03 18:44:13","I","2023-06-13 00:00:00","","302196.86161156","507078.279113904","허가테마파크업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","84","놀이형 에어바운스 1기","1","Y","Y","Y","","","","0","","","","84",
"131","일반테마파크업","03_07_09_P","4331000","CDFI5271002018000001","2018-07-26","","03","폐업","03","폐업","2018-08-01","","","","","","","강원특별자치도 인제군 인제읍 남북리 817 인제체육관","강원특별자치도 인제군 인제읍 비봉로44번길 113, 인제체육관","24624","다가온커뮤니케이션즈","2019-02-28 18:05:19","I","2023-06-13 00:00:00","","302198.949515371","506798.690959924","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","워터에어바운스 1종, 미니워터에어바운스 5종","0","","","","","","","0","","","","0",
"132","일반테마파크업","03_07_09_P","4331000","CDFI5271002025000002","2025-07-31","","01","영업/정상","13","영업중","","","","","033-480-9517","","","강원특별자치도 인제군 기린면 북리 1500","강원특별자치도 인제군 기린면 상하답로 130, 인제스피디움 주경기장","24654","(주)인제스피디움","2025-09-19 11:00:22","U","2025-09-21 02:40:00","","313347.093858807","500672.838290134","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","14324","ATV레저카트 2인승(8대)","8","Y","Y","Y","Y","","","0","","","","14324",
"133","일반테마파크업","03_07_09_P","4331000","CDFI5271002025000001","2025-07-25","","01","영업/정상","13","영업중","","","","","033-460-8900","","","강원특별자치도 인제군 남면 부평리 82-1","강원특별자치도 인제군 남면 모루박길 17-46","24646","2025 여름愛 인제愛 빠지다 여름축제장","2025-07-25 18:10:32","I","2025-07-27 00:20:51","","296563.743516778","500049.056131385","허가테마파크업","","","1","","","","","1","0","0","0","","","0","0","","0","0","","0","0","미니워터에어바운스 4종","2","Y","Y","Y","Y","","","0","","","","0",
"134","일반테마파크업","03_07_09_P","4341000","CDFI5271002014000001","2014-11-06","","03","폐업","03","폐업","2017-04-30","","","","033-639-8444","","219-832","강원특별자치도 고성군 토성면 원암리 산 95-2","강원특별자치도 고성군 토성면 미시령옛길 1153","24768","(주)대명레저산업 설악지점","2017-05-31 18:08:39","I","2023-06-13 00:00:00","","331116.910496187","524073.824015649","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1대(미니기차)","0","","","","","","","0","","","","0",
"135","일반테마파크업","03_07_09_P","4341000","CDFI5271002016000001","2016-09-20","","03","폐업","03","폐업","2018-11-12","","","","033-693-8444","","","강원특별자치도 고성군 토성면 원암리 403-1 델피노골프&리조트","강원특별자치도 고성군 토성면 미시령옛길 1153","24768","(주)대명호텔앤리조트 설악지점","2018-12-04 14:55:31","I","2023-06-13 00:00:00","","330773.968639857","524312.561018691","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","33","1종(회전컵)","0","Y","","Y","Y","","","0","","","","33",
"136","일반테마파크업","03_07_09_P","4341000","CDFI5271002021000001","2021-09-23","","03","폐업","03","폐업","2024-10-08","","","","","","","강원특별자치도 고성군 토성면 원암리 403-24","강원특별자치도 고성군 토성면 미시령옛길 1153, 델피노골프&리조트","24768","휴앤조이 키즈파크","2024-10-08 20:49:32","U","2024-10-10 02:40:00","","331116.910496187","524073.824015649","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1기(미니바이킹)","0","Y","","Y","Y","","","0","","","","0",
"137","일반테마파크업","03_07_09_P","4341000","CDFI5271002022000001","2022-10-17","","03","폐업","03","폐업","2022-10-23","","","","","","","강원특별자치도 고성군 거진읍 송포리 634 거진읍사무소","강원특별자치도 고성군 거진읍 자산천로 240, 거진읍사무소","24722","고성명태축제","2023-11-17 09:54:01","U","2023-11-19 02:40:00","","326759.180290638","549103.599189522","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1개(무궤도열차)","0","Y","","Y","Y","","","0","","","","0",
"138","일반테마파크업","03_07_09_P","4341000","CDFI5271002015000001","2015-07-08","","03","폐업","03","폐업","2024-10-14","","","","","","","강원특별자치도 고성군 토성면 원암리 362-1 아이파크콘도","강원특별자치도 고성군 토성면 고성대로 75-16, 아이파크콘도","24768","현대산업개발(주) 아이파크콘도","2024-10-15 07:39:13","U","2024-10-17 02:40:00","","331792.603314893","524101.034298754","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","바디슬라이드","0","Y","","Y","Y","","","0","","","","0",
"139","일반테마파크업","03_07_09_P","4341000","CDFI5271002023000001","2023-10-27","","03","폐업","03","폐업","2023-10-29","","","","","","","강원특별자치도 고성군 거진읍 거진리 340-42 고성명태 홍보관","강원특별자치도 고성군 거진읍 해오름해변길 125, 고성명태 홍보관","24713","제23회 고성통일명태축제","2023-11-17 09:57:45","U","2023-11-19 02:40:00","","326879.663906716","549485.765047746","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","무궤도열차 1","0","","","","","","","0","","","","0",
"140","일반테마파크업","03_07_09_P","4341000","CDFI5271002021000002","2021-11-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 토성면 원암리 403-24 델피노골프&리조트","강원특별자치도 고성군 토성면 미시령옛길 1153, 델피노골프&리조트","24768","오션플레이","2025-08-28 15:44:15","U","2025-08-30 02:40:00","","331116.910496187","524073.824015649","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","7개(안전성검사대상5개, 비대상2개)","0","Y","","Y","Y","","","0","","","","0",
"141","일반테마파크업","03_07_09_P","4341000","CDFI5271002025000004","2025-10-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 고성군 거진읍 거진리 427-17 대한노인회고성지회거진11리경로회관","강원특별자치도 고성군 거진읍 거탄진로 33, 대한노인회고성지회거진11리경로회관","24720","음식문화축제(고성) 명태미식로드 투어 운영용역","2025-10-16 09:56:22","I","2025-10-18 00:20:01","","326600.381001994","549420.826150624","허가테마파크업","","주거지역","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","무궤도열차(1대)","0","","","","","","","0","","","","0",
"142","일반테마파크업","03_07_09_P","4341000","CDFI5271002025000002","2025-07-30","","01","영업/정상","13","영업중","","","","","033-639-8451","","","강원특별자치도 고성군 토성면 원암리 403-1 델피노골프&리조트","강원특별자치도 고성군 토성면 미시령옛길 1153, 델피노골프&리조트","24768","소노펠리체 인피니티풀(이스트동, 11층)","2025-08-28 15:42:38","U","2025-08-30 02:40:00","","330773.968639857","524312.561018691","허가테마파크업","","","0","","","","콘도미니엄","0","0","0","0","","","0","0","","0","0","","0","0","1종(패들보트) 2대(야외2)","0","Y","Y","Y","Y","","","0","","","","0",
"143","일반테마파크업","03_07_09_P","4341000","CDFI5271002025000003","2025-07-30","","01","영업/정상","13","영업중","","","","","033-639-8451","","","강원특별자치도 고성군 토성면 원암리 403-1 델피노골프&리조트","강원특별자치도 고성군 토성면 미시령옛길 1153, 델피노골프&리조트","24768","오션플레이 실내/외 인피니티풀","2025-08-28 15:43:17","U","2025-08-30 02:40:00","","330773.968639857","524312.561018691","허가테마파크업","","","0","","","","콘도미니엄","0","0","0","0","","","0","0","","0","0","","0","0","1종(패들보트)","0","Y","Y","Y","Y","","","0","","","","0",
"144","일반테마파크업","03_07_09_P","4341000","CDFI5271002025000001","2025-04-16","","01","영업/정상","13","영업중","","","","","033-680-3923","","","강원특별자치도 고성군 간성읍 상리 500 종합운동장","강원특별자치도 고성군 간성읍 수성로 87, 종합운동장","24728","제7회 고성군 어린이날 대축제(에어바운스 등)","2025-04-16 17:18:50","I","2025-04-18 00:10:33","","327824.383394145","542454.433400049","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","13","0","","","","","","","0","","","","0",
"145","일반테마파크업","03_07_09_P","4351000","CDFI5271002016000001","2016-07-22","","03","폐업","03","폐업","2018-01-10","","","","","","","강원특별자치도 양양군 강현면 주청리 30-3","강원특별자치도 양양군 강현면 일출로 42 (양양군통합체육회)","25009","낙산랜드","2019-07-21 13:48:45","I","2023-06-13 00:00:00","","343011.851760701","513821.404084432","허가테마파크업","","보전녹지지역","1","기타","","","","1","0","0","0","","","0","0","","0","0","","0","0","5종(안전성검사대상)","0","Y","Y","Y","Y","","","0","","","","0",
"146","일반테마파크업","03_07_09_P","4351000","CDFI5271002007000001","2007-07-11","","03","폐업","03","폐업","2016-03-23","","","","","","215-854","강원특별자치도 양양군 강현면 주청리 2-25","","","낙산랜드","2016-03-23 11:08:27","I","2023-06-13 00:00:00","","343168.522796315","513920.935228013","허가테마파크업","테마파크업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","1617","점핑스마일, 바이킹, 타가다","0","Y","N","N","Y","","","0","","","","1617",
"147","일반테마파크업","03_07_09_P","4351000","CDFI5271002024000001","2024-06-19","","03","폐업","03","폐업","2024-06-23","","","","","","","강원특별자치도 양양군 양양읍 남문리 226-9","","","비룡랜드","2024-06-24 11:01:12","U","2024-06-26 02:40:00","","342481.194093754","509161.550048948","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 3종 3대, 확인성검서 1종 1대","0","","","","","","","0","","","","0",
"148","일반테마파크업","03_07_09_P","4351000","CDFI5271002025000001","2025-06-18","","03","폐업","03","폐업","2025-06-22","","","","","","","강원특별자치도 양양군 양양읍 남문리 226-2","강원특별자치도 양양군 양양읍 일출로 589","25030","비룡랜드","2025-07-10 11:22:38","U","2025-07-12 02:40:00","","342453.824333834","509055.212454785","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","안전성검사 1종(바이킹), 확인검사 2종(미니기차, 에어바운스)","0","","","","","","","0","","","","0",
"149","일반테마파크업","03_07_09_P","4351000","CDFI5271002023000001","2023-10-04","","03","폐업","03","폐업","2023-10-09","","","","","","","강원특별자치도 양양군 양양읍 남문리 226-2","","","양양송이연어축제","2023-10-25 17:25:36","U","2023-10-27 02:40:00","","342453.824333834","509055.212454785","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","Y","","","0","","","","0",
"150","일반테마파크업","03_07_09_P","4351000","CDFI5271002010000001","2010-10-28","","01","영업/정상","13","영업중","","","","","033-670-3650","","215-825","강원특별자치도 양양군 손양면 오산리 23-4번지","강원특별자치도 양양군 손양면 선사유적로 678","25042","오션플레이","2025-05-12 14:34:24","U","2025-05-14 02:40:00","","346081.821183714","510801.113602134","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","바디슬라이드 2종","0","Y","","Y","Y","","","0","","","","0",
"151","일반테마파크업","03_07_09_P","4351000","CDFI5271002025000002","2025-10-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 양양군 양양읍 남문리 226-2","강원특별자치도 양양군 양양읍 일출로 589","25030","캠프마을","2025-10-23 16:27:34","I","2025-10-25 00:20:02","","342453.824333834","509055.212454785","허가테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","무궤도 열차 1식(양양연어축제 생태탐방열차)","0","","","","","","","0","","","","0",
