"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"110","관광펜션업","03_11_02_P","4251000","CDFI3261092016000003","2016-06-02","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 영귀미면 덕치리 267-4","강원특별자치도 홍천군 영귀미면 덕치새들길 1-5","25152","펜션21","2024-01-08 16:09:57","U","2024-01-10 02:40:00","","282289.481662079","465591.268826008","관광펜션업","","","2","","","","","0","0","0","0","PENSYEON 21","TOURISM PENSYEON","0","0","","0","0","","0","230","","0","","","","","","","0","","","","230",
"111","관광펜션업","03_11_02_P","4251000","CDFI3261092016000004","2016-08-19","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 대곡리 1028-12","강원특별자치도 홍천군 서면 한서로 1466","25103","다인펜션","2024-01-08 16:10:12","U","2024-01-10 02:40:00","","255686.14921958","459872.778021906","관광펜션업","","","3","","","","숙박시설","0","0","0","0","DAIN PENSYEON","TOURISM PENSYEON","0","0","","0","0","","0","355.35","","0","","","","","","","0","","","","355",
"112","관광펜션업","03_11_02_P","4251000","CDFI3261092017000001","2017-10-20","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서석면 어론리 886-3","강원특별자치도 홍천군 서석면 공작산로 2616","25165","우노하우스2","2024-01-08 16:10:26","U","2024-01-10 02:40:00","","300020.662095069","467113.624232911","관광펜션업","","관리지역","2","기타","","","근린생활시설","2","0","0","0","UNO HOUSE2","TOURISM PENSYEON","0","0","","0","0","","0","735.56","","0","","","","","","","0","","","","736",
"113","관광펜션업","03_11_02_P","4251000","CDFI3261092018000001","2018-12-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 굴업리 310-1","강원특별자치도 홍천군 서면 굴업솔골길 33","25103","오캄럭스클럽 1단지","2024-01-08 16:10:45","U","2024-01-10 02:40:00","","259258.724077191","457770.122415276","관광펜션업","","관리지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","184.77","","0","","","","","","","0","","","","185",
"114","관광펜션업","03_11_02_P","4251000","CDFI3261092018000003","2018-12-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 굴업리 312-17","강원특별자치도 홍천군 서면 굴업솔골길 29","25103","오캄럭스클럽 3단지","2024-01-08 16:11:17","U","2024-01-10 02:40:00","","259212.274268268","457765.219865508","관광펜션업","","관리지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","199.08","","0","","","","","","","0","","","","199",
"115","관광펜션업","03_11_02_P","4251000","CDFI3261092019000001","2019-12-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 모곡리 305-13","강원특별자치도 홍천군 서면 설밀길 190-11","25100","토리아이풀빌라골프텔","2024-02-06 12:59:56","U","2024-02-08 02:40:00","","252091.936908268","464479.34767118","관광펜션업","","관리지역","1","기타","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","69.36","","0","","","","","","","0","","","","69",
"116","관광펜션업","03_11_02_P","4251000","CDFI3261092019000002","2019-12-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 모곡리 305-11","강원특별자치도 홍천군 서면 설밀길 190-15","25100","토리아이풀빌라 스파1동","2024-01-08 16:11:48","U","2024-01-10 02:40:00","","252133.880129507","464518.190521603","관광펜션업","","관리지역","1","기타","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","54.42","","0","","","","","","","0","","","","54",
"117","관광펜션업","03_11_02_P","4251000","CDFI3261092024000003","2024-10-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 북방면 원소리 179","강원특별자치도 홍천군 북방면 팔봉산로 1787-14","25111","또랑","2025-01-06 10:08:30","U","2025-01-08 02:40:00","","266302.040356618","469069.876963687","관광펜션업","","","1","","","","","0","0","0","0","","","0","0","","0","0","","0","130.2","","0","","","","","","","0","","","","130",
"118","관광펜션업","03_11_02_P","4251000","CDFI3261092024000001","2024-01-12","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서석면 수하리 1121-9","강원특별자치도 홍천군 서석면 진여울길 238","25165","원더키즈풀빌라","2025-01-31 17:34:39","U","2025-02-02 02:40:00","","303487.088195185","472775.791436804","관광펜션업","","","2","","","","","0","0","0","0","","","0","0","","0","0","","0","2034.72","","0","","","","","","","0","","","","2035",
"119","관광펜션업","03_11_02_P","4251000","CDFI3261092024000002","2024-06-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 굴업리 125","강원특별자치도 홍천군 서면 한서로 2278-9","25103","개팔자 상팔자","2025-01-06 10:07:32","U","2025-01-08 02:40:00","","260335.712287027","456638.154661487","관광펜션업","","","2","","","","","0","0","0","0","","","0","0","","0","0","","0","275.6","","0","","","","","","","0","","","","276",
"120","관광펜션업","03_11_02_P","4251000","CDFI3261092025000001","2025-01-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 북방면 장항리 201-14","강원특별자치도 홍천군 북방면 장항2길 18","25116","산하연","2025-01-31 17:39:48","U","2025-02-02 02:40:00","","269211.882054136","465467.419903053","관광펜션업","","관리지역","1","","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","486.17","","0","","","","","","","0","","","","486",
"121","관광펜션업","03_11_02_P","4251000","CDFI3261092025000002","2025-01-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 북방면 장항리 201-3","강원특별자치도 홍천군 북방면 장항2길 20","25116","산다온 풀빌라","2025-05-13 13:42:09","U","2025-05-15 02:40:00","","269241.836071169","465445.933670361","관광펜션업","","관리지역","1","","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","486.17","","0","","","","","","","0","","","","486",
"122","관광펜션업","03_11_02_P","4261000","CDFI3261092004000001","2004-07-21","","03","폐업","03","폐업","","","","","","","225-834","강원특별자치도 횡성군 둔내면 삽교리 1460","강원특별자치도 횡성군 둔내면 청태산로303번길 21","25261","청태산관광펜션","2020-03-30 16:02:45","I","2023-06-13 00:00:00","","310834.900374653","447285.93421974","관광펜션업","관광사업","관리지역","2","기타","","","숙박시설","2","1","0","0","cheongtasan Tourism Pension","Tourist Pension","0","0","","0","0","","0","343.02","","0","","","","","","","2000000000","","","","343",
"123","관광펜션업","03_11_02_P","4261000","CDFI3261092006000001","2006-09-18","","03","폐업","03","폐업","2014-02-18","","","","033-344-6776","","225-862","강원특별자치도 횡성군 서원면 석화리 232","강원특별자치도 횡성군 서원면 월송석화로 98-33","","다래와밤나무","2014-02-20 13:28:04","I","2023-06-13 00:00:00","","271565.882564155","439012.939283043","관광펜션업","관광사업","관리지역","2","기타","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","65.09","","0","","","","","","","350000000","","","","65",
"124","관광펜션업","03_11_02_P","4261000","CDFI3261092006000003","2006-10-17","","01","영업/정상","13","영업중","","","","","0507-1351-6460","","225-862","강원특별자치도 횡성군 서원면 석화리 232","강원특별자치도 횡성군 서원면 월송석화로 98-33","","변경 전 : 오크파인트리펜션 변경 후 : 펜션 별을 쏘다.","2025-02-04 11:33:54","U","2025-02-06 02:40:00","","271565.882564155","439012.939283043","관광펜션업","관광사업","관리지역","2","기타","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","149.22","","0","","","","","","","270000000","","","","149",
"125","관광펜션업","03_11_02_P","4261000","CDFI3261092008000001","2008-01-28","","01","영업/정상","13","영업중","","","","","033-345-6166","","","강원특별자치도 횡성군 둔내면 삽교리 795","강원특별자치도 횡성군 둔내면 용현로 466-12","25261","별무리관광펜션","2025-01-06 16:59:33","U","2025-01-08 02:40:00","","311030.671173495","449212.717637447","관광펜션업","관광사업","관리지역","1","기타","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","300.08","","0","","","","","","","0","","","","300",
"126","관광펜션업","03_11_02_P","4261000","CDFI3261092023000001","2023-03-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 갑천면 삼거리 101-2","강원특별자치도 횡성군 갑천면 외갑천로585번길 5-13","25252","힐 스프링","2025-02-04 11:32:24","U","2025-02-06 02:40:00","","294320.037503713","452122.8859111","관광펜션업","","","2","","","","","0","0","0","0","","","0","0","","0","0","","0","135.2","","0","","","","","","","0","","","","135",
"127","관광펜션업","03_11_02_P","4261000","CDFI3261092010000001","2010-01-19","2021-07-27","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","225-834","강원특별자치도 횡성군 둔내면 두원리 404-11","강원특별자치도 횡성군 둔내면 두원1길 20-7","","모던힐관광펜션","2021-11-08 19:55:03","I","2023-06-13 00:00:00","","310208.028815167","444609.020900737","관광펜션업","","일반주거지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","991","","0","","","","","","","800000000","","","","991",
"128","관광펜션업","03_11_02_P","4261000","CDFI3261092010000002","2010-02-04","2021-07-26","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","225-834","강원특별자치도 횡성군 둔내면 두원리 404-11","강원특별자치도 횡성군 둔내면 두원1길 20-7","","모던힐관광펜션","2021-07-26 13:21:55","I","2023-06-13 00:00:00","","310208.028815167","444609.020900737","관광펜션업","","주거지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","991","","0","","","","","","","800000000","","","","991",
"129","관광펜션업","03_11_02_P","4261000","CDFI3261092017000001","2017-08-10","2019-01-03","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 횡성군 둔내면 삽교리 1149-12","강원특별자치도 횡성군 둔내면 청태산로466번길 57-1","25261","둔내자연휴양림로하스","2019-01-03 13:15:05","I","2023-06-13 00:00:00","","312565.812324208","447011.294642898","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","275000000","","","","0",
"130","관광펜션업","03_11_02_P","4261000","CDFI3261092017000002","2017-09-17","2018-06-25","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 횡성군 둔내면 삽교리 1212","강원특별자치도 횡성군 둔내면 청태산로466번길 17","25261","엔타운","2018-07-02 17:01:07","I","2023-06-13 00:00:00","","312505.344908937","447287.541979298","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","18.9","","0","","","","","","","0","","","","19",
"131","관광펜션업","03_11_02_P","4271000","CDFI3261092019000001","2019-03-20","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 김삿갓면 주문리 6-1","강원특별자치도 영월군 김삿갓면 영월동로 2295-12","26246","비브릿지","2019-03-20 15:10:11","I","2023-06-13 00:00:00","","344661.570287101","403313.553314157","관광펜션업","","","0","","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","1726.19","","0","","","","","","","0","","","","1726",
"132","관광펜션업","03_11_02_P","4271000","CDFI3261092023000001","2023-03-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 영월군 주천면 신일리 901","강원특별자치도 영월군 주천면 신흥동길 206, 몽상가의 정원","26205","몽상가의 정원","2023-03-30 14:09:56","I","2023-06-13 00:00:00","","308663.437602152","419512.805985705","관광펜션업","","관리지역","1","기타","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","220.87","","0","","","","","","","700000000","","","","221",
"133","관광펜션업","03_11_02_P","4271000","CDFI3261092018000001","2018-06-15","2022-09-14","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","","강원특별자치도 영월군 김삿갓면 주문리 101","강원특별자치도 영월군 김삿갓면 모운동길 478","26246","하늘아래펜션","2022-09-14 08:27:21","I","2023-06-13 00:00:00","","343647.633493746","405162.677562756","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","742.5","","0","","","","","","","0","","","","743",
"134","관광펜션업","03_11_02_P","4281000","CDFI3261092004000003","2004-04-28","","03","폐업","03","폐업","2016-01-07","","","","033-332-0016","","232-811","강원특별자치도 평창군 방림면 계촌리 2223","강원특별자치도 평창군 방림면 감동지길 116-10","","관광펜션 삼봉출발","2018-03-12 14:36:00","I","2023-06-13 00:00:00","","312654.277394532","442710.348966159","관광펜션업","관광사업","","2","","","","","2","0","0","0","","","0","0","","0","0","","0","990","","0","","","","","","","0","","","","990",
"135","관광펜션업","03_11_02_P","4281000","CDFI3261092005000001","2005-05-23","","03","폐업","03","폐업","2014-07-07","","","","","","232-922","강원특별자치도 평창군 봉평면 면온리 693-11","강원특별자치도 평창군 봉평면 석이바우길 76-6","","올리브관광펜션","2018-03-12 14:37:49","I","2023-06-13 00:00:00","","319265.840545168","453355.282413437","관광펜션업","관광사업","관리지역","3","기타","","","단독주택","3","0","0","0","","","0","0","","0","0","","0","454","","0","","","","","","","0","","","","454",
"136","관광펜션업","03_11_02_P","4281000","CDFI3261092007000001","2007-12-28","","03","폐업","03","폐업","2016-04-19","","","","033-334-8263","","232-811","강원특별자치도 평창군 방림면 계촌리 2226-1","강원특별자치도 평창군 방림면 감동지길 114-12","","오랜지관광펜션","2018-03-12 15:01:07","I","2023-06-13 00:00:00","","312654.854328208","442566.830795494","관광펜션업","관광사업","관리지역","2","기타","","","다가구용 주택(공동주택적용)","2","0","0","0","","","0","0","","0","0","","0","990","","0","","","","","","","500000000","","","","990",
"137","관광펜션업","03_11_02_P","4281000","CDFI3261092008000004","2008-05-13","","03","폐업","03","폐업","2015-09-18","","","","","","232-943","강원특별자치도 평창군 진부면 탑동리 339-3","","","관광펜션 시실리","2018-03-12 16:49:15","I","2023-06-13 00:00:00","","","","관광펜션업","관광사업","관리지역","1","기타","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","225.47","","0","","","","","","","200000000","","","","225",
"138","관광펜션업","03_11_02_P","4281000","CDFI3261092010000001","2010-11-22","","03","폐업","03","폐업","2016-04-20","","","","","","232-923","강원특별자치도 평창군 봉평면 흥정리 250-8","강원특별자치도 평창군 봉평면 흥정계곡1길 35-6","","벤치하우스","2018-03-12 16:39:49","I","2023-06-13 00:00:00","","318858.243744172","460068.23606684","관광펜션업","","","2","","","","","0","0","0","0","","","0","0","","0","0","","0","197.21","","0","","","","","","","0","","","","197",
"139","관광펜션업","03_11_02_P","4281000","CDFI3261092012000002","2012-11-16","","03","폐업","03","폐업","2014-11-07","","","","033-333-7778","","232-922","강원특별자치도 평창군 봉평면 면온리 697-8","강원특별자치도 평창군 봉평면 석이바우길 92-40","25309","칸델라 통나무 펜션","2018-03-12 16:44:37","I","2023-06-13 00:00:00","","319569.855643824","453416.43638541","관광펜션업","","관리지역","2","기타","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","156.64","","0","","","","","","","0","","","","157",
"140","관광펜션업","03_11_02_P","4281000","CDFI3261092014000001","2014-06-03","","03","폐업","03","폐업","2017-01-19","","","","","","232-944","강원특별자치도 평창군 진부면 수항리 208-2","강원특별자치도 평창군 진부면 수항길 38-13","25337","스노우힐펜션","2017-01-19 12:58:53","I","2023-06-13 00:00:00","","337476.302425447","452047.258523134","관광펜션업","","관리지역","2","기타","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","115.05","","0","","","","","","","0","","","","115",
"141","관광펜션업","03_11_02_P","4281000","CDFI3261092006000001","2006-02-01","","01","영업/정상","13","영업중","","","","","","","232-924","강원특별자치도 평창군 봉평면 유포리 227-3","","","솔섬마을 관광펜션","2024-10-23 14:46:34","U","2024-10-25 02:40:00","","322134.285091305","447848.527130543","관광펜션업","관광사업","관리지역","1","","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","313","","0","","","","","","","0","","","","313",
"142","관광펜션업","03_11_02_P","4281000","CDFI3261092006000003","2006-12-13","","01","영업/정상","13","영업중","","","","","033-336-1771","","232-921","강원특별자치도 평창군 봉평면 원길리 1041-1","강원특별자치도 평창군 봉평면 봉평북로 193-28","","붓꽃섬 관광펜션","2024-10-23 14:46:24","U","2024-10-25 02:40:00","","319494.466346941","458476.920549803","관광펜션업","관광사업","관리지역","1","기타","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","990","","0","","","","","","","500000000","","","","990",
"143","관광펜션업","03_11_02_P","4281000","CDFI3261092008000001","2008-01-10","","01","영업/정상","13","영업중","","","","","","","232-924","강원특별자치도 평창군 봉평면 평촌리 550-1","강원특별자치도 평창군 봉평면 평온길 14-13","","베리온리조트","2024-10-23 14:45:00","U","2024-10-25 02:40:00","","321933.091035672","456364.671433837","관광펜션업","관광사업","관리지역","3","기타","","","근린생활시설","3","0","0","0","","","0","0","","0","0","","0","1376.41","","0","","","","","","","95340000","","","","1376",
"144","관광펜션업","03_11_02_P","4281000","CDFI3261092008000002","2008-01-10","","01","영업/정상","13","영업중","","","","","","","232-924","강원특별자치도 평창군 봉평면 평촌리 550-5","","","베리온리조트1","2024-10-23 14:45:26","U","2024-10-25 02:40:00","","321988.653497664","456350.257828313","관광펜션업","관광사업","관리지역","2","기타","","","숙박시설","2","1","0","0","","","0","0","","0","0","","0","712.05","","0","","","","","","","60000000","","","","712",
"145","관광펜션업","03_11_02_P","4281000","CDFI3261092008000003","2008-04-29","","01","영업/정상","13","영업중","","","","","332-7778","","232-811","강원특별자치도 평창군 방림면 계촌리 2228-2","강원특별자치도 평창군 방림면 감동지길 104","","그랑샤리오","2024-10-23 14:46:11","U","2024-10-25 02:40:00","","312533.278861608","442575.994975549","관광펜션업","관광사업","관리지역","2","기타","","","단독주택","2","0","0","0","","","0","0","","0","0","","0","196.15","","0","","","","","","","0","","","","196",
"146","관광펜션업","03_11_02_P","4281000","CDFI3261092009000001","2009-03-26","","01","영업/정상","13","영업중","","","","","033-336-0412","","232-942","강원특별자치도 평창군 진부면 상월오개리 404 1통","강원특별자치도 평창군 진부면 지령동길 51","","체르맛트","2024-10-23 14:45:57","U","2024-10-25 02:40:00","","334031.378829619","458600.846145694","관광펜션업","","관리지역","2","기타","","","다가구용 주택(공동주택적용)","2","0","0","0","","","0","0","","0","0","","0","128.49","","0","","","","","","","0","","","","128",
"147","관광펜션업","03_11_02_P","4281000","CDFI3261092012000001","2012-08-06","","01","영업/정상","13","영업중","","","","","033-335-8001","","232-924","강원특별자치도 평창군 봉평면 평촌리 550-2","강원특별자치도 평창군 봉평면 평온길 14-13","25310","베리온리조트2","2024-10-23 14:44:47","U","2024-10-25 02:40:00","","322137.346585278","456456.36516352","관광펜션업","","","2","","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","451.7","","0","","","","","","","0","","","","452",
"148","관광펜션업","03_11_02_P","4281000","CDFI3261092021000001","2021-02-04","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 평창읍 후평리 376-4 청성애원","강원특별자치도 평창군 평창읍 살구실길 53-10, 청성애원","25372","청성펜션","2024-10-23 14:44:34","U","2024-10-25 02:40:00","","322532.032603691","431323.588650797","관광펜션업","","관리지역","0","기타","","","숙박시설","3","1","0","0","","","0","0","","0","0","","0","322.72","","0","","","","","","","2100000000","","","","323",
"149","관광펜션업","03_11_02_P","4281000","CDFI3261092023000001","2023-05-30","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 진부면 호명리 180-1","강원특별자치도 평창군 진부면 호명길 313-31","25329","취호가","2024-10-23 14:28:49","U","2024-10-25 02:40:00","","340918.183609382","460758.646839985","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"150","관광펜션업","03_11_02_P","4281000","CDFI3261092024000001","2024-06-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 봉평면 무이리 1041-16","강원특별자치도 평창군 봉평면 안흥동2길 18-22","25306","펜션 무이","2024-10-23 14:44:18","U","2024-10-25 02:40:00","","316106.801897076","455361.990129548","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"151","관광펜션업","03_11_02_P","4281000","CDFI3261092004000001","2004-08-16","2018-04-17","04","취소/말소/만료/정지/중지","33","지정취소","","","","","033-333-2626","","232-923","강원특별자치도 평창군 봉평면 무이리 1143","강원특별자치도 평창군 봉평면 안흥동길 70-44","","관광펜션 레이","2018-05-11 13:19:02","I","2023-06-13 00:00:00","","315376.113896956","455049.214000989","관광펜션업","관광사업","관리지역","2","기타","","","숙박시설","0","0","0","0","","","0","0","","0","0","","0","1650","","0","","","","","","","0","","","","1650",
"152","관광펜션업","03_11_02_P","4281000","CDFI3261092004000002","2004-05-12","2018-05-14","04","취소/말소/만료/정지/중지","33","지정취소","","","","","033-333-6333","","232-804","강원특별자치도 평창군 평창읍 대하리 235-1","강원특별자치도 평창군 평창읍 평창강로 190-8","","가마골 관광펜션","2018-05-14 10:02:04","I","2023-06-13 00:00:00","","318958.089420314","424402.655368629","관광펜션업","관광사업","관리지역","1","기타","","","단독주택","1","0","0","0","","","0","0","","0","0","","0","495","","0","","","","","","","0","","","","495",
"153","관광펜션업","03_11_02_P","4281000","CDFI3261092004000004","2004-12-07","2019-05-28","04","취소/말소/만료/정지/중지","33","지정취소","","","","","033-336-2231","","232-923","강원특별자치도 평창군 봉평면 흥정리 339-4","강원특별자치도 평창군 봉평면 흥정계곡길 414","","몬티첼로2","2019-05-28 19:33:49","I","2023-06-13 00:00:00","","317394.543168153","461027.680912009","관광펜션업","관광사업","","2","","","","","2","0","0","0","","","0","0","","0","0","","0","933","","0","","","","","","","0","","","","933",
"154","관광펜션업","03_11_02_P","4281000","CDFI3261092004000005","2004-12-15","2019-05-28","04","취소/말소/만료/정지/중지","33","지정취소","","","","","033-335-7600","","232-923","강원특별자치도 평창군 봉평면 흥정리 339","강원특별자치도 평창군 봉평면 흥정계곡길 414","","몬티첼로 관광펜션","2019-05-28 19:34:20","I","2023-06-13 00:00:00","","317406.061899176","461042.640930456","관광펜션업","관광사업","","2","","","","","2","0","0","0","","","0","0","","0","0","","0","714","","0","","","","","","","0","","","","714",
"155","관광펜션업","03_11_02_P","4281000","CDFI3261092006000002","2006-02-07","2018-04-17","04","취소/말소/만료/정지/중지","33","지정취소","","","","","033-333-2626","","232-923","강원특별자치도 평창군 봉평면 무이리 1143","강원특별자치도 평창군 봉평면 안흥동길 70-44","","관광펜션 레이","2018-05-11 13:21:38","I","2023-06-13 00:00:00","","315376.113896956","455049.214000989","관광펜션업","관광사업","","2","","","","숙박시설","2","1","0","0","","","0","0","","0","0","","0","1986","","0","","","","","","","0","","","","1986",
"156","관광펜션업","03_11_02_P","4281000","CDFI3261092010000002","2010-12-21","2018-03-21","04","취소/말소/만료/정지/중지","33","지정취소","","","","","","","232-923","강원특별자치도 평창군 봉평면 흥정리 287","","","킴스카바나펜션","2018-03-21 13:07:13","I","2023-06-13 00:00:00","","319105.259738909","459238.724111692","관광펜션업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"157","관광펜션업","03_11_02_P","4291000","CDFI3261092004000001","2004-06-21","","03","폐업","03","폐업","2017-11-08","","","","","","","강원특별자치도 정선군 정선읍 회동리 168","","","가리왕산장","2018-05-31 13:52:33","I","2023-06-13 00:00:00","","","","관광펜션업","관광사업","관리지역","1","기타","","","숙박시설","1","0","0","0","","","0","0","","0","0","","0","717.84","","0","","","","","","","700000000","","","","718",
"158","관광펜션업","03_11_02_P","4291000","CDFI3261092004000002","2004-09-24","","03","폐업","03","폐업","2013-01-28","","","","033-562-5768","","233-809","강원특별자치도 정선군 정선읍 덕송리 408","","","은하수와여울","2013-01-29 09:26:45","I","2023-06-13 00:00:00","","348030.696200465","435540.0574689","관광펜션업","관광사업","관리지역","2","기타","","","숙박시설","2","0","0","0","","","0","0","","0","0","","0","317.35","","0","","","","","","","300000000","","","","317",
"159","관광펜션업","03_11_02_P","4291000","CDFI3261092008000001","2008-05-08","","03","폐업","03","폐업","2019-04-10","","","","","","233-802","강원특별자치도 정선군 정선읍 회동리 171-1","강원특별자치도 정선군 정선읍 가리왕산로 570-25","233-802","아일랜드","2019-12-31 11:40:09","I","2023-06-13 00:00:00","","340344.911014317","435583.692710677","관광펜션업","관광사업","관리지역","2","기타","","","기타","2","0","0","0","","","0","0","","0","0","","0","299.69","","0","","","","","","","50000000","","","","300",
"160","관광펜션업","03_11_02_P","4291000","CDFI3261092017000001","2017-02-14","","03","폐업","03","폐업","2021-07-12","","","","","","","강원특별자치도 정선군 남면 무릉리 741-5","강원특별자치도 정선군 남면 자뭇골길 202-1","26146","숲속의 캐슬(1)","2022-04-19 17:58:59","I","2023-06-13 00:00:00","","356206.681298424","417456.798699513","관광펜션업","","","2","기타","","","숙박시설","2","0","0","0","CASTLE IN THE FOREST 1","Tourist Pension Industry","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"161","관광펜션업","03_11_02_P","4291000","CDFI3261092017000002","2017-02-17","","03","폐업","03","폐업","2017-12-18","","","","","","","강원특별자치도 정선군 남면 741-6","강원특별자치도 정선군 남면 자뭇골길 202","26146","숲속의 캐슬(2)","2019-12-30 11:07:34","I","2023-06-13 00:00:00","","356238.020491201","417451.979312719","관광펜션업","","","2","","","","","2","0","0","0","CASTLE IN THE FOREST 2","Tourist Pension Industry","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"162","관광펜션업","03_11_02_P","4291000","CDFI3261092017000005","2017-08-18","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 정선군 정선읍 덕우리 515-7","강원특별자치도 정선군 정선읍 소금강로 33-56","26124","스위트 온 펜션","2017-08-18 16:55:11","I","2023-06-13 00:00:00","","352357.682329313","429672.408641611","관광펜션업","","","0","","","","","0","0","0","0","sweet on","A sightseeing pension","0","0","","0","0","","0","0","","0","","","","","","","50000000","","","","0",
"163","관광펜션업","03_11_02_P","4291000","CDFI3261092006000001","2006-06-19","","01","영업/정상","13","영업중","","","","","033-563-0548","","233-851","강원특별자치도 정선군 북평면 나전리 257-1 1통4반","","","도원펜션","2006-06-19 17:49:56","I","2023-06-13 00:00:00","","343769.666358164","438685.303175759","관광펜션업","관광사업","관리지역","1","기타","","","다가구용 주택(공동주택적용)","1","0","0","0","","","0","0","","0","0","","0","112.15","","0","","","","","","","0","","","","112",
"164","관광펜션업","03_11_02_P","4291000","CDFI3261092017000003","2017-02-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 정선군 남면 무릉리 741-9","강원특별자치도 정선군 남면 자뭇골길 204-1","26146","프로방스 펜션","2017-02-20 17:53:24","I","2023-06-13 00:00:00","","356193.991380401","417438.449388525","관광펜션업","","","0","","","","","0","0","0","0","Provence Pension","Tourist Pension Industry","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"165","관광펜션업","03_11_02_P","4291000","CDFI3261092017000004","2017-02-27","","01","영업/정상","13","영업중","","","","","033-562-6370","","","강원특별자치도 정선군 여량면 유천리 277","강원특별자치도 정선군 여량면 송천길 2-51","26104","모래불 펜션","2017-03-07 11:45:49","I","2023-06-13 00:00:00","","352209.925101044","443771.198266291","관광펜션업","","","1","","","","","1","0","0","0","Morebul Pension","Tourist Pension Industry","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
