"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"146","동물판매업","02_03_07_P","4201000","420000004520200014","2020-08-06","","01","영업/정상","0000","정상","","","","","033-648-1100","0","","강원특별자치도 강릉시 금학동 **","강원특별자치도 강릉시 대학길 *, *층 (금학동)","25540","파충류카페 비비안","2022-04-28 18:08:33","I","2023-06-13 00:00:00","","367088.354458976","474027.513301894","동물판매업","동물판매업(일반)","000","0",
"147","동물판매업","02_03_07_P","4201000","420000004520210002","2021-01-14","","01","영업/정상","0000","정상","","","","","033-648-7777","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 율곡로 ****, *층 (옥천동)","25551","애견프라자","2022-04-28 18:08:34","I","2023-06-13 00:00:00","","367101.255817607","474571.00810641","동물판매업","동물판매업(일반)","000","0",
"148","동물판매업","02_03_07_P","4201000","420000004520080001","2008-07-07","","01","영업/정상","0000","정상","","","","","648-7777","","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 율곡로 **** (옥천동)","25551","애견프라자","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","367101.255817607","474571.00810641","동물판매업","동물판매업(일반)","000","0",
"149","동물판매업","02_03_07_P","4201000","420000004520080002","2008-07-07","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 옥천동 **-*","강원특별자치도 강릉시 율곡로 **** (옥천동)","25554","애견클럽","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","367350.654049498","474294.250709668","동물판매업","동물판매업(일반)","000","0",
"150","동물판매업","02_03_07_P","4201000","420000004520080004","2008-07-07","","01","영업/정상","0000","정상","","","","","643-5352","","","강원특별자치도 강릉시 옥천동 ***-*","","","하얀강아지","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","","","동물판매업","동물판매업(일반)","000","0",
"151","동물판매업","02_03_07_P","4201000","420000004520080009","2008-07-07","","01","영업/정상","0000","정상","","","","","","","","강원특별자치도 강릉시 포남동 ****-*","","","리본매는 아롱이","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","","","동물판매업","동물판매업(일반)","000","0",
"152","동물판매업","02_03_07_P","4201000","420100004520250001","2025-01-08","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 강릉시 교동 ***-*","강원특별자치도 강릉시 화부산로 ***, *층 (교동)","25490","라이프독 강릉점 24시 강아지분양 고양이분양","2025-01-08 08:52:01","I","2025-01-10 00:11:26","","366642.619588325","475307.075643965","동물판매업","동물판매업(일반)","000","0",
"153","동물판매업","02_03_07_P","4201000","420000004520080012","2008-07-07","","02","휴업","0001","휴업","","2019-01-14","2019-09-20","","661-1169","0","","강원특별자치도 강릉시 주문진읍 교항리 **","강원특별자치도 강릉시 주문진읍 신리길 *","25424","애견백화점","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","360582.425880923","488125.371987185","동물판매업","동물판매업(일반)","000","0",
"154","동물판매업","02_03_07_P","4201000","420000004520190005","2019-06-18","","03","폐업","0002","폐업","2022-01-25","","","","645-2591","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 경강로 **** (옥천동)","25552","강아지마을","2022-04-28 18:08:32","I","2023-06-13 00:00:00","","367297.040117203","474414.475933922","동물판매업","동물판매업(일반)","000","0",
"155","동물판매업","02_03_07_P","4201000","420000004520080010","2008-07-07","","03","폐업","0002","폐업","2019-02-25","","","","661-1223","","","강원특별자치도 강릉시 주문진읍 교항리 **-**","","","예쁜강아지","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","360633.13714549","487891.023881741","동물판매업","동물판매업(일반)","000","0",
"156","동물판매업","02_03_07_P","4201000","420000004520080011","2008-07-07","","03","폐업","0002","폐업","2019-01-07","","","","661-9313","","","강원특별자치도 강릉시 주문진읍 교항리 **-**","","","청애견미용","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","360680.905373033","487865.259688894","동물판매업","동물판매업(일반)","000","0",
"157","동물판매업","02_03_07_P","4201000","420000004520080013","2008-10-21","","03","폐업","0002","폐업","2010-12-31","","","","641-4056","","","강원특별자치도 강릉시 옥천동 ***-*","","","프로미스","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","367300.697338732","474455.591883354","동물판매업","동물판매업(일반)","000","0",
"158","동물판매업","02_03_07_P","4201000","420000004520080014","2008-11-03","","03","폐업","0002","폐업","2019-02-19","","","","643-2234","0","","강원특별자치도 강릉시 교동 ****-*","","","러브펫","2022-04-28 18:08:28","I","2023-06-13 00:00:00","","365481.322721045","475929.98384391","동물판매업","동물판매업(일반)","000","0",
"159","동물판매업","02_03_07_P","4201000","420000004520090001","2009-09-16","","03","폐업","0002","폐업","2019-01-24","","","","033-645-3727","0","","강원특별자치도 강릉시 교동 ****-**","강원특별자치도 강릉시 화부산로 ** (교동)","25499","개신나","2022-04-28 18:08:28","I","2023-06-13 00:00:00","","366092.534006653","475040.43192193","동물판매업","동물판매업(일반)","000","0",
"160","동물판매업","02_03_07_P","4201000","420000004520120002","2012-08-24","","03","폐업","0002","폐업","2024-12-31","","","","","","","강원특별자치도 강릉시 옥천동 ***","강원특별자치도 강릉시 경강로 **** (옥천동)","","이준열대어","2025-02-04 17:09:16","U","2025-02-06 02:40:00","","367257.089561415","474274.357968797","동물판매업","동물판매업(일반)","000","0",
"161","동물판매업","02_03_07_P","4201000","420000004520150001","2015-03-03","","03","폐업","0002","폐업","2018-12-30","","","","647-0072","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 경강로 ****-* (옥천동)","25554","D.편한애견호텔","2022-04-28 18:08:28","I","2023-06-13 00:00:00","","367378.135612313","474435.907784127","동물판매업","동물판매업(일반)","000","0",
"162","동물판매업","02_03_07_P","4201000","420000004520150002","2015-04-02","","03","폐업","0002","폐업","2017-08-03","","","","","0","","강원특별자치도 강릉시 교동 ***-**","강원특별자치도 강릉시 율곡로 **** (교동)","25491","펫 D.C마트","2022-04-28 18:08:28","I","2023-06-13 00:00:00","","367001.40094013","474701.878325823","동물판매업","동물판매업(일반)","000","0",
"163","동물판매업","02_03_07_P","4201000","420000004520150003","2015-12-01","","03","폐업","0002","폐업","2020-01-15","","","","","0","","","강원특별자치도 강릉시 화부산로***번길 **, ***호 (교동, 강릉교동롯데캐슬아파트)","25497","개와 고양이","2022-04-28 18:08:28","I","2023-06-13 00:00:00","","366473.61396872","475525.459441203","동물판매업","동물판매업(일반)","000","0",
"164","동물판매업","02_03_07_P","4201000","420000004520170001","2017-08-04","","03","폐업","0002","폐업","2019-12-10","","","","033-642-7337","0","","","강원특별자치도 강릉시 율곡로 **** (교동)","25491","펫D.C.마트","2022-04-28 18:08:28","I","2023-06-13 00:00:00","","367001.40094013","474701.878325823","동물판매업","동물판매업(일반)","000","0",
"165","동물판매업","02_03_07_P","4201000","420000004520170002","2017-09-05","","03","폐업","0002","폐업","2020-01-17","","","","033-661-6668","0","","","강원특별자치도 강릉시 주문진읍 연주로 ***","25424","푸메하나","2022-04-28 18:08:28","I","2023-06-13 00:00:00","","360611.745243791","488045.474855991","동물판매업","동물판매업(일반)","000","0",
"166","동물판매업","02_03_07_P","4201000","420000004520170003","2017-10-23","","03","폐업","0002","폐업","2024-11-26","","","","033-642-2865","0","","","강원특별자치도 강릉시 옥가로 ** (옥천동)","25551","퍼피랜드","2025-01-16 09:01:16","U","2025-01-18 02:40:00","","367274.383777915","474497.533868566","동물판매업","동물판매업(일반)","000","0",
"167","동물판매업","02_03_07_P","4201000","420000004520180010","2018-08-13","","03","폐업","0002","폐업","2024-11-26","","","","642-2865","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 옥가로 ** (옥천동)","25551","퍼피랜드","2025-01-15 17:47:52","U","2025-01-17 02:40:00","","367274.383777915","474497.533868566","동물판매업","동물판매업(일반)","000","0",
"168","동물판매업","02_03_07_P","4201000","420000004520180025","2018-10-16","","03","폐업","0002","폐업","2019-12-10","","","","641-0285","0","","강원특별자치도 강릉시 교동 ***-**","강원특별자치도 강릉시 율곡로 **** (교동)","25491","펫D.C.마트","2022-04-28 18:08:30","I","2023-06-13 00:00:00","","367001.40094013","474701.878325823","동물판매업","동물판매업(일반)","000","0",
"169","동물판매업","02_03_07_P","4201000","420000004520190006","2019-06-18","","03","폐업","0002","폐업","2022-01-25","","","","033-645-2591","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 경강로 **** (옥천동)","25552","강아지마을","2022-04-28 18:08:32","I","2023-06-13 00:00:00","","367297.040117203","474414.475933922","동물판매업","동물판매업(일반)","000","0",
"170","동물판매업","02_03_07_P","4201000","420000004520200002","2020-01-23","","03","폐업","0002","폐업","2022-08-30","","","","","0","","강원특별자치도 강릉시 입암동 ***-*","강원특별자치도 강릉시 성덕포남로 ***, ***호 (입암동)","25578","해피주 동물카페 강릉점","2022-12-09 14:28:34","I","2023-06-13 00:00:00","","368652.692258642","475112.699993779","동물판매업","동물판매업(일반)","000","0",
"171","동물판매업","02_03_07_P","4201000","420000004520080003","2008-07-07","","03","폐업","0002","폐업","2019-01-30","","","","645-2591","0","","강원특별자치도 강릉시 옥천동 ***-**","강원특별자치도 강릉시 옥가로 ** (옥천동)","25551","강아지마을","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","367270.05530135","474509.806536078","동물판매업","동물판매업(일반)","000","0",
"172","동물판매업","02_03_07_P","4201000","420000004520080006","2008-07-07","","03","폐업","0002","폐업","2014-02-03","","","","","0","","강원특별자치도 강릉시 옥천동 ***-*","강원특별자치도 강릉시 옥가로 ** (옥천동)","25551","강릉 애견 하우스","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","367274.383777915","474497.533868566","동물판매업","동물판매업(일반)","000","0",
"173","동물판매업","02_03_07_P","4201000","420000004520080007","2008-07-07","","03","폐업","0002","폐업","2019-02-28","","","","","","","강원특별자치도 강릉시 교동 ****-*","","","해피퍼피","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","365466.668257208","475238.576171734","동물판매업","동물판매업(일반)","000","0",
"174","동물판매업","02_03_07_P","4201000","420000004520080008","2008-07-07","","03","폐업","0002","폐업","2018-11-05","","","","","","","강원특별자치도 강릉시 교동 ***-***","","","호호애견","2022-04-28 18:08:27","I","2023-06-13 00:00:00","","366878.627756429","474781.793554272","동물판매업","동물판매업(일반)","000","0",
"175","동물판매업","02_03_07_P","4201000","420100004520240001","2024-08-19","","03","폐업","0002","폐업","2025-07-18","","","","","0","","강원특별자치도 강릉시 송정동 ***-*","강원특별자치도 강릉시 산양큰길 ** (송정동)","25469","강릉애견분양","2025-07-18 15:41:15","U","2025-07-20 02:40:00","","369049.205295457","477350.101128177","동물판매업","동물판매업(일반)","000","0",
"176","동물판매업","02_03_07_P","4211000","421100004520230001","2023-08-18","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 천곡동 *** 이주민상가","강원특별자치도 동해시 중앙로 ***, 이주민상가 *층 ***호 (천곡동)","25769","묘냥묘냥","2023-08-18 17:28:07","I","2023-08-20 00:19:02","","386927.673523156","448667.134954151","동물판매업","동물판매업(일반)","000","0",
"177","동물판매업","02_03_07_P","4211000","421000004520100001","2010-01-04","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 천곡동 ***-* 강아지와고양이","강원특별자치도 동해시 한섬로 ***, 강아지와고양이 (천곡동)","25770","강아지와 고양이","2023-01-03 10:46:21","I","2023-06-13 00:00:00","","387175.704825742","448711.218108155","동물판매업","동물판매업(일반)","000","0",
"178","동물판매업","02_03_07_P","4211000","421000004520160001","2016-09-20","","01","영업/정상","0000","정상","","","","","033-532-3369","0","","강원특별자치도 동해시 평릉동 ***-*","강원특별자치도 동해시 평릉*길 ** (평릉동)","25747","개스트하우스","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","385622.018100491","449553.825785463","동물판매업","동물판매업(일반)","000","0",
"179","동물판매업","02_03_07_P","4211000","421000004520210005","2021-12-06","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 부곡동 **-*","강원특별자치도 동해시 발한로 **(부곡동)","25733","우리 강아지","2022-07-01 16:32:37","I","2023-06-13 00:00:00","","385836.622504066","450243.502002878","동물판매업","동물판매업(일반)","000","0",
"180","동물판매업","02_03_07_P","4211000","421000004520080001","2008-04-29","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 동해시 천곡동 **** *층 *호","강원특별자치도 동해시 중앙로 ***, *층 *호 (천곡동)","25768","서울애견","2022-04-28 18:08:38","I","2023-06-13 00:00:00","","386879.049338409","448558.059133192","동물판매업","동물판매업(일반)","000","0",
"181","동물판매업","02_03_07_P","4211000","421000004520080002","2008-04-29","","01","영업/정상","0000","정상","","","","","033-533-4498","0","","강원특별자치도 동해시 발한동 ***-**","강원특별자치도 동해시 해안로 *** (발한동, 애견백화점)","25727","애견백화점","2022-04-28 18:08:38","I","2023-06-13 00:00:00","","386250.045212876","451165.898725586","동물판매업","동물판매업(일반)","000","0",
"182","동물판매업","02_03_07_P","4211000","421000004520080003","2008-06-16","","01","영업/정상","0000","정상","","","","","033-535-4355","","","강원특별자치도 동해시 천곡동 ***","","","동해애견센터","2022-04-28 18:08:38","I","2023-06-13 00:00:00","","387130.248743324","448732.582691965","동물판매업","동물판매업(일반)","000","0",
"183","동물판매업","02_03_07_P","4211000","421000004520120001","2012-08-09","","01","영업/정상","0000","정상","","","","","033-539-7051","","","강원특별자치도 동해시 천곡동 ***","강원특별자치도 동해시 천곡로 *** (천곡동)","","(주)밀레펫 (이마트동해점)","2022-04-28 18:08:38","I","2023-06-13 00:00:00","","387085.790410418","448958.829445114","동물판매업","동물판매업(일반)","L00","0",
"184","동물판매업","02_03_07_P","4211000","421000004520150003","2015-06-15","","03","폐업","0002","폐업","2017-02-15","","","","033-522-6598","0","","강원특별자치도 동해시 쇄운동 ***-*","강원특별자치도 동해시 효자남길 **-*, ***호 (쇄운동)","25807","펫샵","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","386144.782327249","445031.806867022","동물판매업","동물판매업(일반)","000","0",
"185","동물판매업","02_03_07_P","4211000","421000004520170001","2017-02-17","","03","폐업","0002","폐업","2017-03-08","","","","","0","","강원특별자치도 동해시 쇄운동 ***-* ***호","강원특별자치도 동해시 효자남길 **-*, ***호 (쇄운동)","25807","멍키즈","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","386144.782327249","445031.806867022","동물판매업","동물판매업(일반)","000","0",
"186","동물판매업","02_03_07_P","4211000","421000004520170004","2017-09-19","","03","폐업","0002","폐업","2019-01-11","","","","033-535-3194","0","","강원특별자치도 동해시 발한동 ***-*","강원특별자치도 동해시 해안로 ***-* (발한동)","25713","캐라비언 애니멀 샆","2022-04-28 18:08:39","I","2023-06-13 00:00:00","","385795.906155312","452581.642490949","동물판매업","동물판매업(일반)","000","0",
"187","동물판매업","02_03_07_P","4211000","421000004520110001","2011-03-24","","03","폐업","0002","폐업","2014-03-10","","","","","","","강원특별자치도 동해시 효가동 ***-** 라호 *층","","","행복한 쫑이네","2022-04-28 18:08:38","I","2023-06-13 00:00:00","","386471.871194586","445484.665279362","동물판매업","동물판매업(일반)","000","0",
"188","동물판매업","02_03_07_P","4211000","421000004520150002","2015-02-23","","03","폐업","0002","폐업","2021-11-04","","","","033-535-5211","0","","강원특별자치도 동해시 부곡동 **-*","강원특별자치도 동해시 발한로 ** (부곡동)","25733","우리 강아지","2022-04-28 18:08:38","I","2023-06-13 00:00:00","","385836.622504066","450243.502002878","동물판매업","동물판매업(일반)","000","0",
"189","동물판매업","02_03_07_P","4221000","422000004520140001","2008-04-02","","03","폐업","0002","폐업","2023-12-19","","","","033-552-2387","0","","강원특별자치도 태백시 황지동 **-**","강원특별자치도 태백시 황지로 *** (황지동)","26015","강아지와 고양이","2023-12-19 11:21:44","U","2023-12-21 02:40:00","","376850.651865794","409529.047138027","동물판매업","동물판매업(일반)","000","0",
"190","동물판매업","02_03_07_P","4221000","422000004520140002","2014-03-25","","03","폐업","0002","폐업","2019-06-28","","","","","0","","강원특별자치도 태백시 황지동 **-*","강원특별자치도 태백시 황지로 *** (황지동)","26015","강아지마을","2022-04-28 18:08:30","I","2023-06-13 00:00:00","","376851.553969513","409440.782658486","동물판매업","동물판매업(일반)","000","0",
"191","동물판매업","02_03_07_P","4221000","422000004520150001","2013-10-22","","03","폐업","0002","폐업","","","","","","0","","","강원특별자치도 태백시 굴거랑길 * (화전동)","26003","(주)밀레펫","2022-04-28 18:08:30","I","2023-06-13 00:00:00","","374110.235734391","412725.109444359","동물판매업","동물판매업(일반)","L00","0",
"192","동물판매업","02_03_07_P","4221000","422000004520160001","2016-03-25","","03","폐업","0002","폐업","2022-11-04","","","","","0","","강원특별자치도 태백시 황지동 ***-*","강원특별자치도 태백시 태백로 **** (황지동)","26039","캣독카페","2022-11-04 16:52:22","I","2023-06-13 00:00:00","","376795.392396021","407686.437412675","동물판매업","동물판매업(일반)","000","0",
"193","동물판매업","02_03_07_P","4221000","422000004520200002","2020-06-24","","03","폐업","0002","폐업","2022-11-02","","","","","0","","강원특별자치도 태백시 황지동 ***-*** *층 상가","강원특별자치도 태백시 장수*길 **, *층 (황지동)","26025","토리네","2022-11-02 18:27:01","I","2023-06-13 00:00:00","","376241.700969268","410431.45872109","동물판매업","동물판매업(일반)","000","0",
"194","동물판매업","02_03_07_P","4231000","423100004520230001","2023-06-16","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 동해대로 ****, *층 (교동)","24862","네이처펫","2023-06-16 10:26:10","I","2023-06-18 00:19:59","","337331.082698102","523267.368187986","동물판매업","동물판매업(일반)","000","0",
"195","동물판매업","02_03_07_P","4231000","423000004520200005","2020-04-22","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 속초시 동명동 ***-***","강원특별자치도 속초시 수복로***번길 **-* (동명동)","24827","강아지정원","2022-04-28 18:06:19","I","2023-06-13 00:00:00","","339306.440120317","524280.222202296","동물판매업","동물판매업(일반)","000","0",
"196","동물판매업","02_03_07_P","4231000","423000004520220001","2022-10-31","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 먹거리*길 *, *층 (교동)","24858","야옹아 멍멍해봐 속초점","2022-10-31 15:33:31","I","2023-06-13 00:00:00","","337735.621068811","522351.496839518","동물판매업","동물판매업(일반)","000","0",
"197","동물판매업","02_03_07_P","4231000","423000004520170003","2017-11-29","","01","영업/정상","0000","정상","","","","","033-631-4404","0","","강원특별자치도 속초시 조양동 ****-***","강원특별자치도 속초시 동해대로 **** (조양동)","24888","강아지와 고양이","2022-04-28 18:06:00","I","2023-06-13 00:00:00","","340255.972149391","521568.072968172","동물판매업","동물판매업(일반)","000","0",
"198","동물판매업","02_03_07_P","4231000","423000004520110001","2011-03-24","","01","영업/정상","0000","정상","","","","","632-0809","","","강원특별자치도 속초시 금호동 ***-**","강원특별자치도 속초시 번영로 ** (금호동)","","강아지랑 고양이","2022-04-28 18:05:58","I","2023-06-13 00:00:00","","338745.638376692","523741.6217091","동물판매업","동물판매업(일반)","000","0",
"199","동물판매업","02_03_07_P","4231000","423000004520110005","2011-06-21","","01","영업/정상","0000","정상","","","","","033-637-0447","0","","강원특별자치도 속초시 교동 ***-***","강원특별자치도 속초시 교동로 ** (교동)","24829","애견 미용실","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","338316.758009444","523191.771006254","동물판매업","동물판매업(일반)","000","0",
"200","동물판매업","02_03_07_P","4231000","423000004520110006","2011-06-21","","01","영업/정상","0000","정상","","","","","033-631-1134","0","","강원특별자치도 속초시 금호동 ***-**","강원특별자치도 속초시 번영로 ** (금호동)","24842","벤지애견","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","338753.999568154","523753.09872147","동물판매업","동물판매업(일반)","000","0",
"201","동물판매업","02_03_07_P","4231000","423000004520110008","2011-08-09","","01","영업/정상","0000","정상","","","","","636-6654","","","강원특별자치도 속초시 청학동 ***-**","강원특별자치도 속초시 청학로 ** (청학동)","24830","애견프라자","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","338563.382364438","523474.439204154","동물판매업","동물판매업(일반)","000","0",
"202","동물판매업","02_03_07_P","4231000","423000004520120002","2013-01-07","","01","영업/정상","0000","정상","","","","","630-1234","0","","강원특별자치도 속초시 청호동 ***-***","강원특별자치도 속초시 설악금강대교로 ** (청호동)","","(주)밀레펫","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","339761.153723826","522089.806016399","동물판매업","동물판매업(일반)","L00","0",
"203","동물판매업","02_03_07_P","4231000","423000004520150001","2015-10-05","","01","영업/정상","0000","정상","","","","","033-635-5253","0","","강원특별자치도 속초시 교동 ***-***","강원특별자치도 속초시 엑스포로 ***(교동)","24836","조아독","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","338451.613452214","522951.750030912","동물판매업","동물판매업(일반)","000","0",
"204","동물판매업","02_03_07_P","4231000","423000004520170001","2017-03-23","","01","영업/정상","0000","정상","","","","","033-638-0907","0","","강원특별자치도 속초시 노학동 ****-***","강원특별자치도 속초시 바람꽃마을길 *** (노학동)","24867","개편한세상","2022-04-28 18:06:00","I","2023-06-13 00:00:00","","333350.063761124","522925.019498898","동물판매업","동물판매업(일반)","000","0",
"205","동물판매업","02_03_07_P","4231000","423100004520250003","2025-08-12","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 속초시 교동 ***-**","강원특별자치도 속초시 교동로 **, *층 (교동)","24846","특별한가게 속초점","2025-08-12 16:50:44","I","2025-08-15 00:20:12","","338288.95176279","523166.687224609","동물판매업","동물판매업(일반)","000","0",
"206","동물판매업","02_03_07_P","4231000","423100004520250002","2025-07-18","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 중앙로 **, *층 (교동)","24835","Puppy Hill's","2025-07-18 13:59:38","I","2025-07-20 00:20:22","","338576.767093633","523205.605970208","동물판매업","동물판매업(일반)","000","0",
"207","동물판매업","02_03_07_P","4231000","423100004520240001","2024-12-23","","01","영업/정상","0000","정상","","","","","","0","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 만천*길 **, *층 (교동)","24847","뚱이애견","2024-12-23 16:19:39","I","2024-12-25 00:11:30","","338139.564693486","523238.024853718","동물판매업","동물판매업(일반)","000","0",
"208","동물판매업","02_03_07_P","4231000","423000004520160001","2016-03-16","","02","휴업","0001","휴업","","2024-01-15","2025-01-15","","033-638-8789","0","","강원특별자치도 속초시 교동 ***-***","강원특별자치도 속초시 교동로*길 **, *층 (교동)","24843","꿈꾸는 강아지","2024-01-15 14:43:28","U","2024-01-17 02:40:00","","338278.121160735","523673.900145418","동물판매업","동물판매업(일반)","000","0",
"209","동물판매업","02_03_07_P","4231000","423000004520200003","2020-02-17","","03","폐업","0002","폐업","2021-12-23","","","","","0","","강원특별자치도 속초시 교동 ***-**","강원특별자치도 속초시 미시령로 ****, *층 (교동)","24815","모모펫","2022-04-28 18:06:19","I","2023-06-13 00:00:00","","338083.352997041","523930.005860776","동물판매업","동물판매업(일반)","000","0",
"210","동물판매업","02_03_07_P","4231000","423000004520200007","2020-05-20","","03","폐업","0002","폐업","2024-04-18","","","","","0","","강원특별자치도 속초시 조양동 ****-*","강원특별자치도 속초시 철새길 **, *층 (조양동)","24872","냥이네 호수","2024-04-18 11:03:28","U","2024-04-20 02:40:00","","338573.981684229","522215.668811786","동물판매업","동물판매업(일반)","000","0",
"211","동물판매업","02_03_07_P","4231000","423000004520110002","2011-06-21","","03","폐업","0002","폐업","2019-04-30","","","","033-636-1314","","","강원특별자치도 속초시 교동 ***-**","강원특별자치도 속초시 교동로 ** (교동)","24846","강아지를 부탁해","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","338270.522167623","523206.796148391","동물판매업","동물판매업(일반)","000","0",
"212","동물판매업","02_03_07_P","4231000","423000004520110003","2011-06-21","","03","폐업","0002","폐업","2023-11-30","","","","033-635-2623","","","강원특별자치도 속초시 금호동 ***-**","강원특별자치도 속초시 번영로 ** (금호동)","","설악애견","2023-11-30 11:29:45","U","2023-12-02 02:40:00","","338762.102251728","523764.931631589","동물판매업","동물판매업(일반)","000","0",
"213","동물판매업","02_03_07_P","4231000","423000004520110004","2011-06-21","","03","폐업","0002","폐업","2019-05-01","","","","033-637-3375","","","강원특별자치도 속초시 청학동 ***","강원특별자치도 속초시 번영로 ** (청학동)","","조현경 애견미용","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","338691.526136257","523695.643360216","동물판매업","동물판매업(일반)","000","0",
"214","동물판매업","02_03_07_P","4231000","423000004520110007","2011-06-21","","03","폐업","0002","폐업","2022-08-16","","","","033-636-5840","0","","강원특별자치도 속초시 교동 ***-**","강원특별자치도 속초시 교동로 ** (교동)","","해피애견","2022-08-16 15:40:42","I","2023-06-13 00:00:00","","338144.515856841","523463.307018365","동물판매업","동물판매업(일반)","000","0",
"215","동물판매업","02_03_07_P","4231000","423000004520110009","2011-11-10","","03","폐업","0002","폐업","2014-11-10","","","","637-9311","","","강원특별자치도 속초시 동명동 ***-***","강원특별자치도 속초시 수복로 *** (동명동)","","아름다운 개집","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","339208.136505287","524002.845635654","동물판매업","동물판매업(일반)","000","0",
"216","동물판매업","02_03_07_P","4231000","423000004520120001","2012-02-13","","03","폐업","0002","폐업","2022-05-19","","","","635-1092","0","","강원특별자치도 속초시 교동 ***-*","강원특별자치도 속초시 수복로 ** (교동)","24853","뽀삐애견","2022-05-20 17:34:51","I","2023-06-13 00:00:00","","338072.073864079","522844.831549605","동물판매업","동물판매업(일반)","000","0",
"217","동물판매업","02_03_07_P","4231000","423000004520130001","2013-12-09","","03","폐업","0002","폐업","2017-11-22","","","","033-631-4404","0","","강원특별자치도 속초시 조양동 ****-***","강원특별자치도 속초시 동해대로 **** (조양동)","24888","강아지와 고양이","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","340255.972149391","521568.072968172","동물판매업","동물판매업(일반)","000","0",
"218","동물판매업","02_03_07_P","4231000","423000004520140001","2014-01-17","","03","폐업","0002","폐업","2015-12-15","","","","638-8789","0","","강원특별자치도 속초시 교동 ***-**","강원특별자치도 속초시 교동로 **-* (교동)","24846","라니펫샵","2022-04-28 18:05:59","I","2023-06-13 00:00:00","","338134.055014329","523486.784504463","동물판매업","동물판매업(일반)","000","0",
"219","동물판매업","02_03_07_P","4231000","423000004520140002","2014-01-28","","03","폐업","0002","폐업","2023-09-26","","","","637-8850","0","","강원특별자치도 속초시 교동 ***-**","강원특별자치도 속초시 수복로 ***-* (교동)","24835","똥강아지","2023-09-26 16:55:08","U","2023-09-29 02:40:00","","338453.510064076","523209.740207231","동물판매업","동물판매업(일반)","000","0",
"220","동물판매업","02_03_07_P","4231000","423000004520140003","2014-12-05","","03","폐업","0002","폐업","2023-01-01","","","","070-7354-4757","0","","강원특별자치도 속초시 조양동 ****-**","강원특별자치도 속초시 청호로*길 ** (조양동)","24885","Grooming House","2023-01-17 17:41:15","I","2023-06-13 00:00:00","","339840.142798195","522019.584211602","동물판매업","동물판매업(일반)","000","0",
