"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"111","영화상영관","03_13_02_P","4201000","CDFF4220002024000004","2024-07-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 성남동 254","강원특별자치도 강릉시 임영로 102, 6~10층 (성남동)","25544","롯데시네마강릉 4상영관","2024-07-25 20:11:23","I","2024-07-27 00:13:37","","366951.313681556","473763.154554713","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20240725","",
"112","영화상영관","03_13_02_P","4211000","CDFF4220002002000002","2002-12-17","","03","폐업","03","폐업","2010-02-18","","","","532-4855","","","강원특별자치도 동해시 천곡동 1076","강원특별자치도 동해시 한섬로 73 (천곡동)","240-809","삼성소극장","2011-10-30 15:34:15","I","2023-06-13 00:00:00","","386714.603074597","448877.779980518","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20021217","",
"113","영화상영관","03_13_02_P","4211000","CDFF4220002002000001","2002-12-17","","03","폐업","03","폐업","2010-02-18","","","","533-3993","","240-812","강원특별자치도 동해시 천곡동 852","강원특별자치도 동해시 중앙로 240  (천곡동)","","피카디리극장","2010-02-18 16:43:37","I","2023-06-13 00:00:00","","386885.912532397","448766.313339921","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20021217","",
"114","영화상영관","03_13_02_P","4211000","CDFF4220002009000001","2009-09-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 863","강원특별자치도 동해시 한섬로 111-7 (천곡동)","","롯데시네마동해관2관","2025-07-24 15:51:15","U","2025-07-26 02:40:00","","386937.253114814","448759.41863459","영화상영관","","8","기타","","0","7","1","근린생활시설","1.2","0","0","0","","","","","","","","","","","","0","","","영화관","","20090916","일반상업지역",
"115","영화상영관","03_13_02_P","4211000","CDFF4220002009000002","2009-09-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 863","강원특별자치도 동해시 한섬로 111-7 (천곡동)","","롯데시네마동해관4관","2025-07-24 16:03:27","U","2025-07-26 02:40:00","","386937.253114814","448759.41863459","영화상영관","","8","기타","","0","7","1","근린생활시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090916","일반상업지역",
"116","영화상영관","03_13_02_P","4211000","CDFF4220002009000003","2009-09-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 863","강원특별자치도 동해시 한섬로 111-7 (천곡동)","","롯데시네마동해관5관","2025-07-24 16:04:35","U","2025-07-26 02:40:00","","386937.253114814","448759.41863459","영화상영관","","8","기타","","0","7","1","근린생활시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090916","일반상업지역",
"117","영화상영관","03_13_02_P","4211000","CDFF4220002009000004","2009-09-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 863","강원특별자치도 동해시 한섬로 111-7 (천곡동)","","롯데시네마동해관3관","2025-07-24 16:02:25","U","2025-07-26 02:40:00","","386937.253114814","448759.41863459","영화상영관","","8","기타","","0","7","1","근린생활시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090916","일반상업지역",
"118","영화상영관","03_13_02_P","4211000","CDFF4220002009000005","2009-09-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 863","강원특별자치도 동해시 한섬로 111-7 (천곡동)","","롯데시네마동해관1관","2025-07-24 16:04:35","U","2025-07-26 02:40:00","","386937.253114814","448759.41863459","영화상영관","","8","기타","","0","7","1","근린생활시설","1.1","0","0","0","","","","","","","","","","","","0","","","영화관","","20090916","일반상업지역",
"119","영화상영관","03_13_02_P","4221000","CDFF4220001991000001","1991-10-01","","03","폐업","03","폐업","","","","","553-0044","","235-800","강원특별자치도 태백시 황지동 39-37 11통4반","강원특별자치도 태백시 시장북2길 5 (황지동)","235-800","뉴보성소극장","2013-12-17 17:45:14","I","2023-06-13 00:00:00","","376848.522384172","409802.1494498","영화상영관","영화상영관","2","","","0","0","0","근린생활시설","1.5","0","0","0","","","","","","","","","","","","0","","","영화관","","19911001","",
"120","영화상영관","03_13_02_P","4221000","CDFF4220002006000001","2006-11-17","","03","폐업","03","폐업","2009-10-30","","","","033-552-2900","","","강원특별자치도 태백시 황지동 25-6","강원특별자치도 태백시 황지연못길 8  (황지동)","","메르디앙씨네마","2009-12-04 13:22:07","I","2023-06-13 00:00:00","","376749.482776117","409700.97366887","영화상영관","영화상영관","0","기타","","0","2","0","숙박시설","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20061117","상업지역",
"121","영화상영관","03_13_02_P","4221000","CDFF4220002025000001","2025-04-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 태백시 장성동 159-1 태백장성 생활SOC 복합시설","강원특별자치도 태백시 장성1길 175-1, 태백장성 생활SOC 복합시설 3층 (장성동)","26052","태백작은영화관(1관)","2025-04-25 15:56:53","I","2025-04-27 00:10:10","","378498.20163908","401834.014517795","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20250425","",
"122","영화상영관","03_13_02_P","4221000","CDFF4220002025000002","2025-04-25","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 태백시 장성동 159-1 태백장성 생활SOC 복합시설","강원특별자치도 태백시 장성1길 175-1, 태백장성 생활SOC 복합시설 3층 (장성동)","26052","태백작은영화관(2관)","2025-04-25 15:56:53","I","2025-04-27 00:10:10","","378498.20163908","401834.014517795","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20250425","",
"123","영화상영관","03_13_02_P","4231000","CDFF4220001999000001","1999-06-17","","03","폐업","03","폐업","2007-03-26","","","","631-3853","","217-807","강원특별자치도 속초시 금호동 473-83","","","중앙극장","2007-04-17 09:23:45","I","2023-06-13 00:00:00","","339189.655571549","523420.330835662","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","19990617","",
"124","영화상영관","03_13_02_P","4231000","CDFF4220002003000001","2003-07-01","","03","폐업","03","폐업","2003-11-03","","","","","","217-130","강원특별자치도 속초시 장사동 24-1","강원특별자치도 속초시 미시령로2983번길 111  (장사동)","","태형영화","2003-11-04 08:47:37","I","2023-06-13 00:00:00","","333788.794285736","524104.959379777","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030701","",
"125","영화상영관","03_13_02_P","4231000","CDFF4220002021000003","2021-04-29","","01","영업/정상","13","영업중","","","","","033-632-8888","","","강원특별자치도 속초시 금호동 473-235","강원특별자치도 속초시 중앙로121번길 28, 3층 (금호동)","24833","롯데시네마 속초3관","2021-08-30 13:28:54","I","2023-06-13 00:00:00","","339101.583488613","523440.599544996","영화상영관","","4","","","0","3","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20210429","",
"126","영화상영관","03_13_02_P","4231000","CDFF4220002002000001","2002-11-30","","01","영업/정상","13","영업중","","","","","","","217-010","강원특별자치도 속초시 영랑동 570-5","강원특별자치도 속초시 번영로 155 (영랑동)","24821","이스트라인시네마(이동영화)","2011-11-03 15:39:39","I","2023-06-13 00:00:00","","339073.523162125","524509.076889243","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20021130","",
"127","영화상영관","03_13_02_P","4231000","CDFF4220002003000003","2003-11-04","","01","영업/정상","13","영업중","","","","","636-7538","","217-130","강원특별자치도 속초시 장사동 24-1","강원특별자치도 속초시 미시령로2983번길 111 (장사동)","24801","태형영화","2011-11-03 15:42:28","I","2023-06-13 00:00:00","","333788.794285736","524104.959379777","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","자동차극장","","20031104","",
"128","영화상영관","03_13_02_P","4231000","CDFF4220002004000001","2004-06-09","","01","영업/정상","13","영업중","","","","","","","217-010","강원특별자치도 속초시 영랑동 570-5","강원특별자치도 속초시 번영로 155  (영랑동)","","문화프로덕션","2004-06-15 10:42:25","I","2023-06-13 00:00:00","","339073.523162125","524509.076889243","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20040609","",
"129","영화상영관","03_13_02_P","4231000","CDFF4220002007000001","2007-02-07","","01","영업/정상","13","영업중","","","","","635-8701","","","강원특별자치도 속초시 조양동 1506-1","강원특별자치도 속초시 조양로142번길 20 (조양동)","24873","메가박스 속초점 1관","2018-02-14 10:02:17","I","2023-06-13 00:00:00","","338872.933695291","521870.262219495","영화상영관","영화상영관","8","학교정화(절대)","","0","2","0","기타","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20070207","일반주거지역",
"130","영화상영관","03_13_02_P","4231000","CDFF4220002007000002","2007-02-07","","01","영업/정상","13","영업중","","","","","635-8701","","","강원특별자치도 속초시 조양동 1506-1","강원특별자치도 속초시 조양로142번길 20 (조양동)","24873","메가박스 속초점 2관","2018-02-13 10:48:39","I","2023-06-13 00:00:00","","338872.933695291","521870.262219495","영화상영관","영화상영관","8","학교정화(절대)","","0","2","0","기타","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20070207","일반주거지역",
"131","영화상영관","03_13_02_P","4231000","CDFF4220002007000003","2007-02-07","","01","영업/정상","13","영업중","","","","","635-8701","","","강원특별자치도 속초시 조양동 1506-1","강원특별자치도 속초시 조양로142번길 20 (조양동)","24873","메가박스 속초점 4관","2018-02-13 10:50:09","I","2023-06-13 00:00:00","","338872.933695291","521870.262219495","영화상영관","영화상영관","8","학교정화(절대)","","0","2","0","기타","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20070207","일반주거지역",
"132","영화상영관","03_13_02_P","4231000","CDFF4220002007000004","2007-02-07","","01","영업/정상","13","영업중","","","","","635-8701","","","강원특별자치도 속초시 조양동 1506-1","강원특별자치도 속초시 조양로142번길 20 (조양동)","24873","메가박스 속초점 3관","2018-02-13 11:01:41","I","2023-06-13 00:00:00","","338872.933695291","521870.262219495","영화상영관","영화상영관","8","학교정화(절대)","","0","2","0","","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20070207","일반주거지역",
"133","영화상영관","03_13_02_P","4231000","CDFF4220002007000005","2007-02-07","","01","영업/정상","13","영업중","","","","","635-8701","","","강원특별자치도 속초시 조양동 1506-1","강원특별자치도 속초시 조양로142번길 20 (조양동)","24873","메가박스 속초점 5관","2018-02-13 11:04:32","I","2023-06-13 00:00:00","","338872.933695291","521870.262219495","영화상영관","영화상영관","8","학교정화(절대)","","0","2","0","","1","0","0","0","","","","","","","","","","","","0","","","영화관","","20070207","일반주거지역",
"134","영화상영관","03_13_02_P","4231000","CDFF4220002021000001","2021-04-29","","01","영업/정상","13","영업중","","","","","033-632-8888","","","강원특별자치도 속초시 금호동 473-235","강원특별자치도 속초시 중앙로121번길 28, 3층 (금호동)","24833","롯데시네마 속초1관","2021-08-30 13:28:54","I","2023-06-13 00:00:00","","339101.583488613","523440.599544996","영화상영관","","4","","","0","3","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20210429","",
"135","영화상영관","03_13_02_P","4231000","CDFF4220002021000002","2021-04-29","","01","영업/정상","13","영업중","","","","","033-632-8888","","","강원특별자치도 속초시 금호동 473-235","강원특별자치도 속초시 중앙로121번길 28, 3층 (금호동)","24833","롯데시네마 속초2관","2021-08-30 13:28:54","I","2023-06-13 00:00:00","","339101.583488613","523440.599544996","영화상영관","","4","","","0","3","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20210429","",
"136","영화상영관","03_13_02_P","4231000","CDFF4220002021000004","2021-04-29","","01","영업/정상","13","영업중","","","","","033-632-8888","","","강원특별자치도 속초시 금호동 473-235","강원특별자치도 속초시 중앙로121번길 28, 3층 (금호동)","24833","롯데시네마 속초4관","2021-08-30 13:28:54","I","2023-06-13 00:00:00","","339101.583488613","523440.599544996","영화상영관","","4","","","0","3","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20210429","",
"137","영화상영관","03_13_02_P","4231000","CDFF4220002021000005","2021-04-29","","01","영업/정상","13","영업중","","","","","033-632-8888","","","강원특별자치도 속초시 금호동 473-235","강원특별자치도 속초시 중앙로121번길 28, 3층 (금호동)","24833","롯데시네마 속초5관","2021-08-30 13:28:54","I","2023-06-13 00:00:00","","339101.583488613","523440.599544996","영화상영관","","4","","","0","3","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20210429","",
"138","영화상영관","03_13_02_P","4241000","CDFF4220002003000001","2003-04-17","","03","폐업","03","폐업","2010-01-05","","","","572-9497","","245-938","강원특별자치도 삼척시 남양동 329-8","강원특별자치도 삼척시 중앙시장2길 22-45  (남양동)","","썬프라자극장","2010-01-05 16:06:18","I","2023-06-13 00:00:00","","391707.534831712","440015.119652942","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030417","",
"139","영화상영관","03_13_02_P","4241000","CDFF4220002016000001","2016-08-25","","03","폐업","03","폐업","2020-08-27","","","","033-575-5700","","","강원특별자치도 삼척시 성남동 173-3","강원특별자치도 삼척시 엑스포로 50 (성남동, 가람영화관)","25919","가람영화관 1관","2020-08-27 16:30:16","I","2023-06-13 00:00:00","","390949.211530122","439719.706978218","영화상영관","","2","기타","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160825","일반주거지역",
"140","영화상영관","03_13_02_P","4241000","CDFF4220002016000002","2016-08-25","","03","폐업","03","폐업","2020-08-27","","","","033-575-7053","","","강원특별자치도 삼척시 성남동 173-3","강원특별자치도 삼척시 엑스포로 50 (성남동, 가람영화관)","25919","가람영화관 2관","2020-08-27 16:30:39","I","2023-06-13 00:00:00","","390949.211530122","439719.706978218","영화상영관","","2","기타","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160825","일반주거지역",
"141","영화상영관","03_13_02_P","4241000","CDFF4220002003000002","2003-04-17","","01","영업/정상","13","영업중","","","","","573-0002","","245-936","강원특별자치도 삼척시 남양동 34-20","강원특별자치도 삼척시 진주로 28-25 (남양동)","25920","아카데미극장","2011-10-30 15:09:31","I","2023-06-13 00:00:00","","391495.415951101","440085.730299567","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030417","",
"142","영화상영관","03_13_02_P","4241000","CDFF4220002021000001","2021-01-08","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 성남동 173-3 가람영화관","강원특별자치도 삼척시 엑스포로 50, 가람영화관 (성남동)","25919","가람영화관 1관","2021-01-10 14:32:14","I","2023-06-13 00:00:00","","390949.211530122","439719.706978218","영화상영관","","2","기타","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20210108","일반주거지역",
"143","영화상영관","03_13_02_P","4241000","CDFF4220002021000002","2021-01-08","","01","영업/정상","13","영업중","","","","","0335412107","","","강원특별자치도 삼척시 성남동 173-3 가람영화관","강원특별자치도 삼척시 엑스포로 50, 가람영화관 (성남동)","25919","가람영화관 2관","2021-01-10 14:33:50","I","2023-06-13 00:00:00","","390949.211530122","439719.706978218","영화상영관","","2","","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20210108","일반주거지역",
"144","영화상영관","03_13_02_P","4241000","CDFF4220002021000003","2021-05-04","","01","영업/정상","13","영업중","","","","","033-541-2107","","","강원특별자치도 삼척시 도계읍 전두리 58-8 NH농협은행 도계지점","강원특별자치도 삼척시 도계읍 도계로 223, NH농협은행 도계지점 2층","25947","도계작은영화관(가람영화관 3관)","2021-05-04 15:59:56","I","2023-06-13 00:00:00","","381255.872558675","416153.736867832","영화상영관","","4","","","0","3","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20210504","상업지역",
"145","영화상영관","03_13_02_P","4251000","CDFF4220002007000001","2007-07-19","","03","폐업","03","폐업","2022-02-24","","","","439-7847","","","강원특별자치도 홍천군 서면 팔봉리 1290-14","강원특별자치도 홍천군 서면 한치골길 262","25102","시네마-V(CINEMA-V)","2022-02-24 20:01:31","I","2023-06-13 00:00:00","","259927.662555703","460597.297045951","영화상영관","영화상영관","0","기타","","0","0","1","콘도미니엄","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20070719","관리지역",
"146","영화상영관","03_13_02_P","4251000","CDFF4220002014000001","2014-04-04","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 홍천읍 연봉리 388-2","강원특별자치도 홍천군 홍천읍 열산골길 8","25142","홍천시네마 1관","2024-10-31 17:40:48","U","2024-11-02 02:40:00","","276942.376004063","464332.765547555","영화상영관","","2","","","0","1","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140404","",
"147","영화상영관","03_13_02_P","4251000","CDFF4220002014000002","2014-04-04","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 홍천읍 연봉리 388-2","강원특별자치도 홍천군 홍천읍 열산골길 8","25142","홍천시네마 2관","2024-10-31 17:40:48","U","2024-11-02 02:40:00","","276942.376004063","464332.765547555","영화상영관","","2","","","0","1","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20140404","",
"148","영화상영관","03_13_02_P","4251000","CDFF4220002025000001","2025-04-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서석면 풍암리 482-5","강원특별자치도 홍천군 서석면 구룡령로 2512","25166","서석시네마 1관","2025-04-11 11:33:04","I","2025-04-13 00:10:20","","304347.038987364","468496.01052614","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20250411","",
"149","영화상영관","03_13_02_P","4251000","CDFF4220002025000002","2025-04-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서석면 풍암리 482-5","강원특별자치도 홍천군 서석면 구룡령로 2512","25166","서석시네마 2관","2025-04-11 11:33:04","I","2025-04-13 00:10:20","","304347.038987364","468496.01052614","영화상영관","","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20250411","",
"150","영화상영관","03_13_02_P","4261000","CDFF4220002020000001","2020-11-04","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 횡성읍 읍하리 281-1 횡성시네마","강원특별자치도 횡성군 횡성읍 앞들서3로 6, 횡성시네마","25236","횡성시네마 1관","2022-08-30 15:58:35","I","2023-06-13 00:00:00","","","","영화상영관","","2","기타","","0","2","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20201104","일반주거지역",
"151","영화상영관","03_13_02_P","4261000","CDFF4220002020000002","2020-11-04","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 횡성군 횡성읍 읍하리 281-1 횡성시네마","강원특별자치도 횡성군 횡성읍 앞들서3로 6, 횡성시네마","25236","횡성시네마 2관","2022-08-30 15:58:36","I","2023-06-13 00:00:00","","","","영화상영관","","2","기타","","0","2","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20201104","일반주거지역",
"152","영화상영관","03_13_02_P","4261000","CDFF4220002018000001","2018-01-29","","04","취소/말소/만료/정지/중지","31","등록취소","","","","","033-343-1088","","","강원특별자치도 횡성군 횡성읍 읍하리 281-1","강원특별자치도 횡성군 횡성읍 앞들서3로 6, 횡성문화원및작은영화관 1층","25236","횡성시네마 1관","2020-11-09 20:41:15","I","2023-06-13 00:00:00","","","","영화상영관","","3","","","0","2","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20180129","",
"153","영화상영관","03_13_02_P","4261000","CDFF4220002018000002","2018-01-29","","04","취소/말소/만료/정지/중지","31","등록취소","","","","","033-343-1088","","","강원특별자치도 횡성군 횡성읍 읍하리 281-1","강원특별자치도 횡성군 횡성읍 앞들서3로 6, 횡성문화원 및 작은영화관 1층","25236","횡성시네마 2관","2020-11-09 20:41:50","I","2023-06-13 00:00:00","","","","영화상영관","","3","","","0","2","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20180129","",
"154","영화상영관","03_13_02_P","4271000","CDFF4220002015000001","2015-08-07","","01","영업/정상","13","영업중","","","","","033-375-7053","","","강원특별자치도 영월군 영월읍 영흥리 990-2","강원특별자치도 영월군 영월읍 관풍헌길 66","26232","영월시네마 1관","2022-04-04 14:43:50","I","2023-06-13 00:00:00","","330509.178625017","410194.327292347","영화상영관","","3","","","0","2","1","식품위생시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20150807","",
"155","영화상영관","03_13_02_P","4271000","CDFF4220002015000002","2015-08-07","","01","영업/정상","13","영업중","","","","","033-375-7053","","","강원특별자치도 영월군 영월읍 영흥리 990-2","강원특별자치도 영월군 영월읍 관풍헌길 66","26232","영월시네마 2관","2022-04-04 14:44:52","I","2023-06-13 00:00:00","","330509.178625017","410194.327292347","영화상영관","","3","","","0","2","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20150807","",
"156","영화상영관","03_13_02_P","4281000","CDFF4220002016000001","2016-04-26","","03","폐업","03","폐업","2021-06-09","","","","033-339-0568","","","강원특별자치도 평창군 대관령면 용산리 200-3","강원특별자치도 평창군 대관령면 솔봉로 325 (알펜시아리조트컨벤션센터)","25351","알펜시아 시네마","2021-06-08 15:19:18","I","2023-06-13 00:00:00","","347678.59782019","462942.165520396","영화상영관","","0","기타","","0","1","1","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20160426","",
"157","영화상영관","03_13_02_P","4281000","CDFF4220002015000001","2015-12-10","","01","영업/정상","13","영업중","","","","","033-334-7053","","","강원특별자치도 평창군 용평면 장평리 374-2 해피웨딩홀","강원특별자치도 평창군 용평면 경강로 1689, 해피웨딩홀 2층","25315","HAPPY700 평창시네마 1관","2020-08-12 11:16:05","I","2023-06-13 00:00:00","","325024.793005052","455006.742772686","영화상영관","","2","주택가주변","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20151210","",
"158","영화상영관","03_13_02_P","4281000","CDFF4220002015000002","2015-12-10","","01","영업/정상","13","영업중","","","","","033-334-7053","","","강원특별자치도 평창군 용평면 장평리 374-2","강원특별자치도 평창군 용평면 경강로 1689 (해피웨딩홀)","25315","HAPPY700 평창시네마 2관","2020-08-12 11:15:25","I","2023-06-13 00:00:00","","325024.793005052","455006.742772686","영화상영관","","2","주택가주변","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20151210","",
"159","영화상영관","03_13_02_P","4291000","CDFF4220002003000001","2003-03-06","","03","폐업","03","폐업","2006-05-29","","","","","","233-901","강원특별자치도 정선군 사북읍 사북리 424","","","카사시네마","2009-06-18 10:56:59","I","2023-06-13 00:00:00","","361518.513221455","413851.267613498","영화상영관","영화상영관","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20030306","",
"160","영화상영관","03_13_02_P","4291000","CDFF4220002017000001","2017-04-21","","01","영업/정상","13","영업중","","","","","033-563-5703","","","강원특별자치도 정선군 정선읍 봉양리 144-9","강원특별자치도 정선군 정선읍 봉양6길 10","26130","아리아리 정선시네마 2관","2017-04-21 14:53:41","I","2023-06-13 00:00:00","","347325.559663968","432025.402962001","영화상영관","","0","","","0","1","0","문화시설","1.2","0","0","0","","","","","","","","","","","","0","","","영화관","","20170421","",
"161","영화상영관","03_13_02_P","4291000","CDFF4220002017000002","2017-04-21","","01","영업/정상","13","영업중","","","","","033-563-5703","","","강원특별자치도 정선군 정선읍 봉양리 144-9","강원특별자치도 정선군 정선읍 봉양6길 10","26130","아리아리 정선시네마 1관","2017-04-21 14:57:18","I","2023-06-13 00:00:00","","347325.559663968","432025.402962001","영화상영관","","0","","","0","1","0","문화시설","1.2","0","0","0","","","","","","","","","","","","0","","","영화관","","20170421","",
"162","영화상영관","03_13_02_P","4291000","CDFF4220002019000001","2019-06-03","","01","영업/정상","13","영업중","","","","","033-592-7053","","","강원특별자치도 정선군 고한읍 고한리 63-54 고한작은영화관","강원특별자치도 정선군 고한읍 고한10길 28-12, 고한작은영화관","26155","고한시네마 1관","2019-06-03 10:44:07","I","2023-06-13 00:00:00","","364813.517156402","412459.407834438","영화상영관","","2","","","0","2","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20190603","",
"163","영화상영관","03_13_02_P","4291000","CDFF4220002019000002","2019-06-03","","01","영업/정상","13","영업중","","","","","033-592-7053","","","강원특별자치도 정선군 고한읍 고한리 63-54 고한작은영화관","강원특별자치도 정선군 고한읍 고한10길 28-12, 고한작은영화관","26155","고한시네마 2관","2019-06-03 10:17:36","I","2023-06-13 00:00:00","","364813.517156402","412459.407834438","영화상영관","","2","","","0","2","0","","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20190603","",
"164","영화상영관","03_13_02_P","4291000","CDFF4220002020000001","2020-09-02","","01","영업/정상","13","영업중","","","","","033-563-5703","","","강원특별자치도 정선군 정선읍 봉양리 144-9 아리아리정선시네마","강원특별자치도 정선군 정선읍 봉양6길 10, 아리아리정선시네마","26130","아리아리 정선시네마 1관","2024-06-24 13:15:24","U","2024-06-26 02:40:00","","347325.559663968","432025.402962001","영화상영관","","1","","","0","1","1","식품위생시설","1.2","0","0","0","","","","","","","","","","","","0","","","영화관","","20200902","",
"165","영화상영관","03_13_02_P","4291000","CDFF4220002020000002","2020-09-02","","01","영업/정상","13","영업중","","","","","033-563-5703","","","강원특별자치도 정선군 정선읍 봉양리 144-9 아리아리정선시네마","강원특별자치도 정선군 정선읍 봉양6길 10, 아리아리정선시네마 1층","26130","아리아리 정선시네마 2관","2024-06-24 12:00:02","U","2024-06-26 02:40:00","","347325.559663968","432025.402962001","영화상영관","","1","","","0","1","1","문화시설","1.2","0","0","0","","","","","","","","","","","","0","","","영화관","","20200902","",
"166","영화상영관","03_13_02_P","4291000","CDFF4220002020000003","2020-09-02","","01","영업/정상","13","영업중","","","","","033-592-7053","","","강원특별자치도 정선군 고한읍 고한리 63-54 고한작은영화관","강원특별자치도 정선군 고한읍 고한10길 28-12, 고한작은영화관 2층","26155","고한시네마 1관","2020-09-02 16:48:19","I","2023-06-13 00:00:00","","364813.517156402","412459.407834438","영화상영관","","2","","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20200902","",
"167","영화상영관","03_13_02_P","4291000","CDFF4220002020000004","2020-09-02","","01","영업/정상","13","영업중","","","","","033-592-7053","","","강원특별자치도 정선군 고한읍 고한리 63-54 고한작은영화관","강원특별자치도 정선군 고한읍 고한10길 28-12, 고한작은영화관","26155","고한시네마 2관","2024-09-03 11:46:04","U","2024-09-05 02:40:00","","364813.517156402","412459.407834438","영화상영관","","2","","","0","2","0","문화시설","0","0","0","0","","","","","","","","","","","","0","","","영화관","","20200902","",
