"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","총층수","주변환경명","제작취급품목내용","시설면적","지상층수","지하층수","건물용도명","통로너비","조명시설조도","노래방실수","청소년실수","비상계단여부","비상구여부","자동환기여부","청소년실여부","특수조명여부","방음시설여부","비디오재생기명","조명시설유무","음향시설여부","편의시설여부","소방시설여부","총게임기수","기존게임업외업종명","제공게임물명","공연장형태구분명","품목명","최초등록시점","지역구분명",
"109","복합유통게임제공업","03_05_04_P","4211000","CDFF2241032002000002","2002-12-23","","04","취소/말소/만료/정지/중지","35","직권말소","","","","","534-8527","","240-350","강원특별자치도 동해시 삼화동 104","","","벨리인터넷게임장","2008-09-04 16:32:28","I","2023-06-13 00:00:00","","","","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"110","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032007000003","2007-11-09","","03","폐업","03","폐업","2008-03-19","","","","","","235-100","강원특별자치도 태백시 장성동 170-107","강원특별자치도 태백시 장성1길 190  (장성동)","","삼영오락실","2008-03-25 15:58:38","I","2023-06-13 00:00:00","","378592.127364744","401761.448686757","복합유통게임제공업","유통관련업","2","기타","","19.32","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"111","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032007000005","2007-11-09","","03","폐업","03","폐업","2021-01-12","","","","","","","강원특별자치도 태백시 철암동 283-1","강원특별자치도 태백시 상철암길 52 (철암동)","26046","OK게임랜드","2021-01-12 17:26:16","I","2023-06-13 00:00:00","","381776.201286461","404899.033620659","복합유통게임제공업","유통관련업","1","아파트지역","","45.57","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","노래연습장","전체이용가","","","","일반상업지역",
"112","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032009000001","2009-04-27","","03","폐업","03","폐업","2021-05-27","","","","","","","강원특별자치도 태백시 황지동 25-89","강원특별자치도 태백시 황지연못길 17 (황지동)","26008","롤리팝","2021-05-27 18:04:30","I","2023-06-13 00:00:00","","376690.825124687","409774.05518237","복합유통게임제공업","유통관련업","4","유흥업소밀집지역","노래연습장, 비디오시청, 동영상촬영","237.33","4","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","노래연습장, 비디오방, 동영상 촬영","전체이용가","","","","일반상업지역",
"113","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032012000001","2012-12-11","","03","폐업","03","폐업","2014-07-01","","","","","","","강원특별자치도 태백시 황지동 94-2","강원특별자치도 태백시 황지로 22 (황지동)","235-800","애플존 게임장","2014-07-01 17:54:44","I","2023-06-13 00:00:00","","376757.524407209","408411.537712161","복합유통게임제공업","유통관련업","2","기타","인터넷게임시설제공업, 당구장업, 노래연습장업","145.26","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"114","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032023000001","2023-08-22","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 태백시 혈동 50-21","강원특별자치도 태백시 태백산로 4396-11, 1층 (혈동)","26042","협동조합 라이브","2023-08-22 09:34:00","I","2023-08-24 00:18:36","","371040.670972719","403770.489524457","복합유통게임제공업","유통관련업","0","","모두의 놀이터","68","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"115","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032019000001","2019-04-09","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 태백시 황지동 90-7","강원특별자치도 태백시 황지로 17-1 (황지동)","26022","아레나X PC방","2022-02-15 09:51:27","I","2023-06-13 00:00:00","","376716.880308265","408383.37360309","복합유통게임제공업","유통관련업","0","","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"116","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032008000001","2008-06-17","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 태백시 황지동 266-38","강원특별자치도 태백시 황지로 212-1, 2층 (황지동)","26026","게임타운","2024-10-10 10:13:41","U","2024-10-12 02:40:00","","376475.604499874","410130.588898907","복합유통게임제공업","유통관련업","2","학교정화(상대)","","96.6","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"117","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032017000001","2017-07-06","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 태백시 황지동 404-3","강원특별자치도 태백시 대학길 43 (황지동)","235-019","이너스pc","2017-07-06 10:09:42","I","2023-06-13 00:00:00","","375950.024354969","408178.876327442","복합유통게임제공업","유통관련업","4","","식품접객업(휴게음식점)","0","2","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"118","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032021000001","2021-02-18","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 태백시 황지동 152-16","강원특별자치도 태백시 함태길 25 (황지동)","26036","얄개오락실","2025-10-21 15:27:35","U","2025-10-23 02:40:00","","375994.911625957","406569.095889625","복합유통게임제공업","유통관련업","1","","일반음식점","59.4","0","0","","0","0","0","0","","","","","","","","","","","","15","","전체이용가","","","","",
"119","복합유통게임제공업","03_05_04_P","4221000","CDFF2241032007000004","2007-11-09","","04","취소/말소/만료/정지/중지","35","직권말소","2012-10-31","","","","","","","강원특별자치도 태백시 장성동 170-87","강원특별자치도 태백시 장성시장1길 33 (장성동)","235-100","88오락실","2012-11-01 13:41:06","I","2023-06-13 00:00:00","","378571.956048176","401689.796543975","복합유통게임제공업","유통관련업","2","기타","","36.4","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","일반상업지역",
"120","복합유통게임제공업","03_05_04_P","4231000","CDFF2241032012000001","2012-12-18","","03","폐업","03","폐업","2013-04-03","","","","","","","강원특별자치도 속초시 중앙동 482-145","강원특별자치도 속초시 청초호반로 309 (중앙동)","217-030","골든 멀티방","2013-04-03 13:30:43","I","2023-06-13 00:00:00","","339294.999021014","523344.602542016","복합유통게임제공업","유통관련업","0","","","117","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"121","복합유통게임제공업","03_05_04_P","4231000","CDFF2241032016000001","2016-12-01","","03","폐업","03","폐업","2025-06-30","","","","","","","강원특별자치도 속초시 금호동 479-3","강원특별자치도 속초시 중앙로 127 (금호동)","24835","와우코인게임장","2025-06-30 17:13:31","U","2025-07-02 02:40:00","","339198.571335613","523395.703543498","복합유통게임제공업","유통관련업","0","","코인노래연습장, 농구게임, 철권, 펀치게임","188.1","2","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"122","복합유통게임제공업","03_05_04_P","4231000","CDFF2241032017000001","2017-06-07","","03","폐업","03","폐업","2024-11-12","","","","","","","강원특별자치도 속초시 청학동 644-83","강원특별자치도 속초시 중앙로 69 (청학동)","24835","코인코너동전노래연습장","2024-11-12 13:16:38","U","2024-11-14 02:40:00","","338648.133601461","523259.638468641","복합유통게임제공업","유통관련업","2","","노래연습장, 청소년게임제공업","143.7","2","0","","0","0","0","0","","","","","","","","","","","","0","동전노래연습장(12개)","전체이용가","","","","",
"123","복합유통게임제공업","03_05_04_P","4231000","CDFF2241032024000001","2024-09-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 속초시 대포동 937 카시아 속초","강원특별자치도 속초시 대포항희망길 120, 카시아 속초 a동 6층 (대포동)","24901","게임아케이드","2025-08-20 11:03:05","U","2025-08-22 02:40:00","","341006.503840998","520449.969876936","복합유통게임제공업","유통관련업","25","","","421.64","25","0","숙박시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"124","복합유통게임제공업","03_05_04_P","4231000","CDFF2241032011000001","2011-06-23","","01","영업/정상","13","영업중","","","","","033-630-5637","","","강원특별자치도 속초시 장사동 24-1","강원특별자치도 속초시 미시령로2983번길 111 (장사동)","24801","조이아","2021-12-06 18:05:42","I","2023-06-13 00:00:00","","333788.794285736","524104.959379777","복합유통게임제공업","유통관련업","0","","노래방, 당구장","195.14","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"125","복합유통게임제공업","03_05_04_P","4231000","CDFF2241032017000002","2017-06-23","","01","영업/정상","13","영업중","","","","","636-0600","","","강원특별자치도 속초시 조양동 1418-14","강원특별자치도 속초시 청호로1길 21-8 (조양동)","24885","터미널 오락실 코인 노래연습장","2019-06-28 17:49:34","I","2023-06-13 00:00:00","","339943.066177681","522039.06415994","복합유통게임제공업","유통관련업","0","","노래연습장, 청소년게임제공업","120.41","1","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가 및 청소년이용불가","","","","",
"126","복합유통게임제공업","03_05_04_P","4231000","CDFF2241032017000003","2017-07-03","","01","영업/정상","13","영업중","","","","","033-636-7151","","","강원특별자치도 속초시 설악동 15-25","강원특별자치도 속초시 설악산로 822 (설악동)","24903","히든라이브 코인노래연습장","2017-07-03 17:32:42","I","2023-06-13 00:00:00","","332910.455031406","519450.009436938","복합유통게임제공업","유통관련업","0","","코인노래연습장, 오락실","198.13","1","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"127","복합유통게임제공업","03_05_04_P","4231000","CDFF2241032003000002","2003-04-02","","04","취소/말소/만료/정지/중지","35","직권말소","2011-04-11","","","","","","","강원특별자치도 속초시 조양동 1500-4","강원특별자치도 속초시 동해대로 4137  (조양동)","","에즈넷","2011-04-11 12:32:35","I","2023-06-13 00:00:00","","338504.876826871","521881.704220194","복합유통게임제공업","유통관련업","0","","","100","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","근린상업지역",
"128","복합유통게임제공업","03_05_04_P","4241000","CDFF2241032000000001","2000-02-29","","03","폐업","03","폐업","2005-03-04","","","","573-2052","","245-931","강원특별자치도 삼척시 교동 505-13 3통1반","강원특별자치도 삼척시 언장1길 66  (교동)","","원더파크컴퓨터게임장","2005-03-07 11:44:33","I","2023-06-13 00:00:00","","391619.715351035","441384.540165945","복합유통게임제공업","유통관련업","0","","","197.1","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"129","복합유통게임제공업","03_05_04_P","4241000","CDFF2241032010000001","2010-10-08","","03","폐업","03","폐업","2014-08-01","","","","572-4588","","","강원특별자치도 삼척시 남양동 34-18 지하1층 101호","강원특별자치도 삼척시 진주로 24  (남양동,지하1층 101호)","","엔돌핀멀티방","2014-08-01 17:36:21","I","2023-06-13 00:00:00","","391467.25812091","440056.69619207","복합유통게임제공업","유통관련업","8","기타","노래연습장, 비디오","160.95","6","2","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","일반상업지역",
"130","복합유통게임제공업","03_05_04_P","4241000","CDFF2241032022000001","2022-05-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 남양동 34-17 신세기상가","강원특별자치도 삼척시 진주로 26, 신세기상가 201호 (남양동)","25920","크라우드PC","2025-07-14 14:52:28","U","2025-07-16 02:40:00","","391465.568206164","440078.857291624","복합유통게임제공업","유통관련업","5","","휴게음식점","288.01","4","1","근린생활시설","0","0","0","0","","","","","","","","","","","","82","식품접객업","전체이용가","","","","일반상업지역",
"131","복합유통게임제공업","03_05_04_P","4241000","CDFF2241032022000002","2022-12-22","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 남양동 332 현진빌딩","강원특별자치도 삼척시 중앙로 214, 현진빌딩 3층 301호 (남양동)","25929","트리플A PC","2023-05-22 17:46:58","I","2023-06-13 00:00:00","","391816.26302448","439984.606066527","복합유통게임제공업","유통관련업","0","","식품접객업(휴게음식점)","297.29","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","일반상업지역",
"132","복합유통게임제공업","03_05_04_P","4241000","CDFF2241032024000001","2024-01-31","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 남양동 55-62 인화상가 02호","강원특별자치도 삼척시 중앙시장1길 27, 인화상가 2층 202호 (남양동)","25920","엔터PC방","2024-07-05 09:54:51","U","2024-07-07 02:40:00","","391762.677424488","439909.987632322","복합유통게임제공업","유통관련업","4","기타","휴게음식점","208","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","70","","전체이용가","","","","일반상업지역",
"133","복합유통게임제공업","03_05_04_P","4251000","CDFF2241032001000001","2001-11-29","","03","폐업","03","폐업","2004-03-03","","","","033-432-6100","","250-846","강원특별자치도 홍천군 내면 창촌리 1596-11","","","금강 경품방","2004-05-03 16:45:06","I","2023-06-13 00:00:00","","322379.679710002","475281.477604482","복합유통게임제공업","유통관련업","0","기타","","0","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","준주거지역",
"134","복합유통게임제공업","03_05_04_P","4251000","CDFF2241032003000001","2003-07-14","","03","폐업","03","폐업","2012-11-02","","","","033-432-6362","","","강원특별자치도 홍천군 홍천읍 신장대리 65-46","강원특별자치도 홍천군 홍천읍 홍천로6길 4","","젤존PC방","2012-11-02 16:41:31","I","2023-06-13 00:00:00","","277989.461232568","465583.484189013","복합유통게임제공업","유통관련업","3","유흥업소밀집지역","","107.8","2","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","상업지역",
"135","복합유통게임제공업","03_05_04_P","4251000","CDFF2241032005000001","2005-04-22","","03","폐업","03","폐업","2008-04-30","","","","","","250-807","강원특별자치도 홍천군 홍천읍 연봉리 454","","","파워존 연봉점","2009-03-18 10:15:12","I","2023-06-13 00:00:00","","277798.536382817","465161.603099668","복합유통게임제공업","유통관련업","2","","","108","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"136","복합유통게임제공업","03_05_04_P","4251000","CDFF2241032016000001","2016-06-01","","03","폐업","03","폐업","2019-10-30","","","","","","","강원특별자치도 홍천군 홍천읍 신장대리 12-9","강원특별자치도 홍천군 홍천읍 번영로 43","25137","우리PC방","2019-11-07 16:55:03","I","2023-06-13 00:00:00","","278006.977019401","465678.034167334","복합유통게임제공업","유통관련업","4","학교정화(상대)","","253.85","3","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","일반상업지역",
"137","복합유통게임제공업","03_05_04_P","4251000","CDFF2241032016000002","2016-06-01","","03","폐업","03","폐업","2021-10-05","","","","","","","강원특별자치도 홍천군 홍천읍 신장대리 72-5","강원특별자치도 홍천군 홍천읍 번영로 38","25136","맥스PC방","2021-10-06 09:02:18","I","2023-06-13 00:00:00","","277943.323685733","465635.683161182","복합유통게임제공업","유통관련업","8","학교정화(상대)","","282","7","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","일반상업지역",
"138","복합유통게임제공업","03_05_04_P","4251000","CDFF2241032020000001","2020-05-22","","03","폐업","03","폐업","2022-10-20","","","","02-2637-4467","","","강원특별자치도 홍천군 서면 팔봉리 1289 대명비발디파크","강원특별자치도 홍천군 서면 한치골길 264, 대명비발디파크","25102","오션게임존 홍천비발디파크","2022-10-20 17:58:29","I","2023-06-13 00:00:00","","260132.088814104","460528.355366015","복합유통게임제공업","유통관련업","4","기타","노래연습장업","183.91","3","1","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"139","복합유통게임제공업","03_05_04_P","4251000","CDFF2241032022000001","2022-05-26","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 서면 팔봉리 1290-2 대명비발디파크","강원특별자치도 홍천군 서면 한치골길 262, 대명비발디파크 소노벨B동 지하1층 214호","25102","배떡&피씨방","2022-06-02 13:25:11","I","2023-06-13 00:00:00","","260030.280736472","460691.714032464","복합유통게임제공업","유통관련업","22","","휴게음식점","176.93","20","2","","0","77","0","0","","","","","","","","","","","","40","","전체이용가","","","","",
"140","복합유통게임제공업","03_05_04_P","4251000","CDFF2241032023000001","2023-01-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 홍천읍 신장대리 72-5","강원특별자치도 홍천군 홍천읍 번영로 38, 3층","25136","탐스 PC CAFE 2호점","2024-11-04 09:34:53","U","2024-11-06 02:40:00","","277943.323685733","465635.683161182","복합유통게임제공업","유통관련업","8","","휴게음식점","323.49","7","1","","0","0","0","0","","","","","","","","","","","","100","","전체이용가","","","","",
"141","복합유통게임제공업","03_05_04_P","4251000","CDFF2241032025000001","2025-02-14","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 홍천군 홍천읍 연봉리 260-3","강원특별자치도 홍천군 홍천읍 무궁화로 102, 2층","25149","스타피씨카페","2025-02-17 11:01:45","U","2025-02-19 02:40:00","","277448.073696473","465254.232505892","복합유통게임제공업","유통관련업","0","","","385.54","2","0","","0","0","0","0","","","","","","","","","","","","103","식품접객업","전체이용가","","","","",
"142","복합유통게임제공업","03_05_04_P","4281000","CDFF2241032018000001","2018-05-04","","03","폐업","03","폐업","2023-11-20","","","","","","","강원특별자치도 평창군 대관령면 횡계리 325-17","강원특별자치도 평창군 대관령면 횡계길 21","25344","짱구게임장","2023-11-20 20:10:02","U","2023-11-22 02:40:00","","350649.413247455","464810.77751571","복합유통게임제공업","유통관련업","0","","노래연습장, 청소년게임제공업","125.8","0","0","","0","0","0","0","","","","","","","","","","","","0","노래연습장(코인노래기기)","전체이용가","","","","",
"143","복합유통게임제공업","03_05_04_P","4281000","CDFF2241032018000002","2018-06-12","","03","폐업","03","폐업","2022-11-01","","","","","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트","25351","enter","2022-11-04 08:43:05","I","2023-06-13 00:00:00","","345786.815844836","462590.554819645","복합유통게임제공업","유통관련업","0","","노래연습장","273.42","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"144","복합유통게임제공업","03_05_04_P","4281000","CDFF2241032018000003","2018-06-20","","03","폐업","03","폐업","2025-04-04","","","","","","","강원특별자치도 평창군 진부면 하진부리 134-1","강원특별자치도 평창군 진부면 청송로 100","25333","오늘은 음표","2025-04-04 10:17:21","U","2025-04-06 02:40:00","","337402.676872374","460491.460427451","복합유통게임제공업","유통관련업","0","","노래연습장업","50.4","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"145","복합유통게임제공업","03_05_04_P","4281000","CDFF2241032019000001","2019-12-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 봉평면 무이리 814-10","강원특별자치도 평창군 봉평면 안흥동길 14, 2층","25306","제너스피코방 평창휘닉스점","2019-12-05 12:57:20","I","2023-06-13 00:00:00","","316271.404455311","455194.619574444","복합유통게임제공업","유통관련업","2","기타","인터넷컴퓨터게임시설제공업, 노래연습장업","137.2","0","0","판매시설","0","0","0","0","","","","","","","","","","","","0","노래연습장업","전체이용가","","","","상업지역",
"146","복합유통게임제공업","03_05_04_P","4281000","CDFF2241032024000001","2024-07-02","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 평창군 대관령면 횡계리 278-4","강원특별자치도 평창군 대관령면 송천길 30, 2층 2호","25343","인디고PC방","2024-07-02 15:45:35","I","2024-07-04 00:13:57","","350931.514488577","464546.62924928","복합유통게임제공업","유통관련업","0","","","121.3","0","0","","0","0","0","0","","","","","","","","","","","","0","휴게음식점","","","","","",
"147","복합유통게임제공업","03_05_04_P","4281000","CDFF2241032024000002","2024-11-26","","01","영업/정상","13","영업중","","","","","033-339-0633","","","강원특별자치도 평창군 대관령면 용산리 425 알펜시아 리조트","강원특별자치도 평창군 대관령면 솔봉로 325, 알펜시아 리조트 101동 106호","25351","(주)브이알게임파크","2024-11-26 15:38:58","I","2024-11-28 00:11:52","","345786.815844836","462590.554819645","복합유통게임제공업","유통관련업","0","","유원시설업","353.95","0","0","","0","0","0","0","","","","","","","","","","","","0","청소년게임제공업","전체이용가","","","","",
"148","복합유통게임제공업","03_05_04_P","4291000","CDFF2241032011000001","2011-02-11","","03","폐업","03","폐업","2013-05-30","","","","","","","강원특별자치도 정선군 고한읍 고한리 144-15","강원특별자치도 정선군 고한읍 하이원길 265-1 (마운틴콘도 마운틴프라자 1층)","233-811","MULTI PLUS","2013-05-30 14:46:56","I","2023-06-13 00:00:00","","362132.41883409","413191.345363797","복합유통게임제공업","유통관련업","12","기타","노래연습장업, 비디오물시청제공업","251.42","9","3","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","관리지역",
"149","복합유통게임제공업","03_05_04_P","4291000","CDFF2241032017000001","2017-10-25","","03","폐업","03","폐업","2021-04-01","","","","033-591-1278","","","강원특별자치도 정선군 사북읍 사북리 294-14","강원특별자치도 정선군 사북읍 파랑새길 20, 2층 (선명스카이빌아파트)","26150","노리터","2021-04-01 14:28:43","I","2023-06-13 00:00:00","","361950.631295916","415051.856793276","복합유통게임제공업","유통관련업","0","아파트지역","","117.74","2","0","근린생활시설","0","235","0","0","","","","","","","","","","","","34","","전체이용가","","","","주거지역",
"150","복합유통게임제공업","03_05_04_P","4291000","CDFF2241032018000001","2018-10-08","","03","폐업","03","폐업","2021-07-31","","","","","","","강원특별자치도 정선군 정선읍 봉양리 359-9","강원특별자치도 정선군 정선읍 정선로 1370, 101호","26130","드림 게임랜드","2021-08-04 09:30:27","I","2023-06-13 00:00:00","","347502.760036573","432160.266568035","복합유통게임제공업","유통관련업","0","","노래연습장업","200.04","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"151","복합유통게임제공업","03_05_04_P","4301000","CDFF2241032009000001","2009-07-21","","03","폐업","03","폐업","2014-12-15","","","","","","","강원특별자치도 철원군 동송읍 이평리 683-17 5통6반","강원특별자치도 철원군 동송읍 금학로210번길 4-5, 2층","269-817","스마일멀티방","2014-12-15 17:26:46","I","2023-06-13 00:00:00","","219145.375210472","522733.043234916","복합유통게임제공업","유통관련업","3","유흥업소밀집지역","","160.14","2","0","근린생활시설","0","0","0","0","","","","","","","","","","","","8","복합유통게임제공업","전체이용가","","","","상업지역",
"152","복합유통게임제공업","03_05_04_P","4301000","CDFF2241032017000001","2017-01-26","","03","폐업","03","폐업","2017-05-15","","","","","","","","강원특별자치도 철원군 서면 와수로 167-1, 2층 (팡팡코인노래연습장)","24059","팡팡코인노래연습장","2017-05-15 16:42:15","I","2023-06-13 00:00:00","","238276.532939059","526279.671409978","복합유통게임제공업","유통관련업","0","","","0","2","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"153","복합유통게임제공업","03_05_04_P","4301000","CDFF2241032019000001","2019-06-21","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 철원군 서면 와수리 1206-7 대명 호텔","강원특별자치도 철원군 서면 와수로181번길 15, 대명 호텔 지하1층","24059","아이비스 PC(와수리점)","2019-06-21 14:28:30","I","2023-06-13 00:00:00","","238289.498891993","526395.96568447","복합유통게임제공업","유통관련업","7","","식품접객업","322.9","6","1","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"154","복합유통게임제공업","03_05_04_P","4301000","CDFF2241032016000001","2016-07-21","","04","취소/말소/만료/정지/중지","35","직권말소","2020-07-07","","","","","","","강원특별자치도 철원군 갈말읍 신철원리 673-5","강원특별자치도 철원군 갈말읍 삼부연로 9-3 (피자스쿨)","24042","스타짱","2020-07-07 16:17:39","I","2023-06-13 00:00:00","","227010.155802679","515867.964055554","복합유통게임제공업","유통관련업","2","학교정화(상대)","","79.33","1","0","기타","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","일반상업지역",
"155","복합유통게임제공업","03_05_04_P","4301000","CDFF2241032018000001","2018-08-24","","04","취소/말소/만료/정지/중지","35","직권말소","2020-07-07","","","","","","","강원특별자치도 철원군 갈말읍 신철원리 709-1","강원특별자치도 철원군 갈말읍 삼부연로 20, 2층","24049","원탑PC&COOK","2020-07-07 16:13:46","I","2023-06-13 00:00:00","","227109.613139139","515867.901400812","복합유통게임제공업","유통관련업","0","","식품접객업","215.72","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"156","복합유통게임제공업","03_05_04_P","4311000","CDFF2241032013000001","2013-08-30","","03","폐업","03","폐업","2014-03-31","","","","","","","강원특별자치도 화천군 사내면 사창리 457-12","강원특별자치도 화천군 사내면 사내로3길 2","24155","Fresh 2","2016-03-16 11:57:26","I","2023-06-13 00:00:00","","245644.669645448","507677.175431038","복합유통게임제공업","유통관련업","0","","컴퓨터 및 주변장치 도소매","159","0","0","","0","0","0","0","","","","","","","","","","","","0","","","","","","",
"157","복합유통게임제공업","03_05_04_P","4311000","CDFF2241032016000001","2016-11-30","","03","폐업","03","폐업","2020-09-08","","","","","","","강원특별자치도 화천군 화천읍 하리 52-6","강원특별자치도 화천군 화천읍 중앙로4길 29-2 (고려건강원)","24128","팡팡 코인노래연습장 게임랜드","2020-10-27 11:44:04","I","2023-06-13 00:00:00","","261772.449261613","511378.289043886","복합유통게임제공업","유통관련업","0","","노래연습장업","127.15","0","0","","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"158","복합유통게임제공업","03_05_04_P","4311000","CDFF2241032017000001","2017-05-12","","03","폐업","03","폐업","2023-12-08","","","","","","","","강원특별자치도 화천군 화천읍 상승로 42-20 (충북식육점)","24130","보이스 코인 노래연습장","2023-12-08 15:36:32","U","2023-12-10 02:40:00","","261730.066891315","511514.018941053","복합유통게임제공업","유통관련업","0","기타","","98.15","0","1","문화시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","일반상업지역",
"159","복합유통게임제공업","03_05_04_P","4311000","CDFF2241032020000001","2020-09-28","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 화천군 상서면 산양리 738-95","강원특별자치도 화천군 상서면 영서로 7707","24101","블랙홀 게임장","2021-02-02 16:00:12","I","2023-06-13 00:00:00","","257919.905673111","522830.142470786","복합유통게임제공업","유통관련업","1","","","97.68","1","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","",
"160","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032009000001","2009-08-25","","03","폐업","03","폐업","2018-03-13","","","","461-2226","","","강원특별자치도 인제군 북면 원통리 711-18","강원특별자치도 인제군 북면 원통로 171-2","","씨네파크","2018-03-14 10:02:36","I","2023-06-13 00:00:00","","305428.255558011","513979.933870283","복합유통게임제공업","유통관련업","0","유흥업소밀집지역","비디오물소극장업","113","0","0","근린생활시설","0","0","0","0","","","","","","","","","","","","0","","","","","","상업지역",
"161","복합유통게임제공업","03_05_04_P","4331000","CDFF2241032019000001","2019-05-31","","01","영업/정상","13","영업중","","","","","0334809514","","","강원특별자치도 인제군 기린면 북리 516","강원특별자치도 인제군 기린면 상하답로 130","24654","(주)인제스피디움 플레이존","2025-09-29 16:30:34","U","2025-10-01 02:40:00","","313347.093858807","500672.838290134","복합유통게임제공업","유통관련업","0","기타","복합유통게임제공업","60.7","0","1","콘도미니엄","0","0","0","0","","","","","","","","","","","","0","","전체이용가","","","","근린상업지역",
