"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보x(epsg5174)","좌표정보y(epsg5174)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모",
"111","테마파크업(기타)","03_07_08_P","4201000","CDFI5272002020000001","2020-02-19","","01","영업/정상","13","영업중","","","","","033-645-7887","","","강원특별자치도 강릉시 초당동 505 강릉녹색도시 체험센터","강원특별자치도 강릉시 난설헌로 131, 강릉녹색도시 체험센터 (초당동)","25466","(주)경포아쿠아리움","2020-02-19 12:53:27","I","2023-06-13 00:00:00","","367950.860927223","478141.732782199","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"112","테마파크업(기타)","03_07_08_P","4201000","CDFI5272002020000002","2020-02-28","","01","영업/정상","13","영업중","","","","","033-660-9000","","","강원특별자치도 강릉시 강문동 1-1 세인트존스 호텔","강원특별자치도 강릉시 창해로 307, 세인트존스 호텔 파인동 6층 (강문동)","25467","(주)엘케이매니지먼트","2022-02-23 10:08:00","I","2023-06-13 00:00:00","","369147.462906176","478267.144158212","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"113","테마파크업(기타)","03_07_08_P","4201000","CDFI5272002021000001","2021-07-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 강문동 146-9","강원특별자치도 강릉시 난설헌로 248 (강문동)","25466","원더스카이","2021-07-23 11:27:15","I","2023-06-13 00:00:00","","368639.949901565","478530.128516544","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"114","테마파크업(기타)","03_07_08_P","4201000","CDFI5272002025000001","2025-07-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 강릉시 송정동 1008-7","강원특별자치도 강릉시 경강로 2398-10, 3층 (송정동)","25563","키즈게임존","2025-07-11 14:44:45","I","2025-07-13 00:20:10","","369334.629080122","475954.381315576","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","11","","","","","","","0","","","","0",
"115","테마파크업(기타)","03_07_08_P","4201000","CDFI5272002021000002","2021-11-04","","03","폐업","34","영업장폐쇄","2021-11-04","","","","","","","강원특별자치도 강릉시 강동면 모전리 319-1 강동초등학교","강원특별자치도 강릉시 강동면 단경로 20, 강동초등학교","25627","사단법인 탑교육문화원","2024-10-29 13:33:53","U","2024-10-31 02:40:00","","372953.240095679","471007.315155026","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"116","테마파크업(기타)","03_07_08_P","4201000","CDFI5272002022000002","2022-10-06","","03","폐업","34","영업장폐쇄","2022-10-08","","","","","","","강원특별자치도 강릉시 포남동 산 90-1 강릉아레나","강원특별자치도 강릉시 수리골길 102, 강릉아레나 (포남동)","25472","사단법인 탑교육문화원","2024-10-29 13:32:35","U","2024-10-31 02:40:00","","","","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","3","","","","","","","0","","","","0",
"117","테마파크업(기타)","03_07_08_P","4201000","CDFI5272002023000001","2023-10-12","","03","폐업","34","영업장폐쇄","2023-10-14","","","","","","","강원특별자치도 강릉시 포남동 250-2 강릉스피드스케이팅경기장","강원특별자치도 강릉시 수리골길 100, 강릉스피드스케이팅경기장 (포남동)","25472","사단법인 탑교육문화원","2024-10-29 13:34:24","U","2024-10-31 02:40:00","","","","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","3","","","","","","","0","","","","0",
"118","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002015000001","2015-01-28","","03","폐업","03","폐업","2022-01-03","","","","","","240-170","강원특별자치도 동해시 나안동 174-5","강원특별자치도 동해시 청운1길 60 (나안동)","25810","롤리폴리 동해나안점","2022-01-05 08:51:55","I","2023-06-13 00:00:00","","386541.691965798","444706.224965102","신고테마파크업","","일반주거지역","0","주택가주변","","","단독주택","0","0","0","0","","","0","0","","0","0","","0","335.4","","3","","","","","","","0","","","","335",
"119","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002015000002","2015-02-24","","03","폐업","03","폐업","2021-08-05","","","","033-534-1021","","","강원특별자치도 동해시 천곡동 897 아진빌딩","강원특별자치도 동해시 동굴로 117, 아진빌딩 2층 (천곡동)","25770","파스토보이 엔젤놀이터점","2021-10-25 17:53:12","I","2023-06-13 00:00:00","","387075.460999786","448344.742921268","신고테마파크업","","일반상업지역","5","주택가주변","","","기타","5","0","0","0","","","0","0","","0","0","","0","207","","0","","","","","","","0","","","","207",
"120","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002015000003","2015-05-01","","03","폐업","03","폐업","2018-09-20","","","","","","240-806","강원특별자치도 동해시 송정동 848-233","강원특별자치도 동해시 송정시장길 6 (송정동)","25786","키즈타임","2019-02-01 16:43:47","I","2023-06-13 00:00:00","","387870.873254679","446180.951812284","신고테마파크업","","일반상업지역","3","기타","","","시장(재래시장)","3","0","0","0","","","0","0","","0","0","","0","330","","0","","","","","","","0","","","","330",
"121","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002017000002","2017-07-28","","03","폐업","03","폐업","2025-10-20","","","","033-534-9288","","","강원특별자치도 동해시 평릉동 318-1","강원특별자치도 동해시 평릉길 32, 2층 204호 (평릉동, 현웅빌딩)","25749","궁디팡팡키즈카페","2025-10-21 17:44:17","U","2025-10-23 02:40:00","","385722.685575503","449455.849584195","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","217.46","","0","","","","","","","0","","","","217",
"122","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002018000001","2018-06-21","","03","폐업","03","폐업","2018-12-31","","","","033-522-3562","","","강원특별자치도 동해시 효가동 385 둘리방방랜드","강원특별자치도 동해시 양지길 31, 둘리방방랜드 (효가동)","25801","둘리방방랜드","2019-07-12 11:01:21","I","2023-06-13 00:00:00","","386263.072016907","446042.892395966","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"123","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002018000002","2018-12-19","","03","폐업","03","폐업","2024-11-25","","","","033-521-8697","","","강원특별자치도 동해시 쇄운동 13-1 태화빌딩","강원특별자치도 동해시 청운2길 42, 태화빌딩 3층 (쇄운동)","25810","키즈퍼니","2024-11-26 10:32:42","U","2024-11-28 02:40:00","","386329.038091712","444549.682667513","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"124","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002019000001","2019-01-17","","03","폐업","03","폐업","2024-10-04","","","","","","","강원특별자치도 동해시 평릉동 457-8","강원특별자치도 동해시 평원1길 98, 2층 (평릉동)","25752","아이점프 동해점","2024-10-08 08:53:32","U","2024-10-10 02:40:00","","387036.745331155","449847.070425813","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","544.4","","0","","","","","","","0","","","","544",
"125","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002016000001","2016-02-29","","01","영업/정상","13","영업중","","","","","033-521-7589","","","강원특별자치도 동해시 동회동 442","강원특별자치도 동해시 청운1길 29 (동회동, 대동아파트상가)","25807","플레이뱅크","2024-05-29 14:30:09","U","2024-05-31 02:40:00","","386177.814049483","444870.370953969","신고테마파크업","","주거지역","5","아파트지역","","","근린생활시설","4","1","0","0","","","0","0","","0","0","","0","598.29","","0","","","","","","","0","","","","598",
"126","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002017000001","2017-03-02","","01","영업/정상","13","영업중","","","","","033-521-5225","","","강원특별자치도 동해시 동회동 103-2","강원특별자치도 동해시 효자남길 27-1 (동회동, 빌스토리상가)","25807","루시드키즈카페","2025-09-05 14:56:27","U","2025-09-07 02:40:00","","386316.706920587","445014.058283159","신고테마파크업","","일반주거지역","2","학교정화(상대)","","","근린생활시설","2","0","0","0","","","0","0","","0","0","","0","209.22","","0","","","","","","","0","","","","209",
"127","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002020000001","2020-11-12","","01","영업/정상","13","영업중","","","","","0507-1340-2198","","","강원특별자치도 동해시 추암동 32","강원특별자치도 동해시 쉬눔길 80-1 (추암동)","25790","동해글램핑장","2024-06-19 15:06:06","U","2024-06-21 02:40:00","","390456.002137345","443339.81803585","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"128","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002024000001","2024-09-13","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 효가동 318-1","강원특별자치도 동해시 용정로 2, 202호 (효가동)","25785","제니스 키즈카페","2024-09-13 13:06:51","I","2024-09-15 00:12:55","","386642.293763072","446129.208545003","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"129","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002025000003","2025-06-16","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 대진동 177-3","강원특별자치도 동해시 대진1길 47-2 (대진동)","25708","아름다운캠프","2025-07-08 18:37:24","U","2025-07-10 02:40:00","","386633.384500976","454587.268895783","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"130","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002025000002","2025-03-05","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 이로동 904","강원특별자치도 동해시 비천길 49 (이로동)","25742","별비담캠핑장","2025-03-05 15:21:07","I","2025-03-07 00:10:36","","380864.752813714","446791.027835149","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"131","테마파크업(기타)","03_07_08_P","4211000","CDFI5272002025000001","2025-01-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 동해시 천곡동 894","강원특별자치도 동해시 중앙로 200, 2층 (천곡동)","25770","모넬로 키즈카페 동해점","2025-01-23 16:55:48","I","2025-01-25 00:11:04","","387045.757700981","448386.535480519","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"132","테마파크업(기타)","03_07_08_P","4221000","CDFI5272002017000001","2017-06-13","","03","폐업","03","폐업","2020-08-12","","","","033-552-7922","","","강원특별자치도 태백시 황지동 61-3","강원특별자치도 태백시 황지로 93 (황지동, 상지의원)","26015","꼬마야 놀자","2020-08-12 16:30:15","I","2023-06-13 00:00:00","","376828.916226645","409108.376675818","신고테마파크업","","일반상업지역","4","기타","","","근린생활시설","3","1","0","0","","","0","0","","0","0","","0","235.2","","1","","","","","","","0","","","","235",
"133","테마파크업(기타)","03_07_08_P","4221000","CDFI5272002017000002","2017-06-22","","03","폐업","03","폐업","2023-06-14","","","","033-553-6006","","","강원특별자치도 태백시 황지동 666-6","강원특별자치도 태백시 번영로 205 (황지동)","26032","노리파크","2023-06-14 12:35:03","U","2023-06-16 02:40:00","","376271.962033344","408490.04481038","신고테마파크업","","일반주거지역","5","아파트지역","","","근린생활시설","4","1","0","0","","","0","0","","0","0","","0","189.98","","0","","","","","","","0","","","","190",
"134","테마파크업(기타)","03_07_08_P","4221000","CDFI5272002023000001","2023-08-10","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 태백시 소도동 349","강원특별자치도 태백시 태백산로 4781 (소도동)","26043","태백눈꽃야영장","2024-11-25 17:49:15","U","2024-11-27 02:40:00","","374327.343983086","405131.840655195","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","Y","","Y","Y","","","0","","","","0",
"135","테마파크업(기타)","03_07_08_P","4221000","CDFI5272002025000002","2025-07-24","","01","영업/정상","13","영업중","","","","","","","","경상남도 김해시 한림면 장방리 1790","경상남도 김해시 한림면 한림로515번길 128","50848","(주)나무기획","2025-07-24 14:03:05","I","2025-07-26 00:20:12","","362767.757673692","204539.968983149","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"136","테마파크업(기타)","03_07_08_P","4221000","CDFI5272002025000001","2025-04-30","","01","영업/정상","13","영업중","","","","","033-552-1172","","","강원특별자치도 태백시 장성동 159-2 장성시장","강원특별자치도 태백시 장성1길 190, 장성시장 (장성동)","26052","케이원상사","2025-04-30 16:20:36","I","2025-05-02 00:20:40","","378600.181074306","401787.513499398","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","2","","","","","","","0","","","","0",
"137","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002009000001","2009-06-26","","03","폐업","03","폐업","2019-09-30","","","","","","217-080","강원특별자치도 속초시 조양동 1450-3","","","해변야구장","2019-10-22 16:52:46","I","2023-06-13 00:00:00","","340265.925043138","521991.367927288","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","450","","0","","","","","","","0","","","","450",
"138","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002010000001","2010-08-31","","03","폐업","03","폐업","2018-08-13","","","","","","217-080","강원특별자치도 속초시 조양동 1450-6","강원특별자치도 속초시 해오름로 195 (조양동)","","제일이벤트","2018-08-13 21:30:49","I","2023-06-13 00:00:00","","340223.981657986","522015.154948093","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"139","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002018000001","2018-06-22","","03","폐업","03","폐업","2021-11-12","","","","033-636-1184","","","강원특별자치도 속초시 교동 1022-25","강원특별자치도 속초시 엑스포로 121-8, 2층 (교동)","24854","리틀비틀","2021-11-15 10:46:12","I","2023-06-13 00:00:00","","338444.204346752","522538.300976105","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","어린이붕붕뜀틀, 유아용붕붕뜀틀","0","","","","","","","0","","","","0",
"140","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002018000002","2018-07-25","","03","폐업","03","폐업","2018-08-20","","","","","","","강원특별자치도 속초시 노학동 795-4","강원특별자치도 속초시 사당골길 43 (노학동)","24868","하늘기획","2018-10-10 14:29:35","I","2023-06-13 00:00:00","","335668.590337204","521081.322687044","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"141","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002018000003","2018-10-16","","03","폐업","03","폐업","2019-11-20","","","","033-638-6999","","","강원특별자치도 속초시 조양동 1497-2","강원특별자치도 속초시 동해대로 4169, 3층 (조양동)","24874","모모키즈카페 속초엑스포점","2019-11-20 18:12:47","I","2023-06-13 00:00:00","","338261.356883952","522119.467535398","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"142","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002019000001","2019-06-11","","03","폐업","03","폐업","2019-09-15","","","","033-636-8000","","","강원특별자치도 속초시 노학동 795-4","강원특별자치도 속초시 사당골길 43 (노학동)","24868","제이에이치 기획","2019-10-22 10:41:44","I","2023-06-13 00:00:00","","335668.590337204","521081.322687044","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","미니워터에어바운스1대","1","","","","","","","0","","","","0",
"143","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002019000002","2019-06-13","","03","폐업","03","폐업","2024-06-04","","","","0336333303","","","강원특별자치도 속초시 장사동 24-9","강원특별자치도 속초시 미시령로2983번길 88 (장사동)","24801","한화리조트 설악점 챔피언R","2024-06-04 17:21:12","U","2024-06-06 02:40:00","","333861.329823747","523878.780261004","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","1종[붕붕뜀틀(수량: 2개)]","0","","","","","","","0","","","","0",
"144","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002019000003","2019-08-05","","03","폐업","03","폐업","2019-09-30","","","","033-801-0100","","","강원특별자치도 속초시 설악동 307 (304번지)","강원특별자치도 속초시 청봉로 141 (설악동)","24904","주식회사 그린라군(야외온천풀)","2019-12-20 16:19:05","I","2023-06-13 00:00:00","","334219.258104591","519197.055539276","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","2종[미니에어바운스(1대), 미니워터에어바운스(2대)]","0","","","","","","","0","","","","0",
"145","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002014000001","2014-11-19","","01","영업/정상","13","영업중","","","","","","","217-805","강원특별자치도 속초시 교동 781-60","강원특별자치도 속초시 미시령로3359번길 20, 3층 (교동)","24820","점프노리(속초점)","2017-11-08 11:43:36","I","2023-06-13 00:00:00","","337846.12972941","523849.441926247","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"146","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002015000001","2015-01-07","","01","영업/정상","13","영업중","","","","","033-635-0017","","217-812","강원특별자치도 속초시 조양동 1497-4","강원특별자치도 속초시 동해대로 4165 (조양동, 주영빌딩2층)","24874","키즈방방","2018-10-17 09:21:41","I","2023-06-13 00:00:00","","338285.63933573","522081.077778068","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"147","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002017000001","2017-12-13","","01","영업/정상","13","영업중","","","","","033-633-3455","","","강원특별자치도 속초시 교동 669-9","강원특별자치도 속초시 중앙로 3, 103호 (교동)","24853","모넬로","2023-01-30 13:41:52","I","2023-06-13 00:00:00","","338155.633638091","522802.269690378","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"148","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002020000001","2020-04-27","","01","영업/정상","13","영업중","","","","","033-636-4000","","","강원특별자치도 속초시 노학동 972-1","강원특별자치도 속초시 관광로 327, 척산온천 휴양촌 (노학동)","24867","척산온천 휴양촌","2020-04-27 17:31:22","I","2023-06-13 00:00:00","","334903.237101815","521926.215753162","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"149","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002020000002","2020-08-07","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 속초시 조양동 1498-2","강원특별자치도 속초시 조양상가길 25 (조양동)","24874","월드킹 속초점","2024-11-11 11:22:33","U","2024-11-13 02:40:00","","338339.974552757","521995.523480661","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","4","","","","","","","0","","","","0",
"150","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002021000001","2021-01-07","","01","영업/정상","13","영업중","","","","","02-771-1000","","","강원특별자치도 속초시 대포동 908-1 롯데리조트속초","강원특별자치도 속초시 대포항길 186, 롯데리조트속초 1층 (대포동)","24900","라라 키즈 어드벤처","2023-09-11 11:58:56","U","2023-09-13 02:40:00","","341368.867554951","521043.560941235","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"151","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002025000003","2025-10-23","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 속초시 조양동 1546-1","","","(주)에이시티","2025-10-23 12:26:25","I","2025-10-25 00:20:02","","338744.438682763","522043.088708345","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"152","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002025000002","2025-06-11","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 속초시 장사동 192-2","강원특별자치도 속초시 장성천길 68, A동 1층 1호 (장사동)","24802","레인보우월드","2025-06-11 17:22:43","I","2025-06-13 00:20:02","","336051.457361855","524187.339849483","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","8","","","","","","","0","","","","0",
"153","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002025000001","2025-04-29","","01","영업/정상","13","영업중","","","","","","","","경기도 수원시 권선구 오목천동 275-3","경기도 수원시 권선구 매송고색로 567, 2층 (오목천동)","16632","사단법인 탑교육문화원","2025-04-29 18:46:04","I","2025-05-01 00:20:22","","196942.411373234","416194.541056182","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"154","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002023000002","2023-10-17","","01","영업/정상","13","영업중","","","","","033-637-9630","","","강원특별자치도 속초시 교동 977-13","강원특별자치도 속초시 먹거리2길 12 (교동)","24858","큐리키즈카페 속초점","2024-11-15 09:18:45","U","2024-11-17 02:40:00","","337835.408707721","522356.450839586","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"155","테마파크업(기타)","03_07_08_P","4231000","CDFI5272002023000001","2023-09-27","","01","영업/정상","13","영업중","","","","","033-635-0318","","","강원특별자치도 속초시 영랑동 148-15","강원특별자치도 속초시 중앙로 338 (영랑동)","24808","뮤지엄엑스","2023-09-27 14:07:13","I","2023-09-29 00:18:04","","339384.297480124","525190.065721698","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"156","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002006000001","2006-09-14","","03","폐업","03","폐업","2006-09-19","","","","","","245-946","강원특별자치도 삼척시 정상동 420-1","","","그린산업","2006-09-21 10:06:57","I","2023-06-13 00:00:00","","392296.776937894","439221.180115926","신고테마파크업","테마파크업","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","450","","0","N","N","N","N","","","0","","","","450",
"157","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002017000001","2017-07-20","","03","폐업","03","폐업","2017-08-21","","","","","","","강원특별자치도 삼척시 근덕면 하맹방리 221-20","강원특별자치도 삼척시 근덕면 맹방해변로 228-201 (맹방해수욕장안전관리센타)","25932","맹방 레인보우비치 워터키즈파크","2018-07-16 20:53:21","I","2023-06-13 00:00:00","","397813.994727731","434169.886030258","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","1","","","","","","","0","","","","0",
"158","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002019000002","2019-06-14","","03","폐업","03","폐업","2023-03-15","","","","","","","강원특별자치도 삼척시 갈천동 225","강원특별자치도 삼척시 수로부인길 453 (갈천동)","25909","키즈파크존","2023-03-16 18:38:40","I","2023-06-13 00:00:00","","391420.652116354","443183.726638104","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"159","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002021000001","2021-11-04","","03","폐업","03","폐업","2021-11-09","","","","","","","강원특별자치도 삼척시 도계읍 도계리 212 장원초등학교","강원특별자치도 삼척시 도계읍 장원길 25, 장원초등학교","25948","탑교육문화원","2021-11-09 16:08:54","I","2023-06-13 00:00:00","","382318.721858648","415993.947595199","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"160","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002021000002","2021-12-03","","03","폐업","03","폐업","2021-12-07","","","","031-245-5100","","","강원특별자치도 삼척시 정상동 344 정라초등학교","강원특별자치도 삼척시 정상로3길 5, 정라초등학교 (정상동)","25926","사단법인 탑교육문화원","2021-12-07 11:04:44","I","2023-06-13 00:00:00","","392535.96016992","440350.394888817","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","4","","","","","","","0","","","","0",
"161","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002024000001","2024-09-26","","03","폐업","03","폐업","2024-10-04","","","","","","","부산광역시 연제구 거제동 226-4","부산광역시 연제구 중앙대로 1249-1 (거제동)","47504","투어이즈","2024-10-08 10:25:36","U","2024-10-10 02:40:00","","389194.104289201","190807.093033573","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"162","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002025000001","2025-08-06","","03","폐업","03","폐업","2025-08-09","","","","","","","강원특별자치도 삼척시 정상동 500 삼척센트럴두산위브아파트","강원특별자치도 삼척시 동해대로 4098 (정상동, 삼척센트럴두산위브아파트)","25925","삼척센트럴두산위브 어린이물놀이시설","2025-09-01 15:17:16","U","2025-09-03 02:40:00","","","","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","에어바운스 1종 및 미니슬라이드 1종","0","","","","","","","0","","","","0",
"163","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002025000003","2025-09-04","","03","폐업","03","폐업","2025-09-07","","","","033-573-7020","","","강원특별자치도 삼척시 정상동 232","","","2025 삼척 동해왕 이사부축제","2025-09-12 10:34:19","U","2025-09-14 02:40:00","","392587.74293687","439036.618295404","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"164","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002025000002","2025-08-22","","03","폐업","03","폐업","2025-08-23","","","","","","","강원특별자치도 삼척시 정상동 232","","","2025 워터팡 페스티벌","2025-09-01 15:16:11","U","2025-09-03 02:40:00","","","","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"165","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002017000002","2017-08-01","","01","영업/정상","13","영업중","","","","","","","","강원특별자치도 삼척시 갈천동 225","강원특별자치도 삼척시 수로부인길 453 (갈천동, (주)대명레저산업삼척지점)","25909","플레이존","2017-08-01 08:58:24","I","2023-06-13 00:00:00","","391420.652116354","443183.726638104","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
"166","테마파크업(기타)","03_07_08_P","4241000","CDFI5272002018000001","2018-12-13","","01","영업/정상","13","영업중","","","","","033-550-7714","","","강원특별자치도 삼척시 도계읍 심포리 231-3 하이원추추파크","강원특별자치도 삼척시 도계읍 심포남길 99, 하이원추추파크","25952","하이원추추파크 슈퍼윙스 키즈카페","2024-05-21 17:48:36","U","2024-05-23 02:40:00","","","","신고테마파크업","","","0","","","","","0","0","0","0","","","0","0","","0","0","","0","0","","0","","","","","","","0","","","","0",
